OID,Id,ORIG_FID,dswrf1,dswrf2,dswrf3,dswrf4,dswrf5,dswrf6,dswrf7,dswrf8,dswrf9,dswrf10,dswrf11,dswrf12
8575,50948,11698,64.40328979,108.843277,168.5166321,242.0066223,287.769928,309.063324,290.8499756,253.5932922,193.0632629,126.236618,74.83661652,51.94994736
8576,50949,11699,65.62995148,109.9866028,169.4866028,240.7632904,284.8032837,302.7166138,285.9732361,249.4432831,193.4599609,127.5099564,75.73996735,52.59328461
8577,50950,11700,65.62995148,109.9866028,169.4866028,240.7632904,284.8032837,302.7166138,285.9732361,249.4432831,193.4599609,127.5099564,75.73996735,52.59328461
8578,50951,11701,66.93328094,111.3632813,170.7799835,239.5199585,282.2532959,295.436615,282.2332764,244.4799652,193.7099457,129.4899445,76.49995422,53.37995148
8579,50952,11702,66.93328094,111.3632813,170.7799835,239.5199585,282.2532959,295.436615,282.2332764,244.4799652,193.7099457,129.4899445,76.49995422,53.37995148
8580,50953,11703,68.89328766,113.2432709,172.966629,242.5266266,285.6733093,299.603241,287.5932922,248.3532867,195.5466156,131.2166138,77.26328278,54.60662842
8581,50954,11704,68.89328766,113.2432709,172.966629,242.5266266,285.6733093,299.603241,287.5932922,248.3532867,195.5466156,131.2166138,77.26328278,54.60662842
8582,50955,11705,70.06661987,114.2932968,175.2966156,245.1966248,288.3866577,303.1199951,291.3266907,250.4132538,195.9532928,132.2466278,77.79329681,55.67994308
8583,50956,11706,70.06661987,114.2932968,175.2966156,245.1966248,288.3866577,303.1199951,291.3266907,250.4132538,195.9532928,132.2466278,77.79329681,55.67994308
8584,50957,11707,70.45661163,114.5265961,177.7165985,247.5266266,290.4299622,305.9966125,293.4466553,250.646637,194.926651,132.6132965,78.07328796,56.55661774
8585,50958,11708,70.45661163,114.5265961,177.7165985,247.5266266,290.4299622,305.9966125,293.4466553,250.646637,194.926651,132.6132965,78.07328796,56.55661774
8586,50959,11709,71.17661285,114.553299,178.3966217,244.5999603,285.5466003,301.7766724,288.3265991,247.749939,193.1499329,131.1799469,77.56996155,56.80995178
8587,50960,11710,71.17661285,114.553299,178.3966217,244.5999603,285.5466003,301.7766724,288.3265991,247.749939,193.1499329,131.1799469,77.56996155,56.80995178
8588,50961,11711,71.68327332,114.7499619,178.8633118,241.4999695,281.0865784,296.6432495,282.9632874,245.696579,192.0899353,130.7099457,77.75328827,57.11995316
8589,50962,11712,71.97328186,115.1066055,179.0899811,238.216629,277.0099487,290.5699158,277.3565979,244.4632874,191.7099762,131.2466278,78.55662537,57.46327591
8590,50963,11713,71.97328186,115.1066055,179.0899811,238.216629,277.0099487,290.5699158,277.3565979,244.4632874,191.7099762,131.2466278,78.55662537,57.46327591
8591,50964,11714,72.51329041,116.9832764,179.6266327,238.3832855,278.4199219,293.6499939,277.4966125,246.7899475,191.9299469,131.5766144,78.63994598,57.61328125
8592,50965,11715,72.51329041,116.9832764,179.6266327,238.3832855,278.4199219,293.6499939,277.4966125,246.7899475,191.9299469,131.5766144,78.63994598,57.61328125
8593,50966,11716,72.06328583,116.6566315,177.8666229,236.5233002,278.3799133,293.8432617,276.6599731,247.6166382,190.1199493,130.7666168,78.48662567,57.19662094
8594,50967,11717,72.06328583,116.6566315,177.8666229,236.5233002,278.3799133,293.8432617,276.6599731,247.6166382,190.1199493,130.7666168,78.48662567,57.19662094
8595,50968,11718,70.60995483,114.1499481,173.8633118,232.6266479,276.9132385,291.0832825,274.7766418,246.9599609,186.2732849,128.8099518,78.08995056,56.23328018
8596,50969,11719,70.60995483,114.1499481,173.8633118,232.6266479,276.9132385,291.0832825,274.7766418,246.9599609,186.2732849,128.8099518,78.08995056,56.23328018
8597,50970,11720,70.97994232,115.7399673,177.1032867,235.4499664,282.6333008,294.7765808,280.519928,253.5033112,188.6299591,130.529953,79.18994141,57.07328415
8598,50971,11721,70.97994232,115.7399673,177.1032867,235.4499664,282.6333008,294.7765808,280.519928,253.5033112,188.6299591,130.529953,79.18994141,57.07328415
8599,50972,11722,71.6166153,117.4532928,180.3932953,238.0799713,287.0932617,297.5765991,284.4866333,257.7333069,191.2432709,131.9766235,80.09661102,57.32328415
8600,50973,11723,71.6166153,117.4532928,180.3932953,238.0799713,287.0932617,297.5765991,284.4866333,257.7333069,191.2432709,131.9766235,80.09661102,57.32328415
8601,50974,11724,72.52662659,119.3032761,183.7699585,240.4833069,290.2466431,299.4166565,286.686615,259.6433411,194.1032715,133.1566315,80.85995483,57.03327942
8602,50975,11725,72.52662659,119.3032761,183.7699585,240.4833069,290.2466431,299.4166565,286.686615,259.6433411,194.1032715,133.1566315,80.85995483,57.03327942
8603,50976,11726,71.39661407,117.0666122,182.2099609,237.8466187,287.8466187,297.5866394,285.4932861,258.3866272,191.2699585,130.39328,79.52327728,56.22995377
8604,50977,11727,70.32995605,116.096611,181.5166016,236.0266113,286.2366333,297.1199646,285.5166321,258.4932861,190.9699554,128.4599609,78.34327698,55.78661728
8605,50978,11728,70.32995605,116.096611,181.5166016,236.0266113,286.2366333,297.1199646,285.5166321,258.4932861,190.9699554,128.4599609,78.34327698,55.78661728
8606,50979,11729,69.26994324,116.3332977,181.6665955,235.0266266,285.3466187,298.0433044,286.7366028,259.9533081,193.2166138,127.3799515,77.35327911,55.62995148
8607,50980,11730,69.26994324,116.3332977,181.6665955,235.0266266,285.3466187,298.0433044,286.7366028,259.9533081,193.2166138,127.3799515,77.35327911,55.62995148
8608,50981,11731,71.16329193,119.1866226,185.8666229,240.4432678,293.3033142,307.9732666,297.6365967,265.9332886,197.1399689,129.5166168,79.24995422,57.37662125
8609,50982,11732,71.16329193,119.1866226,185.8666229,240.4432678,293.3033142,307.9732666,297.6365967,265.9332886,197.1399689,129.5166168,79.24995422,57.37662125
8610,50983,11733,72.43994904,121.2332916,188.2499542,243.5566406,297.5332947,313.2399292,303.8865967,267.3599243,198.2065887,130.5166168,79.96327972,58.47994614
8611,50984,11734,72.43994904,121.2332916,188.2499542,243.5566406,297.5332947,313.2399292,303.8865967,267.3599243,198.2065887,130.5166168,79.96327972,58.47994614
8612,50985,11735,73.09328461,122.4366302,188.8233032,244.3566132,298.0232849,313.8166199,305.4533081,264.14328,196.4133148,130.3732758,79.49661255,58.91994476
8613,50986,11736,73.09328461,122.4366302,188.8233032,244.3566132,298.0232849,313.8166199,305.4533081,264.14328,196.4133148,130.3732758,79.49661255,58.91994476
8614,50987,11737,72.85996246,121.9832764,188.1166229,244.0966492,296.2599487,313.3166199,306.4333191,262.9466248,196.3032837,130.6432953,79.81661987,59.05327988
8615,50988,11738,72.85996246,121.9832764,188.1166229,244.0966492,296.2599487,313.3166199,306.4333191,262.9466248,196.3032837,130.6432953,79.81661987,59.05327988
8616,50989,11739,73.08327484,122.6832962,188.3066254,244.8799438,296.5099182,314.5632935,308.0133057,263.1132813,197.3666077,131.6599579,80.38994598,59.2966156
8617,50990,11740,73.08327484,122.6832962,188.3066254,244.8799438,296.5099182,314.5632935,308.0133057,263.1132813,197.3666077,131.6599579,80.38994598,59.2966156
8618,50991,11741,73.71327209,124.5632477,189.3833008,246.7232971,298.8099365,317.5699463,310.2366028,264.6599731,199.6899567,133.4132843,81.16662598,59.60662079
8619,50992,11742,73.68328094,124.2532883,190.319931,246.4133148,300.5699463,320.6265869,312.6766357,265.6099854,199.0232697,132.4332733,81.15662384,59.66661453
8620,50993,11743,73.68328094,124.2532883,190.319931,246.4133148,300.5699463,320.6265869,312.6766357,265.6099854,199.0232697,132.4332733,81.15662384,59.66661453
8621,50994,11744,73.38328552,123.5265961,190.4766083,246.2966309,298.6832886,321.4166565,312.7233276,266.039978,198.7766418,131.7266083,81.22328949,59.62329102
8622,50995,11745,73.38328552,123.5265961,190.4766083,246.2966309,298.6832886,321.4166565,312.7233276,266.039978,198.7766418,131.7266083,81.22328949,59.62329102
8623,50996,11746,72.79328918,122.3932953,189.8833008,246.333313,293.1299133,319.9700012,310.39328,265.913269,198.9433136,131.2333069,81.32663727,59.43662262
8624,50997,11747,72.79328918,122.3932953,189.8833008,246.333313,293.1299133,319.9700012,310.39328,265.913269,198.9433136,131.2333069,81.32663727,59.43662262
8625,50998,11748,74.10328674,124.776619,192.7132874,250.583313,293.5966187,321.4932556,310.7066345,266.9366455,202.8966217,133.1232758,83.71329498,60.73994827
8626,50999,11749,74.10328674,124.776619,192.7132874,250.583313,293.5966187,321.4932556,310.7066345,266.9366455,202.8966217,133.1232758,83.71329498,60.73994827
8627,51000,11750,74.98661041,126.573288,195.009964,252.5566254,295.5066223,323.7933044,310.8932495,267.666626,205.4233093,134.363266,85.12997437,61.57995987
8628,51001,11751,74.98661041,126.573288,195.009964,252.5566254,295.5066223,323.7933044,310.8932495,267.666626,205.4233093,134.363266,85.12997437,61.57995987
8629,51002,11752,75.51328278,127.7532883,196.7866364,252.2532654,298.853302,326.8699951,310.89328,268.1066284,206.5066223,134.966629,85.58328247,61.93661118
8630,51003,11753,75.51328278,127.7532883,196.7866364,252.2532654,298.853302,326.8699951,310.89328,268.1066284,206.5066223,134.966629,85.58328247,61.93661118
8631,51004,11754,73.89993286,124.4199219,194.3166351,250.0166321,299.3099365,331.1833191,314.3966064,269.3999329,204.573288,133.4666138,83.63328552,60.58661652
8632,51005,11755,73.89993286,124.4199219,194.3166351,250.0166321,299.3099365,331.1833191,314.3966064,269.3999329,204.573288,133.4666138,83.63328552,60.58661652
8633,51006,11756,72.42661285,121.3132782,191.5566101,247.8799438,297.2965698,332.9233093,315.1132813,270.5299377,203.4199829,132.5232697,81.9666214,59.20329285
8634,51007,11757,71.05329132,118.486618,188.4832916,245.833252,292.8999939,331.7733459,313.1099854,271.5233154,202.9732819,132.1166229,80.58663177,57.80662155
8635,51008,11758,71.05329132,118.486618,188.4832916,245.833252,292.8999939,331.7733459,313.1099854,271.5233154,202.9732819,132.1166229,80.58663177,57.80662155
8636,51009,11759,71.57994843,119.9366226,189.5666504,248.8266602,292.0833435,327.5699463,308.059967,269.266571,202.5732727,132.049942,81.62995148,58.48328781
8637,51010,11760,71.57994843,119.9366226,189.5666504,248.8266602,292.0833435,327.5699463,308.059967,269.266571,202.5732727,132.049942,81.62995148,58.48328781
8638,51011,11761,73.12328339,122.323288,191.8599396,251.6365814,291.2633057,321.4933167,300.9033508,264.6466064,200.5499725,132.1766205,82.83662415,59.60995102
8639,51012,11762,73.12328339,122.323288,191.8599396,251.6365814,291.2633057,321.4933167,300.9033508,264.6466064,200.5499725,132.1766205,82.83662415,59.60995102
8640,51013,11763,75.65328979,125.7232895,195.3999329,254.2266235,290.4499207,313.5265808,291.6366272,257.6233215,196.9166412,132.4999542,84.20328522,61.21327591
8641,51014,11764,75.65328979,125.7232895,195.3999329,254.2266235,290.4499207,313.5265808,291.6366272,257.6233215,196.9166412,132.4999542,84.20328522,61.21327591
8642,51015,11765,77.97328949,129.9966125,201.4999847,259.853302,296.8599243,314.5666809,290.2566223,257.3265991,198.883316,136.6399384,86.62995911,63.27662277
8643,51016,11766,77.97328949,129.9966125,201.4999847,259.853302,296.8599243,314.5666809,290.2566223,257.3265991,198.883316,136.6399384,86.62995911,63.27662277
8644,51017,11767,79.0999527,132.1599579,204.656601,262.7532959,302.4599304,318.0932922,292.539978,260.353302,202.6632996,138.9499512,87.87328339,64.45995331
8645,51018,11768,79.0999527,132.1599579,204.656601,262.7532959,302.4599304,318.0932922,292.539978,260.353302,202.6632996,138.9499512,87.87328339,64.45995331
8646,51019,11769,79.00996399,132.249939,204.8699493,262.9032898,307.22995,324.0732422,298.47995,266.7199707,208.2132874,139.4232941,87.95661926,64.71328735
8647,51020,11770,79.00996399,132.249939,204.8699493,262.9032898,307.22995,324.0732422,298.47995,266.7199707,208.2132874,139.4232941,87.95661926,64.71328735
8648,51021,11771,76.35663605,128.3166199,200.7400055,258.9299927,301.3565979,323.2699585,300.6166382,267.4833069,206.509964,135.9332886,86.19662476,62.6766243
8649,51022,11772,75.62328339,126.6966248,198.8366089,258.2399597,300.4966125,319.0333252,298.1699524,265.4899292,204.4933014,134.7532654,85.86995697,61.86995316
8650,51023,11773,75.62328339,126.6966248,198.8366089,258.2399597,300.4966125,319.0333252,298.1699524,265.4899292,204.4933014,134.7532654,85.86995697,61.86995316
8651,51024,11774,76.81661987,127.4066238,199.163269,260.8132935,304.6299133,311.3732605,291.1299438,260.7832947,202.1799774,135.8432922,86.95327759,62.30328751
8652,51025,11775,76.81661987,127.4066238,199.163269,260.8132935,304.6299133,311.3732605,291.1299438,260.7832947,202.1799774,135.8432922,86.95327759,62.30328751
8653,51026,11776,83.62995911,138.2566223,216.5133209,284.5132751,331.833313,330.289978,306.3499756,273.6799622,216.5566101,150.0799408,94.05661774,67.6466217
8654,51027,11777,83.62995911,138.2566223,216.5133209,284.5132751,331.833313,330.289978,306.3499756,273.6799622,216.5566101,150.0799408,94.05661774,67.6466217
8655,51028,11778,88.05329895,145.3032684,227.2399597,299.3666382,348.8399658,339.5666199,313.0566406,280.663269,226.759964,159.4833069,98.99996948,71.2166214
8656,51029,11779,88.05329895,145.3032684,227.2399597,299.3666382,348.8399658,339.5666199,313.0566406,280.663269,226.759964,159.4833069,98.99996948,71.2166214
8657,51030,11780,90.0799408,148.5532837,231.3066406,305.4099426,355.6499939,339.2033081,311.2633057,281.7200012,232.7499695,164.0832672,101.7832947,73.01662445
8658,51031,11781,90.0799408,148.5532837,231.3066406,305.4099426,355.6499939,339.2033081,311.2633057,281.7200012,232.7499695,164.0832672,101.7832947,73.01662445
8659,51032,11782,82.63661957,137.2299347,213.0433502,284.7733459,328.9532776,313.1199646,286.1832581,261.5733032,220.3666382,153.8899536,94.95661163,67.75661469
8660,51033,11783,82.63661957,137.2299347,213.0433502,284.7733459,328.9532776,313.1199646,286.1832581,261.5733032,220.3666382,153.8899536,94.95661163,67.75661469
8661,51034,11784,75.8166275,126.3766251,197.6199493,265.6932983,306.8699951,293.9366455,265.7666321,243.0932617,205.8432922,143.1599426,88.30995178,63.05329132
8662,51035,11785,75.8166275,126.3766251,197.6199493,265.6932983,306.8699951,293.9366455,265.7666321,243.0932617,205.8432922,143.1599426,88.30995178,63.05329132
8663,51036,11786,69.62328339,116.0132904,185.049942,248.0966339,289.3599548,281.7266235,249.9965973,226.3199158,189.176651,131.8366241,81.76329803,58.92661667
8664,51037,11787,78.18661499,128.059967,201.0299377,269.809967,311.2199402,307.0166016,274.3565979,246.6399384,201.569931,141.5566101,88.98661804,64.32662201
8665,51038,11788,78.18661499,128.059967,201.0299377,269.809967,311.2199402,307.0166016,274.3565979,246.6399384,201.569931,141.5566101,88.98661804,64.32662201
8666,51039,11789,84.43661499,137.7432709,214.3399506,284.7799683,327.7666321,324.0066528,290.1832886,259.6666565,211.4699707,149.2632751,94.4299469,68.52661896
8667,51040,11790,84.43661499,137.7432709,214.3399506,284.7799683,327.7666321,324.0066528,290.1832886,259.6666565,211.4699707,149.2632751,94.4299469,68.52661896
8668,51041,11791,88.39994049,145.0232697,224.9633026,293.0332947,338.9833069,332.6366272,297.4732971,265.4066467,218.8599396,154.9732819,98.13327789,71.52661896
8669,51042,11792,88.39994049,145.0232697,224.9633026,293.0332947,338.9833069,332.6366272,297.4732971,265.4066467,218.8599396,154.9732819,98.13327789,71.52661896
8670,51043,11793,82.529953,135.7366333,211.8899689,279.5766296,321.1299744,316.6866455,283.1966248,252.319931,207.9832611,147.3499451,92.5666275,67.3166275
8671,51044,11794,82.529953,135.7366333,211.8899689,279.5766296,321.1299744,316.6866455,283.1966248,252.319931,207.9832611,147.3499451,92.5666275,67.3166275
8672,51045,11795,77.31994629,127.8366241,201.3199921,268.7499695,309.0366211,306.4666443,275.4399414,243.9999542,199.8299408,141.5632629,87.84328461,63.63995743
8673,51046,11796,77.31994629,127.8366241,201.3199921,268.7499695,309.0366211,306.4666443,275.4399414,243.9999542,199.8299408,141.5632629,87.84328461,63.63995743
8674,51047,11797,72.72660065,121.3732758,193.216629,260.5866089,302.7232971,302.0433044,274.1900024,240.4266205,194.4266052,137.5632782,84.00995636,60.46995544
8675,51048,11798,72.72660065,121.3732758,193.216629,260.5866089,302.7232971,302.0433044,274.1900024,240.4266205,194.4266052,137.5632782,84.00995636,60.46995544
8676,51049,11799,80.18328094,132.9299469,207.4099731,275.0499573,313.5099792,315.1932983,285.8266296,249.6799774,202.9332733,143.9766083,90.54994202,65.46995544
8677,51050,11800,80.18328094,132.9299469,207.4099731,275.0499573,313.5099792,315.1932983,285.8266296,249.6799774,202.9332733,143.9766083,90.54994202,65.46995544
8678,51051,11801,84.14328003,139.1566315,215.6732636,284.1533203,322.5799561,323.0999756,293.3433228,256.0899658,209.436615,148.39328,94.28995514,68.08663177
8679,51052,11802,84.57328796,140.0099487,217.989975,287.8866272,329.8733215,325.8066711,296.7799683,259.6099854,213.9533081,150.8399353,95.22660828,68.28327942
8680,51053,11803,84.57328796,140.0099487,217.989975,287.8866272,329.8733215,325.8066711,296.7799683,259.6099854,213.9533081,150.8399353,95.22660828,68.28327942
8681,51054,11804,75.50995636,126.9732819,201.9633026,274.4299622,323.6333313,322.5833435,291.5732422,254.3866272,208.9766235,144.5432892,89.01661682,62.64328766
8682,51055,11805,75.50995636,126.9732819,201.9633026,274.4299622,323.6333313,322.5833435,291.5732422,254.3866272,208.9766235,144.5432892,89.01661682,62.64328766
8683,51056,11806,71.35661316,120.3499527,193.406601,265.5099792,317.1966248,317.3266296,287.1399536,249.6966095,204.6132813,140.6133118,86.07994843,59.85661697
8684,51057,11807,71.35661316,120.3499527,193.406601,265.5099792,317.1966248,317.3266296,287.1399536,249.6966095,204.6132813,140.6133118,86.07994843,59.85661697
8685,51058,11808,72.12995148,120.1232834,192.4032593,261.0866699,310.5466614,310.0132751,283.4299622,245.5866241,200.8533173,139.0266266,86.39994049,59.90662384
8686,51059,11809,72.12995148,120.1232834,192.4032593,261.0866699,310.5466614,310.0132751,283.4299622,245.5866241,200.8533173,139.0266266,86.39994049,59.90662384
8687,51060,11810,78.44995117,129.7366333,204.4133148,267.8499756,313.4966431,310.3565979,281.8232727,246.789978,202.6933289,142.0632782,91.59329987,64.57328033
8688,51061,11811,78.44995117,129.7366333,204.4133148,267.8499756,313.4966431,310.3565979,281.8232727,246.789978,202.6933289,142.0632782,91.59329987,64.57328033
8689,51062,11812,80.05995941,132.64328,206.936615,267.8166199,311.7266235,309.0932617,277.6799927,245.7966156,202.0565948,142.4799652,92.44662476,65.76662445
8690,51063,11813,80.05995941,132.64328,206.936615,267.8166199,311.7266235,309.0932617,277.6799927,245.7966156,202.0565948,142.4799652,92.44662476,65.76662445
8691,51064,11814,76.94327545,128.8566284,199.9899597,260.9799805,305.2499695,306.1233521,270.956604,242.6299591,198.9633179,140.2999573,89.01994324,63.4899559
8692,51065,11815,76.94327545,128.8566284,199.9899597,260.9799805,305.2499695,306.1233521,270.956604,242.6299591,198.9633179,140.2999573,89.01994324,63.4899559
8693,51066,11816,73.77661896,124.6799469,196.3632813,258.5899353,300.6133118,302.6532898,268.4499207,239.7232971,195.4166412,137.5199585,87.64329529,61.43660736
8694,51067,11817,73.24661255,123.6666031,194.7266235,256.6999207,294.5066528,298.5633545,265.9266052,236.2232971,192.156601,135.8966217,86.97660065,60.9899559
8695,51068,11818,73.24661255,123.6666031,194.7266235,256.6999207,294.5066528,298.5633545,265.9266052,236.2232971,192.156601,135.8966217,86.97660065,60.9899559
8696,51069,11819,75.33327484,125.8599472,195.1399689,255.3299408,286.9499817,293.8433228,263.3766174,232.0899353,189.19664,135.3832855,86.99996185,62.01328278
8697,51070,11820,75.33327484,125.8599472,195.1399689,255.3299408,286.9499817,293.8433228,263.3766174,232.0899353,189.19664,135.3832855,86.99996185,62.01328278
8698,51071,11821,75.733284,125.7132797,193.3733063,261.9932861,283.6232605,285.0299377,258.6832581,228.0232697,188.2732849,135.1099548,87.09993744,62.33328629
8699,51072,11822,75.733284,125.7132797,193.3733063,261.9932861,283.6232605,285.0299377,258.6832581,228.0232697,188.2732849,135.1099548,87.09993744,62.33328629
8700,51073,11823,75.76994324,125.2766113,192.2566223,264.7533264,281.103302,277.4700012,252.9733124,222.9199371,186.4732971,135.0666199,87.13994598,62.6232872
8701,51074,11824,75.76994324,125.2766113,192.2566223,264.7533264,281.103302,277.4700012,252.9733124,222.9199371,186.4732971,135.0666199,87.13994598,62.6232872
8702,51075,11825,75.39661407,124.5666122,191.7866211,263.6099548,279.3932495,271.1699524,246.2233124,216.7599487,183.7632904,135.3132782,87.12661743,62.83328629
8703,51076,11826,75.39661407,124.5666122,191.7866211,263.6099548,279.3932495,271.1699524,246.2233124,216.7599487,183.7632904,135.3132782,87.12661743,62.83328629
8704,51077,11827,76.43994904,125.5966339,194.0899506,264.9199829,283.7166138,283.6899719,261.6366272,222.8166351,186.7166138,134.7199554,88.4666214,63.39995193
8705,51078,11828,76.43994904,125.5966339,194.0899506,264.9199829,283.7166138,283.6899719,261.6366272,222.8166351,186.7166138,134.7199554,88.4666214,63.39995193
8706,51079,11829,75.53994751,125.2632675,191.9232941,252.1666107,276.5732727,284.0332947,262.7232666,221.3366089,182.9899597,129.4732819,83.85661316,60.25995255
8707,51080,11830,75.53994751,125.2632675,191.9232941,252.1666107,276.5732727,284.0332947,262.7232666,221.3366089,182.9899597,129.4732819,83.85661316,60.25995255
8708,51081,11831,72.67995453,123.5466309,185.2999725,225.3499908,257.9732971,272.2166443,249.5666199,212.3332825,172.5632782,119.639946,73.28328705,53.40327835
8709,51082,11832,67.04994965,114.3499527,174.6199493,218.219986,251.0433197,271.6099243,250.5466156,215.1099701,172.5966187,118.6266251,72.78662109,51.17995453
8710,51083,11833,67.04994965,114.3499527,174.6199493,218.219986,251.0433197,271.6099243,250.5466156,215.1099701,172.5966187,118.6266251,72.78662109,51.17995453
8711,51096,11834,59.53328705,97.97663116,151.5766296,199.9432831,243.2299194,257.1999817,235.6666107,205.4899445,165.8866119,111.6732712,69.09328461,49.14995193
8712,51097,11835,60.39995193,99.88661194,154.4033051,206.5766449,250.2866364,262.5499573,239.2033234,208.2999878,166.5166321,113.9632874,71.09661102,50.483284
8713,51098,11836,60.39995193,99.88661194,154.4033051,206.5766449,250.2866364,262.5499573,239.2033234,208.2999878,166.5166321,113.9632874,71.09661102,50.483284
8714,51117,11837,57.32328415,92.2199707,143.3899689,194.0066223,229.2333069,245.1099243,227.2966003,196.9999542,158.1266327,109.8766022,65.71994781,47.5632782
8715,51118,11838,57.91994858,93.48661804,144.3432922,197.0399475,230.4133148,245.3666382,227.269989,197.3599701,158.406601,110.4932709,66.10995483,47.97328568
8716,51119,11839,57.91994858,93.48661804,144.3432922,197.0399475,230.4133148,245.3666382,227.269989,197.3599701,158.406601,110.4932709,66.10995483,47.97328568
8717,51123,11840,49.71327972,85.09328461,135.3132935,189.6466217,228.0599823,241.373291,226.896637,194.9166412,152.1599731,102.4032745,58.50995636,39.98994827
8718,51124,11841,49.2032814,83.89328766,134.6399536,190.5032806,229.89328,243.7133026,228.1866608,195.7433014,152.2699738,101.873291,58.57661819,39.5399437
8719,51125,11842,49.2032814,83.89328766,134.6399536,190.5032806,229.89328,243.7133026,228.1866608,195.7433014,152.2699738,101.873291,58.57661819,39.5399437
8720,51126,11843,48.15662384,81.68662262,132.5932922,189.4266052,227.559967,242.1766052,225.8965759,194.0333405,151.156601,100.2366257,57.7432785,38.54995346
8721,51127,11844,47.87662125,80.52661896,130.7099304,185.5932922,222.4032593,237.966629,222.3200073,190.9733124,150.1432953,99.85663605,57.53995895,38.15328598
8722,51128,11845,47.87662125,80.52661896,130.7099304,185.5932922,222.4032593,237.966629,222.3200073,190.9733124,150.1432953,99.85663605,57.53995895,38.15328598
8723,51129,11846,47.46661758,79.55661774,129.7666168,183.3965912,219.239975,236.2433014,221.4799652,188.8832855,149.0999603,99.37662506,57.42328644,37.79328156
8724,51130,11847,47.46661758,79.55661774,129.7666168,183.3965912,219.239975,236.2433014,221.4799652,188.8832855,149.0999603,99.37662506,57.42328644,37.79328156
8725,51131,11848,46.91661835,78.79329681,129.7966156,182.8666229,218.0966187,236.986618,223.3832855,187.7466278,148.0532684,98.81664276,57.37995529,37.46661758
8726,51167,11849,43.24328232,76.82662201,127.3899612,186.0432892,229.7533264,251.4766235,245.6799316,211.4499664,149.6466217,91.45329285,53.09995651,35.52661896
8727,51168,11850,43.24328232,76.82662201,127.3899612,186.0432892,229.7533264,251.4766235,245.6799316,211.4499664,149.6466217,91.45329285,53.09995651,35.52661896
8728,51169,11851,42.73662186,76.81663513,125.8166199,185.2333069,233.289978,252.9999695,250.6166229,214.1032867,151.5166321,90.76994324,52.48328781,35.10661316
8729,51170,11852,42.73662186,76.81663513,125.8166199,185.2333069,233.289978,252.9999695,250.6166229,214.1032867,151.5166321,90.76994324,52.48328781,35.10661316
8730,51171,11853,42.80328369,77.69994354,125.5299606,186.3066406,238.7166443,254.5866394,257.2999878,217.97995,154.5332947,90.45663452,52.45661545,35.15995407
8731,51172,11854,49.92327881,90.36660767,146.6865997,215.3099213,270.2032776,284.7466125,281.1033325,235.246582,171.7132874,101.5166168,58.43328476,39.81995392
8732,51173,11855,49.92327881,90.36660767,146.6865997,215.3099213,270.2032776,284.7466125,281.1033325,235.246582,171.7132874,101.5166168,58.43328476,39.81995392
8733,51174,11856,55.67328262,100.0699463,163.4966125,237.0099487,289.9732666,307.0966492,298.6132813,249.759964,184.3432922,110.3499451,62.88661957,43.76329041
8734,51175,11857,55.67328262,100.0699463,163.4966125,237.0099487,289.9732666,307.0966492,298.6132813,249.759964,184.3432922,110.3499451,62.88661957,43.76329041
8735,51176,11858,60.00329208,106.8399582,175.9499512,251.44664,298.0699768,321.6332703,309.7966614,261.4899597,192.4299774,116.8966217,65.77994537,47.1099472
8736,51177,11859,60.00329208,106.8399582,175.9499512,251.44664,298.0699768,321.6332703,309.7966614,261.4899597,192.4299774,116.8966217,65.77994537,47.1099472
8737,51178,11860,61.33995056,109.0132828,179.0033264,256.1899719,303.5766296,327.8899536,307.2832947,262.7266235,193.8366241,121.7199402,68.83995056,48.75328064
8738,51179,11861,61.33995056,109.0132828,179.0033264,256.1899719,303.5766296,327.8899536,307.2832947,262.7266235,193.8366241,121.7199402,68.83995056,48.75328064
8739,51180,11862,63.04328918,111.2232895,183.269928,261.146637,308.1199951,328.436615,306.0365906,263.0333252,195.9132843,126.3399506,71.90328979,50.39329147
8740,51181,11863,63.04328918,111.2232895,183.269928,261.146637,308.1199951,328.436615,306.0365906,263.0333252,195.9132843,126.3399506,71.90328979,50.39329147
8741,51182,11864,65.13328552,113.4699478,188.7565918,266.3132935,311.7233276,323.353241,306.0799561,262.39328,198.6132965,130.7166138,75.00328827,52.07328415
8742,51183,11865,65.13328552,113.4699478,188.7565918,266.3132935,311.7233276,323.353241,306.0799561,262.39328,198.6132965,130.7166138,75.00328827,52.07328415
8743,51184,11866,66.33662415,115.323288,191.3332825,264.0366211,303.5166321,316.4599609,301.9899597,260.6666565,198.2199554,130.736618,76.07661438,52.8366127
8744,51185,11867,66.33662415,115.323288,191.3332825,264.0366211,303.5166321,316.4599609,301.9899597,260.6666565,198.2199554,130.736618,76.07661438,52.8366127
8745,51186,11868,66.14328003,114.9399643,189.8299255,257.5632935,294.5466003,309.063324,298.2433167,258.8765869,196.6366577,129.4899597,75.77994537,52.6066246
8746,51187,11869,64.50328064,112.3833008,184.1999664,246.8233032,284.7799377,301.2533264,294.809967,257.0199585,193.896637,126.9866104,74.12329102,51.35662079
8747,51188,11870,64.50328064,112.3833008,184.1999664,246.8233032,284.7799377,301.2533264,294.809967,257.0199585,193.896637,126.9866104,74.12329102,51.35662079
8748,51189,11871,62.50995636,109.7132874,179.1632843,240.7833405,282.7199402,299.2732849,296.2266541,258.1832886,191.573288,124.3132858,71.89328766,49.60662842
