OID,Id,ORIG_FID,vbdsf1,vbdsf2,vbdsf3,vbdsf4,vbdsf5,vbdsf6,vbdsf7,vbdsf8,vbdsf9,vbdsf10,vbdsf11,vbdsf12
2691,57188,16161,0.1599534,5.10995388,27.47995377,63.58662033,87.70326996,95.65328979,86.63661957,60.72328568,33.9366188,9.806619644,0.606620073,0.053286735
2692,57189,16162,0.15328677,5.219953537,28.13328362,65.61328888,89.14994812,96.41661072,86.35995483,61.43663025,34.72995377,10.42995262,0.599953532,0.053286735
2693,57190,16163,0.15328677,5.219953537,28.13328362,65.61328888,89.14994812,96.41661072,86.35995483,61.43663025,34.72995377,10.42995262,0.599953532,0.053286735
2694,57191,16164,0.15328677,4.763287544,26.44661903,62.07661819,85.80995178,93.84329224,84.2932663,60.36995316,33.48661804,10.05328655,0.573286831,0.053286735
2695,57192,16165,0.15328677,4.763287544,26.44661903,62.07661819,85.80995178,93.84329224,84.2932663,60.36995316,33.48661804,10.05328655,0.573286831,0.053286735
2696,57193,16166,0.15328677,4.126619816,23.81995392,56.92661667,80.79328918,90.34662628,81.7432785,58.67328644,31.65328407,9.283285141,0.509953499,0.053286735
2697,57194,16167,0.15328677,4.126619816,23.81995392,56.92661667,80.79328918,90.34662628,81.7432785,58.67328644,31.65328407,9.283285141,0.509953499,0.053286735
2698,57195,16168,0.15328677,3.306620598,20.24995613,50.16994476,74.10995483,85.92995453,78.74329376,56.3366127,29.26328659,8.113287926,0.456620157,0.053286735
2699,57196,16169,0.15328677,3.306620598,20.24995613,50.16994476,74.10995483,85.92995453,78.74329376,56.3366127,29.26328659,8.113287926,0.456620157,0.053286735
2700,57197,16170,0.15328677,3.079953432,18.6466198,46.63661575,70.58329773,83.54660797,76.69995117,54.1932869,27.49661827,7.576620579,0.426620156,0.053286735
2701,57198,16171,0.15328677,3.079953432,18.6466198,46.63661575,70.58329773,83.54660797,76.69995117,54.1932869,27.49661827,7.576620579,0.426620156,0.053286735
2702,57199,16172,0.149953425,3.189953566,18.94662285,46.33662033,70.07327271,82.18994141,75.79329681,53.01328659,26.8032856,7.573287964,0.453286737,0.053286735
2703,57200,16173,0.149953425,3.189953566,18.94662285,46.33662033,70.07327271,82.18994141,75.79329681,53.01328659,26.8032856,7.573287964,0.453286737,0.053286735
2704,57201,16174,0.15328677,3.663286686,21.11328697,49.2399559,72.58995819,81.85995483,75.98995209,52.82327652,27.2099514,8.18995285,0.493286729,0.053286735
2705,57202,16175,0.15328677,4.149953842,23.37328529,53.27327728,76.40995026,84.71327972,77.98995209,54.63328552,28.74328804,8.866621017,0.563286841,0.053286735
2706,57203,16176,0.15328677,4.149953842,23.37328529,53.27327728,76.40995026,84.71327972,77.98995209,54.63328552,28.74328804,8.866621017,0.563286841,0.053286735
2707,57204,16177,0.15328677,4.459953785,24.75662041,56.233284,79.55995178,87.40662384,79.88661957,56.54662323,29.95328331,9.309952736,0.616620183,0.053286735
2708,57205,16178,0.15328677,4.459953785,24.75662041,56.233284,79.55995178,87.40662384,79.88661957,56.54662323,29.95328331,9.309952736,0.616620183,0.053286735
2709,57206,16179,0.156620085,4.603286266,25.22661972,58.0832901,82.04995728,89.88996887,81.71996307,58.58662033,30.8266201,9.529953003,0.643286705,0.053286735
2710,57207,16180,0.156620085,4.603286266,25.22661972,58.0832901,82.04995728,89.88996887,81.71996307,58.58662033,30.8266201,9.529953003,0.643286705,0.053286735
2711,57208,16181,0.15328677,4.486619949,24.28328896,57.47328568,82.36328888,91.22994232,82.83995056,59.35662079,30.63662148,9.339953423,0.629953384,0.053286735
2712,57209,16182,0.15328677,4.486619949,24.28328896,57.47328568,82.36328888,91.22994232,82.83995056,59.35662079,30.63662148,9.339953423,0.629953384,0.053286735
2713,57210,16183,0.15328677,4.269953251,23.10995674,56.29662323,82.69995117,92.58661652,83.98664093,59.90995407,30.11661911,9.113286972,0.626620054,0.053286735
2714,57211,16184,0.15328677,4.269953251,23.10995674,56.29662323,82.69995117,92.58661652,83.98664093,59.90995407,30.11661911,9.113286972,0.626620054,0.053286735
2715,57212,16185,0.149953425,3.973287821,21.72328758,54.53661728,83.06661987,93.94996643,85.1632843,60.1866188,29.29328346,8.796619415,0.606620073,0.053286735
2716,57213,16186,0.149953425,3.973287821,21.72328758,54.53661728,83.06661987,93.94996643,85.1632843,60.1866188,29.29328346,8.796619415,0.606620073,0.053286735
2717,57214,16187,0.156620085,3.809953213,21.1466198,53.75995255,83.96995544,96.02328491,86.1832962,60.34328461,29.13995171,8.576620102,0.576620102,0.053286735
2718,57215,16188,0.156620085,3.809953213,21.1466198,53.75995255,83.96995544,96.02328491,86.1832962,60.34328461,29.13995171,8.576620102,0.576620102,0.053286735
2719,57216,16189,0.149953425,3.746620417,21.00328827,53.49662018,84.82328033,97.44995117,86.60995483,60.55327606,29.25662041,8.513287544,0.566620111,0.053286735
2720,57217,16190,0.15995343,3.783287048,21.29328728,53.73662186,85.62328339,98.23996735,86.44663239,60.83662033,29.63328743,8.599954605,0.559953392,0.053286735
2721,57218,16191,0.15995343,3.783287048,21.29328728,53.73662186,85.62328339,98.23996735,86.44663239,60.83662033,29.63328743,8.599954605,0.559953392,0.053286735
2722,57219,16192,0.163286746,3.906620026,22.07995415,54.65995407,86.81994629,99.20327759,86.22328186,60.99994659,30.04995346,8.756620407,0.569953322,0.053286735
2723,57220,16193,0.163286746,3.906620026,22.07995415,54.65995407,86.81994629,99.20327759,86.22328186,60.99994659,30.04995346,8.756620407,0.569953322,0.053286735
2724,57221,16194,0.156620085,4.026619911,22.63662148,55.25661469,87.40328979,99.46994781,85.69327545,60.9499588,30.39328575,8.88328743,0.576620042,0.053286735
2725,57222,16195,0.156620085,4.026619911,22.63662148,55.25661469,87.40328979,99.46994781,85.69327545,60.9499588,30.39328575,8.88328743,0.576620042,0.053286735
2726,57223,16196,0.156620085,4.09662056,22.98328781,55.50995255,87.36994171,99.01329041,84.8932724,60.64661789,30.64995384,8.943285942,0.573286772,0.053286735
2727,57224,16197,0.156620085,4.09662056,22.98328781,55.50995255,87.36994171,99.01329041,84.8932724,60.64661789,30.64995384,8.943285942,0.573286772,0.053286735
2728,57225,16198,0.149953425,3.99661994,22.83661842,54.65661621,85.84662628,97.8299408,83.60996246,59.51995087,30.37995529,8.909954071,0.539953411,0.053286735
2729,57226,16199,0.149953425,3.99661994,22.83661842,54.65661621,85.84662628,97.8299408,83.60996246,59.51995087,30.37995529,8.909954071,0.539953411,0.053286735
2730,57227,16200,0.149953425,3.916620493,22.57661819,53.47995377,84.2166214,96.53328705,82.50995636,58.40328598,30.10662079,8.89662075,0.5166201,0.053286735
2731,57228,16201,0.149953425,3.916620493,22.57661819,53.47995377,84.2166214,96.53328705,82.50995636,58.40328598,30.10662079,8.89662075,0.5166201,0.053286735
2732,57229,16202,0.15328677,3.893287182,22.20661736,51.96995544,82.49996185,95.11994171,81.52662659,57.30327988,29.83328629,8.913288116,0.506620169,0.053286735
2733,57230,16203,0.15328677,3.893287182,22.20661736,51.96995544,82.49996185,95.11994171,81.52662659,57.30327988,29.83328629,8.913288116,0.506620169,0.053286735
2734,57231,16204,0.15328677,3.979953289,22.54661369,51.38995361,81.67662048,94.34327698,80.21328735,56.49662018,30.27328491,9.063288689,0.503286898,0.053286735
2735,57232,16205,0.15328677,4.136620522,23.01662254,51.53662491,81.46996307,94.12996674,79.25328827,56.20661545,30.78661537,9.246621132,0.496620178,0.053286735
2736,57233,16206,0.15328677,4.136620522,23.01662254,51.53662491,81.46996307,94.12996674,79.25328827,56.20661545,30.78661537,9.246621132,0.496620178,0.053286735
2737,57234,16207,0.15328677,4.329953194,23.67328835,52.4132843,81.87995148,94.47660065,78.65995789,56.40995026,31.41328621,9.453288078,0.496620119,0.053286735
2738,57235,16208,0.15328677,4.329953194,23.67328835,52.4132843,81.87995148,94.47660065,78.65995789,56.40995026,31.41328621,9.453288078,0.496620119,0.053286735
2739,57236,16209,0.15328677,4.513287067,24.63328743,53.70995712,82.74994659,96.53662109,80.49661255,56.89328766,32.21328354,9.606621742,0.509953499,0.053286735
2740,57237,16210,0.15328677,4.513287067,24.63328743,53.70995712,82.74994659,96.53662109,80.49661255,56.89328766,32.21328354,9.606621742,0.509953499,0.053286735
2741,57238,16211,0.15328677,4.616620541,25.26995659,54.56995773,83.13994598,98.12995911,82.26661682,57.15327835,32.74662018,9.593287468,0.506620169,0.053286735
2742,57239,16212,0.15328677,4.616620541,25.26995659,54.56995773,83.13994598,98.12995911,82.26661682,57.15327835,32.74662018,9.593287468,0.506620169,0.053286735
2743,57256,16213,0.14662008,3.023286581,22.79995155,54.80994415,91.18994904,103.5899582,78.75662231,50.18328857,25.70995522,6.089954853,0.26995346,0.053286735
2744,57257,16214,0.15328677,3.146620274,23.70328712,56.59661484,93.75995636,109.5332947,85.78661346,53.73661804,27.65328598,6.72995472,0.303286761,0.053286735
2745,57258,16215,0.15328677,3.146620274,23.70328712,56.59661484,93.75995636,109.5332947,85.78661346,53.73661804,27.65328598,6.72995472,0.303286761,0.053286735
2746,57259,16216,0.15328677,3.176620483,23.79661942,56.83994675,94.22661591,109.0266037,87.03662872,54.13662338,27.42328453,6.819952965,0.309953421,0.053286735
2747,57260,16217,0.15328677,3.176620483,23.79661942,56.83994675,94.22661591,109.0266037,87.03662872,54.13662338,27.42328453,6.819952965,0.309953421,0.053286735
2748,57261,16218,0.15328677,3.173286915,23.67995262,56.67661667,94.33661652,109.189949,88.35661316,54.37994766,27.2566185,6.826621056,0.319953412,0.053286735
2749,57262,16219,0.15328677,3.139953375,23.34661675,56.07328796,94.05661011,110.026619,89.76995087,54.48994827,27.15995407,6.763287067,0.306620091,0.053286735
2750,57263,16220,0.15328677,3.139953375,23.34661675,56.07328796,94.05661011,110.026619,89.76995087,54.48994827,27.15995407,6.763287067,0.306620091,0.053286735
2751,57264,16221,0.15328677,3.073286772,22.78328705,55.31328583,93.2432785,110.8132858,90.15328217,53.96995544,26.72995377,6.623288155,0.306620061,0.053286735
2752,57265,16222,0.15328677,3.073286772,22.78328705,55.31328583,93.2432785,110.8132858,90.15328217,53.96995544,26.72995377,6.623288155,0.306620061,0.053286735
2753,57266,16223,0.15328677,3.023286343,22.33328438,54.93995285,92.79994965,111.2099609,90.8499527,53.8899498,26.53662109,6.496620655,0.306620091,0.053286735
2754,57267,16224,0.15328677,3.023286343,22.33328438,54.93995285,92.79994965,111.2099609,90.8499527,53.8899498,26.53662109,6.496620655,0.306620091,0.053286735
2755,57268,16225,0.15328677,3.013287306,22.06661797,54.97328949,92.72328186,111.2099686,91.83995819,54.22327805,26.5766201,6.413287163,0.309953392,0.053286735
2756,57269,16226,0.15328677,3.013287306,22.06661797,54.97328949,92.72328186,111.2099686,91.83995819,54.22327805,26.5766201,6.413287163,0.309953392,0.053286735
2757,57270,16227,0.15328677,3.029953718,22.19661713,55.28995514,92.66994476,111.16996,92.5099411,54.71995926,26.773283,6.379952908,0.299953401,0.053286735
2758,57271,16228,0.15328677,3.029953718,22.19661713,55.28995514,92.66994476,111.16996,92.5099411,54.71995926,26.773283,6.379952908,0.299953401,0.053286735
2759,57272,16229,0.15328677,3.079953671,22.39995384,55.75662994,92.68328094,111.3099594,92.97327423,55.1399498,26.98995399,6.406620502,0.306620091,0.053286735
2760,57273,16230,0.15328677,3.079953671,22.39995384,55.75662994,92.68328094,111.3099594,92.97327423,55.1399498,26.98995399,6.406620502,0.306620091,0.053286735
2761,57274,16231,0.15328677,3.159953356,22.65328598,56.36661911,92.78328705,111.6266251,93.21995544,55.44661713,27.24661636,6.479953289,0.296620101,0.053286735
2762,57275,16232,0.15328677,3.159953356,22.65328598,56.36661911,92.78328705,111.6266251,93.21995544,55.44661713,27.24661636,6.479953289,0.296620101,0.053286735
2763,57276,16233,0.15328677,3.216620684,22.73661995,56.67662048,92.71327972,112.103302,93.33995819,55.32661438,27.20328712,6.503285885,0.28328675,0.053286735
2764,57277,16234,0.15328677,3.223286867,22.64328957,56.66996002,92.60327911,112.4965973,93.13994598,55.36995316,27.06995392,6.516621113,0.26995346,0.053286735
2765,57278,16235,0.15328677,3.223286867,22.64328957,56.66996002,92.60327911,112.4965973,93.13994598,55.36995316,27.06995392,6.516621113,0.26995346,0.053286735
2766,57279,16236,0.15328677,3.209953547,22.32661819,56.40661621,92.43328094,112.7532883,92.63330078,55.57329178,26.83328819,6.523287296,0.266620129,0.053286735
2767,57280,16237,0.15328677,3.209953547,22.32661819,56.40661621,92.43328094,112.7532883,92.63330078,55.57329178,26.83328819,6.523287296,0.266620129,0.053286735
2768,57281,16238,0.15328677,3.129953146,21.81662178,55.71328354,92.30995178,112.7432709,92.46995544,55.37662125,26.68328857,6.469953537,0.259953469,0.053286735
2769,57282,16239,0.15328677,3.129953146,21.81662178,55.71328354,92.30995178,112.7432709,92.46995544,55.37662125,26.68328857,6.469953537,0.259953469,0.053286735
2770,57283,16240,0.14662008,3.046620131,21.28995132,55.21327972,92.4466095,112.5132751,92.25660706,55.34328079,26.65328789,6.436619282,0.256620139,0.053286735
2771,57284,16241,0.14662008,3.046620131,21.28995132,55.21327972,92.4466095,112.5132751,92.25660706,55.34328079,26.65328789,6.436619282,0.256620139,0.053286735
2772,57285,16242,0.13995342,2.966620207,20.71662331,54.93994904,92.90661621,112.1199493,92.03994751,55.483284,26.76328468,6.38995409,0.253286809,0.053286735
2773,57286,16243,0.13995342,2.966620207,20.71662331,54.93994904,92.90661621,112.1199493,92.03994751,55.483284,26.76328468,6.38995409,0.253286809,0.053286735
2774,57287,16244,0.136620075,2.879953861,20.40328407,54.91662216,91.83663177,109.4766159,90.58660126,55.06328583,26.61661911,6.2932868,0.259953469,0.053286735
2775,57288,16245,0.136620075,2.879953861,20.40328407,54.91662216,91.83663177,109.4766159,90.58660126,55.06328583,26.61661911,6.2932868,0.259953469,0.053286735
2776,57289,16246,0.133286744,2.839953423,20.31995201,54.95661926,90.98327637,106.9832916,89.21328735,54.85661316,26.56328583,6.233286858,0.259953469,0.053286735
2777,57290,16247,0.133286744,2.839953423,20.31995201,54.95661926,90.98327637,106.9832916,89.21328735,54.85661316,26.56328583,6.233286858,0.259953469,0.053286735
2778,57291,16248,0.129953414,2.839953184,20.53994942,55.11329269,90.36328888,104.6699448,87.89328766,54.88995743,26.58661842,6.189953804,0.263286799,0.053286735
2779,57292,16249,0.133286744,2.839953184,20.62995338,55.03995895,89.48995209,104.3566208,87.233284,54.40662384,26.67661667,6.103288174,0.263286799,0.053286735
2780,57293,16250,0.133286744,2.839953184,20.62995338,55.03995895,89.48995209,104.3566208,87.233284,54.40662384,26.67661667,6.103288174,0.263286799,0.053286735
2781,57294,16251,0.136620075,2.846619606,20.7566185,54.92327881,89.03662872,105.7166214,87.96662903,54.71995926,26.83995628,6.076621056,0.259953469,0.053286735
2782,57295,16252,0.136620075,2.846619606,20.7566185,54.92327881,89.03662872,105.7166214,87.96662903,54.71995926,26.83995628,6.076621056,0.259953469,0.053286735
2783,57296,16253,0.136620075,2.856619835,20.90328598,54.72995377,89.00662231,108.7899551,90.11995697,55.82661438,27.10328865,6.099952698,0.256620139,0.053286735
2784,57297,16254,0.136620075,2.856619835,20.90328598,54.72995377,89.00662231,108.7899551,90.11995697,55.82661438,27.10328865,6.099952698,0.256620139,0.053286735
2785,57298,16255,0.13995342,2.886620045,21.16328812,55.4066124,91.74328613,114.1066132,95.78995514,60.86995316,29.6932888,6.679954052,0.259953469,0.053286735
2786,57299,16256,0.13995342,2.886620045,21.16328812,55.4066124,91.74328613,114.1066132,95.78995514,60.86995316,29.6932888,6.679954052,0.259953469,0.053286735
2787,57300,16257,0.13995342,2.909953356,21.19995689,55.45994949,92.51660919,115.3599548,96.02328491,61.40662766,29.69994926,6.736620426,0.263286799,0.053286735
2788,57301,16258,0.13995342,2.909953356,21.19995689,55.45994949,92.51660919,115.3599548,96.02328491,61.40662766,29.69994926,6.736620426,0.263286799,0.053286735
2789,57302,16259,0.14662008,2.913286924,20.97661972,54.88995361,91.32994843,112.5066147,90.84663391,57.38994598,27.09662056,6.259953976,0.266620129,0.053286735
2790,57303,16260,0.14662008,2.913286924,20.97661972,54.88995361,91.32994843,112.5066147,90.84663391,57.38994598,27.09662056,6.259953976,0.266620129,0.053286735
2791,57304,16261,0.149953425,2.903286695,20.53662109,54.68994904,92.43327332,113.8899612,93.60328674,61.46327972,29.43995094,6.693286419,0.27995345,0.053286735
2792,57305,16262,0.149953425,2.903286695,20.53662109,54.68994904,92.43327332,113.8899612,93.60328674,61.46327972,29.43995094,6.693286419,0.27995345,0.053286735
2793,57306,16263,0.15328677,2.839953661,19.75995255,53.86329269,92.1999588,113.6732941,94.09327698,63.27328873,30.40328598,6.889953136,0.28662011,0.053286735
2794,57307,16264,0.15328677,2.729953289,18.66328239,52.41328049,90.60330963,111.9032822,92.29328918,62.81328583,29.98661995,6.81662035,0.28662011,0.053286735
2795,57308,16265,0.15328677,2.729953289,18.66328239,52.41328049,90.60330963,111.9032822,92.29328918,62.81328583,29.98661995,6.81662035,0.28662011,0.053286735
2796,57309,16266,0.15328677,2.643286943,18.00995064,51.87328339,89.58996582,110.9999466,91.7966156,62.26662064,30.03661919,6.709953785,0.27328679,0.053286735
2797,57310,16267,0.15328677,2.643286943,18.00995064,51.87328339,89.58996582,110.9999466,91.7966156,62.26662064,30.03661919,6.709953785,0.27328679,0.053286735
2798,57311,16268,0.15328677,2.646620274,17.85995483,52.03662109,89.52329254,110.8666153,92.08328247,62.22995758,30.11995316,6.666621685,0.266620129,0.053286735
2799,57312,16269,0.15328677,2.646620274,17.85995483,52.03662109,89.52329254,110.8666153,92.08328247,62.22995758,30.11995316,6.666621685,0.266620129,0.053286735
2800,57313,16270,0.15328677,2.719954014,18.23995399,52.95660782,90.41329193,111.4766083,93.10660553,62.75328827,30.25327873,6.639953613,0.27662012,0.053286735
2801,57314,16271,0.15328677,2.719954014,18.23995399,52.95660782,90.41329193,111.4766083,93.10660553,62.75328827,30.25327873,6.639953613,0.27662012,0.053286735
2802,57315,16272,0.15328677,2.839953423,19.2799511,54.54994583,92.33328247,112.9899521,95.19328308,63.52329254,30.53995132,6.766620159,0.27662009,0.053286735
2803,57316,16273,0.15328677,2.839953423,19.2799511,54.54994583,92.33328247,112.9899521,95.19328308,63.52329254,30.53995132,6.766620159,0.27662009,0.053286735
2804,57317,16274,0.15328677,2.956620455,20.24661827,56.05994797,94.056633,113.9032898,96.78994751,62.9132843,29.85995102,6.82328701,0.266620129,0.053286735
2805,57318,16275,0.15328677,2.956620455,20.24661827,56.05994797,94.056633,113.9032898,96.78994751,62.9132843,29.85995102,6.82328701,0.266620129,0.053286735
2806,57319,16276,0.15328677,3.059953213,21.11995316,57.49328232,95.54329681,114.2499695,97.90328979,60.9266243,28.16662025,6.846619606,0.263286799,0.053286735
2807,57320,16277,0.15328677,3.059953213,21.11995316,57.49328232,95.54329681,114.2499695,97.90328979,60.9266243,28.16662025,6.846619606,0.263286799,0.053286735
2808,57321,16278,0.14662008,3.123286963,21.70328331,57.93662643,95.65330505,112.8132858,95.79328156,60.03662109,27.63661957,6.739954472,0.259953469,0.053286735
2809,57322,16279,0.14662008,3.216620207,22.11661911,58.0066185,95.28661346,111.7932663,95.45661926,61.52327728,28.65661621,6.823287487,0.259953469,0.053286735
2810,57323,16280,0.14662008,3.216620207,22.11661911,58.0066185,95.28661346,111.7932663,95.45661926,61.52327728,28.65661621,6.823287487,0.259953469,0.053286735
2811,57324,16281,0.14662008,3.32328701,22.34328461,57.72661972,94.42662811,111.1399689,96.84996033,65.37661743,31.24328613,7.099953175,0.263286799,0.053286735
2812,57325,16282,0.14662008,3.32328701,22.34328461,57.72661972,94.42662811,111.1399689,96.84996033,65.37661743,31.24328613,7.099953175,0.263286799,0.053286735
2813,57326,16283,0.136620075,3.306620359,21.81995201,56.279953,91.89661407,109.1332855,95.09329224,64.23661804,30.82662201,7.02328825,0.266620159,0.053286735
2814,57327,16284,0.136620075,3.306620359,21.81995201,56.279953,91.89661407,109.1332855,95.09329224,64.23661804,30.82662201,7.02328825,0.266620159,0.053286735
2815,57328,16285,0.136620075,3.21995306,20.75662041,54.15662003,89.15329742,107.1399307,92.9932785,60.90662003,28.8966198,6.746621132,0.28328678,0.053286735
2816,57329,16286,0.136620075,3.21995306,20.75662041,54.15662003,89.15329742,107.1399307,92.9932785,60.90662003,28.8966198,6.746621132,0.28328678,0.053286735
2817,57330,16287,0.106620088,3.066620111,19.2332859,51.3899498,86.16994476,105.1966095,90.61994934,55.35995102,25.47995377,6.279954433,0.293286771,0.053286735
2818,57331,16288,0.106620088,3.066620111,19.2332859,51.3899498,86.16994476,105.1966095,90.61994934,55.35995102,25.47995377,6.279954433,0.293286771,0.053286735
2819,57333,16289,0.073286757,2.889953136,17.9432869,49.35995102,84.01328278,104.3266144,91.12995911,59.10329056,27.94995499,6.453286648,0.293286771,0.053286735
2820,57334,16290,0.056620069,2.819953442,17.40995216,48.5066185,82.96662903,103.526619,91.65995789,61.14662552,29.26661491,6.586621284,0.28328678,0.053286735
2821,57335,16291,0.056620069,2.819953442,17.40995216,48.5066185,82.96662903,103.526619,91.65995789,61.14662552,29.26661491,6.586621284,0.28328678,0.053286735
2822,57336,16292,0.053286735,2.853286743,17.66329002,48.8566246,83.04995728,102.8166351,92.22663116,61.46328354,29.40995026,6.706620693,0.296620101,0.053286735
2823,57337,16293,0.063286737,2.966620207,18.85662079,51.04994965,84.36995697,103.5333023,93.04660797,62.09996033,30.04661751,6.889954567,0.296620071,0.053286735
2824,57338,16294,0.063286737,2.966620207,18.85662079,51.04994965,84.36995697,103.5333023,93.04660797,62.09996033,30.04661751,6.889954567,0.296620071,0.053286735
2825,57339,16295,0.086620107,3.013286591,19.96328545,53.04328156,85.42328644,103.9966125,93.17995453,60.88662338,29.50662041,6.726621151,0.296620101,0.053286735
2826,57340,16296,0.086620107,3.013286591,19.96328545,53.04328156,85.42328644,103.9966125,93.17995453,60.88662338,29.50662041,6.726621151,0.296620101,0.053286735
2827,57341,16297,0.109953426,3.02995348,21.02661896,54.86328888,86.23329163,104.1832809,92.59329987,57.86328506,27.85995483,6.199953556,0.256620139,0.053286735
2828,57342,16298,0.109953426,3.02995348,21.02661896,54.86328888,86.23329163,104.1832809,92.59329987,57.86328506,27.85995483,6.199953556,0.256620139,0.053286735
2829,57343,16299,0.103286766,2.803286791,20.46328545,54.16994858,84.72661591,101.8032684,90.78662872,57.24995041,27.61995316,6.063288212,0.246620163,0.053286735
2830,57344,16300,0.103286766,2.803286791,20.46328545,54.16994858,84.72661591,101.8032684,90.78662872,57.24995041,27.61995316,6.063288212,0.246620163,0.053286735
2831,57345,16301,0.096620105,2.609953403,19.91662216,53.2699585,83.78994751,100.7166214,90.30995178,56.73328781,27.17662239,5.9199543,0.243286818,0.053286735
2832,57346,16302,0.096620105,2.609953403,19.91662216,53.2699585,83.78994751,100.7166214,90.30995178,56.73328781,27.17662239,5.9199543,0.243286818,0.053286735
2833,57347,16303,0.093286768,2.459953547,19.35662079,52.17662048,83.4132843,100.9332962,91.23995209,56.36996078,26.483284,5.749953747,0.236620143,0.053286735
2834,57348,16304,0.093286768,2.459953547,19.35662079,52.17662048,83.4132843,100.9332962,91.23995209,56.36996078,26.483284,5.749953747,0.236620143,0.053286735
2835,57349,16305,0.113286756,2.596619844,20.15995216,52.57329178,83.77993774,99.983284,87.92995453,53.38994598,25.2332859,5.663287163,0.229953483,0.053286735
2836,57350,16306,0.113286756,2.596619844,20.15995216,52.57329178,83.77993774,99.983284,87.92995453,53.38994598,25.2332859,5.663287163,0.229953483,0.053286735
2837,57351,16307,0.119953424,2.893286705,21.5299511,54.04328537,85.29995728,100.5566254,86.80329132,52.1766243,24.85662079,5.779952526,0.263286799,0.053286735
2838,57352,16308,0.143286735,3.283287048,23.43328476,56.59661484,87.90329742,102.6466217,87.82662964,52.76995087,25.34328461,6.099954128,0.299953431,0.053286735
2839,57353,16309,0.143286735,3.283287048,23.43328476,56.59661484,87.90329742,102.6466217,87.82662964,52.76995087,25.34328461,6.099954128,0.299953431,0.053286735
2840,57435,16310,0.123286754,2.376620293,17.52328873,43.84661865,69.80662537,83.73661804,75.61995697,54.76995087,25.56328583,5.746620178,0.266620129,0.053286735
2841,57436,16311,0.123286754,2.376620293,17.52328873,43.84661865,69.80662537,83.73661804,75.61995697,54.76995087,25.56328583,5.746620178,0.266620129,0.053286735
2842,57437,16312,0.136620075,2.513286829,18.64661789,46.0832901,74.18994904,89.60661316,80.56995392,57.60328293,26.77661705,6.023287296,0.289953381,0.053286735
2843,57438,16313,0.136620075,2.513286829,18.64661789,46.0832901,74.18994904,89.60661316,80.56995392,57.60328293,26.77661705,6.023287296,0.289953381,0.053286735
2844,57439,16314,0.14662008,2.613286734,18.87995148,47.05662155,75.279953,90.65328979,82.01328278,58.78662109,27.1932888,6.163287163,0.28995344,0.053286735
2845,57440,16315,0.14662008,2.613286734,18.87995148,47.05662155,75.279953,90.65328979,82.01328278,58.78662109,27.1932888,6.163287163,0.28995344,0.053286735
2846,57441,16316,0.143286735,2.656620264,18.85328484,47.25662613,74.88661957,90.16994476,82.46995544,59.18995285,27.40995407,6.216620445,0.296620101,0.053286735
2847,57442,16317,0.143286735,2.633286953,18.60995293,46.67328644,72.97994995,88.13328552,81.89995575,58.80661774,27.45995331,6.203286648,0.27662009,0.053286735
2848,57443,16318,0.143286735,2.633286953,18.60995293,46.67328644,72.97994995,88.13328552,81.89995575,58.80661774,27.45995331,6.203286648,0.27662009,0.053286735
2849,57444,16319,0.143286735,2.53662014,18.00662041,45.85661697,70.97328186,86.55661774,80.64661407,57.82328415,27.30994987,6.176620007,0.27662009,0.053286735
2850,57445,16320,0.143286735,2.53662014,18.00662041,45.85661697,70.97328186,86.55661774,80.64661407,57.82328415,27.30994987,6.176620007,0.27662009,0.053286735
2851,57446,16321,0.14662008,2.473286867,17.54995346,45.40327454,69.56328583,85.77662659,79.48995209,57.05662537,27.19995308,6.1699543,0.266620129,0.053286735
2852,57447,16322,0.14662008,2.473286867,17.54995346,45.40327454,69.56328583,85.77662659,79.48995209,57.05662537,27.19995308,6.1699543,0.266620129,0.053286735
2853,57448,16323,0.149953425,2.459953308,17.29662323,45.2732811,68.81995392,85.75328827,78.40329742,56.51662445,27.12662125,6.119954586,0.266620129,0.053286735
2854,57449,16324,0.149953425,2.459953308,17.29662323,45.2732811,68.81995392,85.75328827,78.40329742,56.51662445,27.12662125,6.119954586,0.266620129,0.053286735
2855,57450,16325,0.149953425,2.433286428,17.34995461,45.4366188,68.68662262,85.77328491,78.86328125,56.60328674,27.02661896,6.133286476,0.266620129,0.053286735
2856,57451,16326,0.149953425,2.433286428,17.34995461,45.4366188,68.68662262,85.77328491,78.86328125,56.60328674,27.02661896,6.133286476,0.266620129,0.053286735
2857,57452,16327,0.149953425,2.449953556,17.35328865,45.61994934,68.5999527,85.06995392,78.55995178,56.24995041,26.9432869,6.153286934,0.256620139,0.053286735
2858,57453,16328,0.149953425,2.449953556,17.35328865,45.61994934,68.5999527,85.06995392,78.55995178,56.24995041,26.9432869,6.153286934,0.256620139,0.053286735
2859,57454,16329,0.14662008,2.466620207,17.31995392,45.82328415,68.52994537,83.73329163,77.51328278,55.52329254,26.91328621,6.193287849,0.256620139,0.053286735
2860,57455,16330,0.14662008,2.466620207,17.31995392,45.82328415,68.52994537,83.73329163,77.51328278,55.52329254,26.91328621,6.193287849,0.256620139,0.053286735
2861,57456,16331,0.14662008,2.383286715,16.79995346,44.84662247,68.46662903,84.38328552,78.69995117,55.7966156,26.75328827,6.10328722,0.259953469,0.053286735
