OID,Id,ORIG_FID,vddsf1,vddsf2,vddsf3,vddsf4,vddsf5,vddsf6,vddsf7,vddsf8,vddsf9,vddsf10,vddsf11,vddsf12
6745,47843,9868,31.74995041,40.57995605,49.92994308,62.5999527,74.74662018,81.25661469,85.51327515,78.41994476,60.03662109,43.42995834,32.82328796,28.42995644
6746,47844,9869,32.22994614,40.81328583,51.21995163,63.23662949,74.11328125,80.42328644,85.01994324,77.93995667,60.99994659,44.5066185,33.23995209,29.04995346
6747,47845,9870,32.22994614,40.81328583,51.21995163,63.23662949,74.11328125,80.42328644,85.01994324,77.93995667,60.99994659,44.5066185,33.23995209,29.04995346
6748,47935,9871,34.39995575,44.25662613,56.26995468,69.26328278,79.65662384,83.39994049,78.32661438,71.1199646,59.94327927,49.16661835,36.74328232,31.23995399
6749,47936,9872,35.279953,45.96661758,59.58995438,71.39328766,79.09994507,80.43661499,70.90995026,67.1166153,59.30994415,50.3199501,37.21327972,31.10662079
6750,47937,9873,35.279953,45.96661758,59.58995438,71.39328766,79.09994507,80.43661499,70.90995026,67.1166153,59.30994415,50.3199501,37.21327972,31.10662079
6751,47938,9874,40.89328766,49.86328506,66.01995087,76.56661987,82.27994537,84.70996094,74.84994507,70.67662048,62.14661026,52.05995178,40.80994797,34.39995193
6752,47939,9875,40.89328766,49.86328506,66.01995087,76.56661987,82.27994537,84.70996094,74.84994507,70.67662048,62.14661026,52.05995178,40.80994797,34.39995193
6753,47940,9876,43.733284,52.04662323,68.96327972,79.02661896,84.26994324,86.97663879,75.94661713,72.25328064,63.78328323,53.11328888,42.06328583,36.03662109
6754,47941,9877,43.733284,52.04662323,68.96327972,79.02661896,84.26994324,86.97663879,75.94661713,72.25328064,63.78328323,53.11328888,42.06328583,36.03662109
6755,47942,9878,43.81328201,52.52996063,68.43995667,78.75328064,85.08663177,87.23662567,74.16995239,71.80662537,64.17995453,53.50661469,40.94995499,35.97662354
6756,47943,9879,43.81328201,52.52996063,68.43995667,78.75328064,85.08663177,87.23662567,74.16995239,71.80662537,64.17995453,53.50661469,40.94995499,35.97662354
6757,47944,9880,44.52661514,56.48995209,73.45995331,82.6632843,85.80994415,84.81995392,72.33328247,69.61328888,63.40328217,54.58328629,41.8732872,37.68994904
6758,47945,9881,44.52661514,56.48995209,73.45995331,82.6632843,85.80994415,84.81995392,72.33328247,69.61328888,63.40328217,54.58328629,41.8732872,37.68994904
6759,47946,9882,44.06661606,58.029953,74.63327026,83.25328827,84.98329163,83.28996277,72.29329681,69.54994965,63.24995041,54.76329041,42.51328278,38.07661819
6760,47947,9883,42.44329071,57.15995407,71.96994781,80.54995728,82.5999527,82.64994049,74.04662323,71.64329529,63.6932869,54.04994583,42.87329102,37.14661789
6761,47948,9884,42.44329071,57.15995407,71.96994781,80.54995728,82.5999527,82.64994049,74.04662323,71.64329529,63.6932869,54.04994583,42.87329102,37.14661789
6762,47949,9885,41.67328644,56.90995026,74.08995819,82.98662567,83.64328003,83.42662048,74.72328186,72.12995148,64.28328705,55.30661774,44.38661575,37.44328308
6763,47950,9886,41.67328644,56.90995026,74.08995819,82.98662567,83.64328003,83.42662048,74.72328186,72.12995148,64.28328705,55.30661774,44.38661575,37.44328308
6764,47951,9887,41.16329193,55.91994476,73.64329529,83.03993988,82.49995422,82.21327209,73.86994934,71.03328705,63.67328262,55.40327835,44.50995636,37.54661942
6765,47952,9888,41.16329193,55.91994476,73.64329529,83.03993988,82.49995422,82.21327209,73.86994934,71.03328705,63.67328262,55.40327835,44.50995636,37.54661942
6766,47953,9889,40.85661697,54.17995071,70.60995483,80.6999588,79.17995453,78.87995911,71.51661682,68.34661102,61.87994766,54.36662674,43.23662186,37.483284
6767,47954,9890,40.85661697,54.17995071,70.60995483,80.6999588,79.17995453,78.87995911,71.51661682,68.34661102,61.87994766,54.36662674,43.23662186,37.483284
6768,47955,9891,40.02995682,51.75328445,67.733284,75.5832901,76.74995422,75.96328735,68.74995422,64.94662476,59.30328369,51.37327957,41.49328613,36.75995255
6769,47956,9892,40.02995682,51.75328445,67.733284,75.5832901,76.74995422,75.96328735,68.74995422,64.94662476,59.30328369,51.37327957,41.49328613,36.75995255
6770,47957,9893,39.02662277,48.74328613,64.09663391,71.44995117,74.8666153,73.90994263,67.01662445,62.77661514,57.10328674,48.39995575,39.67995071,36.09328461
6771,47958,9894,39.02662277,48.74328613,64.09663391,71.44995117,74.8666153,73.90994263,67.01662445,62.77661514,57.10328674,48.39995575,39.67995071,36.09328461
6772,47959,9895,37.81328964,45.13995743,59.72661972,68.29328156,73.42662048,72.70662689,66.26327515,61.85328293,55.25328445,45.4432869,37.80328369,35.48328781
6773,47960,9896,37.81328964,45.13995743,59.72661972,68.29328156,73.42662048,72.70662689,66.26327515,61.85328293,55.25328445,45.4432869,37.80328369,35.48328781
6774,47961,9897,38.82661819,45.13328934,58.32662582,65.54329681,71.90328979,72.97328949,67.03995514,62.51995468,54.83329391,44.93662262,38.71995544,36.06995392
6775,47962,9898,39.43662643,45.3599472,57.3099556,63.74328232,71.64995575,73.37995148,67.75328064,63.05995178,54.43662262,44.56661224,38.92662048,36.48661804
6776,47963,9899,39.43662643,45.3599472,57.3099556,63.74328232,71.64995575,73.37995148,67.75328064,63.05995178,54.43662262,44.56661224,38.92662048,36.48661804
6777,47964,9900,39.63995743,45.82328415,56.71994781,62.91994858,72.62995911,73.94995117,68.41329193,63.46661758,54.0999527,44.31994629,38.40328598,36.72995377
6778,47965,9901,39.63995743,45.82328415,56.71994781,62.91994858,72.62995911,73.94995117,68.41329193,63.46661758,54.0999527,44.31994629,38.40328598,36.72995377
6779,47966,9902,40.09995651,47.18328476,56.58995056,63.69995117,73.42662811,74.50328064,69.25328827,63.84661484,54.0066185,44.57329178,37.89995575,37.08661652
6780,47967,9903,40.09995651,47.18328476,56.58995056,63.69995117,73.42662811,74.50328064,69.25328827,63.84661484,54.0066185,44.57329178,37.89995575,37.08661652
6781,47968,9904,39.95995331,47.64327621,56.16661835,64.01328278,74.10327911,76.14329529,70.60327148,64.30329132,54.25328445,44.89995193,37.32328415,37.05328751
6782,47969,9905,39.95995331,47.64327621,56.16661835,64.01328278,74.10327911,76.14329529,70.60327148,64.30329132,54.25328445,44.89995193,37.32328415,37.05328751
6783,47970,9906,39.28995132,47.2566185,55.46328354,63.88995361,74.62328339,78.86328125,72.45328522,64.83662415,54.81328583,45.24329376,36.64995575,36.6232872
6784,47971,9907,39.28995132,47.2566185,55.46328354,63.88995361,74.62328339,78.86328125,72.45328522,64.83662415,54.81328583,45.24329376,36.64995575,36.6232872
6785,47972,9908,37.49661636,46.3666153,53.95995331,63.5699501,74.45328522,78.28995514,72.27328491,64.75328064,55.42327881,44.90328217,35.87328339,35.05994797
6786,47973,9909,37.49661636,46.3666153,53.95995331,63.5699501,74.45328522,78.28995514,72.27328491,64.75328064,55.42327881,44.90328217,35.87328339,35.05994797
6787,47974,9910,36.90662003,46.19995499,53.33328629,63.36661148,74.42662811,78.15660858,72.28328705,64.69996643,55.84662247,44.59996033,35.4499588,34.31662369
6788,47975,9911,36.90662003,46.19995499,53.33328629,63.36661148,74.42662811,78.15660858,72.28328705,64.69996643,55.84662247,44.59996033,35.4499588,34.31662369
6789,47976,9912,37.54995346,46.74662399,53.60328674,63.28662109,74.57328796,78.47994995,72.44328308,64.6999588,56.09994888,44.38661194,35.36661911,34.40661621
6790,47977,9913,36.07661819,45.98328018,53.82328415,62.74995422,74.55326843,79.07995605,73.61328888,66.00328827,57.16328812,44.32661819,35.00328827,32.71995544
6791,47978,9914,36.07661819,45.98328018,53.82328415,62.74995422,74.55326843,79.07995605,73.61328888,66.00328827,57.16328812,44.32661819,35.00328827,32.71995544
6792,47979,9915,35.92328644,46.19661331,54.90995026,62.81662369,73.93995667,79.15328979,74.34662628,66.94328308,58.01328659,44.38328934,34.6932869,32.39661789
6793,47980,9916,35.92328644,46.19661331,54.90995026,62.81662369,73.93995667,79.15328979,74.34662628,66.94328308,58.01328659,44.38328934,34.6932869,32.39661789
6794,47981,9917,37.04661942,47.3966217,56.81662369,63.49995804,72.76329041,78.70995331,74.60995483,67.5799408,58.65329361,44.62662506,34.47661972,33.46327972
6795,47982,9918,37.04661942,47.3966217,56.81662369,63.49995804,72.76329041,78.70995331,74.60995483,67.5799408,58.65329361,44.62662506,34.47661972,33.46327972
6796,47983,9919,36.64661789,47.66996002,57.98662567,63.8966217,72.72994995,80.13328552,75.64994049,68.19662476,59.58662415,44.90994644,34.25661469,34.233284
6797,47984,9920,36.64661789,47.66996002,57.98662567,63.8966217,72.72994995,80.13328552,75.64994049,68.19662476,59.58662415,44.90994644,34.25661469,34.233284
6798,47985,9921,36.02328873,46.93994522,57.74329376,63.89996338,72.98661804,81.7166214,77.65995026,69.62661743,61.15995789,45.82328415,34.33995056,33.54661942
6799,47986,9922,36.02328873,46.93994522,57.74329376,63.89996338,72.98661804,81.7166214,77.65995026,69.62661743,61.15995789,45.82328415,34.33995056,33.54661942
6800,47987,9923,35.20328522,45.22661972,56.07661819,63.50995255,73.53662109,83.42662811,80.66994476,71.8299408,63.32995605,47.32995605,34.70995331,31.37995338
6801,47988,9924,35.20328522,45.22661972,56.07661819,63.50995255,73.53662109,83.42662811,80.66994476,71.8299408,63.32995605,47.32995605,34.70995331,31.37995338
6802,47989,9925,34.53995514,44.6599617,56.02662277,63.85327911,73.69661713,82.76661682,79.40995026,71.33662415,62.56995773,47.12661362,34.49328232,30.38328934
6803,47990,9926,34.53995514,44.6599617,56.02662277,63.85327911,73.69661713,82.76661682,79.40995026,71.33662415,62.56995773,47.12661362,34.49328232,30.38328934
6804,47993,9927,31.81662178,42.733284,55.17662048,63.30995941,72.90328979,80.71327972,78.47994995,72.08328247,63.04661942,46.70995331,33.64661789,27.90661812
6805,47994,9928,31.38995171,43.05328751,55.37327957,63.28995132,72.10327911,80.16661835,78.67329407,72.48995209,63.12662125,46.58995056,34.10328674,28.01995277
6806,47995,9929,31.38995171,43.05328751,55.37327957,63.28995132,72.10327911,80.16661835,78.67329407,72.48995209,63.12662125,46.58995056,34.10328674,28.01995277
6807,48000,9930,31.96994972,43.58995819,55.25328827,63.79994583,73.78995514,79.91995239,78.67995453,72.84662628,64.69662476,48.58995438,36.73995209,29.81661606
6808,48050,9931,31.9599514,41.07661438,55.98662949,63.32661819,71.28328705,79.44328308,76.59996033,71.36328888,61.02661514,46.33661652,36.91328812,30.52661514
6809,48051,9932,32.10995102,40.49995422,54.96662521,62.32661057,70.86328888,78.1832962,73.71327972,70.08328247,61.4132843,46.70994949,36.8199501,30.43994904
6810,48052,9933,32.95328522,40.69328308,54.48994446,62.27329254,71.76661682,78.53328705,73.42329407,70.14328003,61.85994339,47.30662537,37.10328674,30.86328888
6811,48053,9934,32.95328522,40.69328308,54.48994446,62.27329254,71.76661682,78.53328705,73.42329407,70.14328003,61.85994339,47.30662537,37.10328674,30.86328888
6812,48054,9935,34.47328186,41.62995148,54.57661057,63.1399498,73.99661255,80.51662445,75.77329254,71.53995514,62.34661865,48.11662674,37.76662064,31.80995369
6813,48055,9936,34.47328186,41.62995148,54.57661057,63.1399498,73.99661255,80.51662445,75.77329254,71.53995514,62.34661865,48.11662674,37.76662064,31.80995369
6814,48056,9937,35.01328659,42.0999527,54.60661697,64.62662506,75.3166275,81.85661316,75.46328735,71.88994598,62.09328842,48.71661377,38.07661438,32.39994812
6815,48057,9938,35.01328659,42.0999527,54.60661697,64.62662506,75.3166275,81.85661316,75.46328735,71.88994598,62.09328842,48.71661377,38.07661438,32.39994812
6816,48058,9939,35.28328323,42.49328995,54.5199585,65.51661682,75.75328827,82.08995819,74.58995819,71.2432785,61.19328308,48.74328613,38.09995651,32.70661926
6817,48059,9940,35.28328323,42.49328995,54.5199585,65.51661682,75.75328827,82.08995819,74.58995819,71.2432785,61.19328308,48.74328613,38.09995651,32.70661926
6818,48060,9941,35.32328415,42.79994965,54.30994797,65.79327393,75.33328247,81.24662018,73.15328979,69.58995819,59.60329056,48.24661636,37.81328201,32.67329025
6819,48061,9942,35.32328415,42.79994965,54.30994797,65.79327393,75.33328247,81.24662018,73.15328979,69.58995819,59.60329056,48.24661636,37.81328201,32.67329025
6820,48062,9943,35.54661942,42.75995636,52.16661453,63.37661362,73.70995331,77.94328308,71.2532959,67.60995483,58.32995224,47.54994965,37.779953,32.84661865
6821,48063,9944,35.54661942,42.75995636,52.16661453,63.37661362,73.70995331,77.94328308,71.2532959,67.60995483,58.32995224,47.54994965,37.779953,32.84661865
6822,48064,9945,35.78995514,42.94994736,51.82995605,62.733284,73.93327332,76.76660919,70.33662415,66.92661285,58.34661484,47.61995316,37.37995148,32.60328293
6823,48065,9946,35.78995514,42.94994736,51.82995605,62.733284,73.93327332,76.76660919,70.33662415,66.92661285,58.34661484,47.61995316,37.37995148,32.60328293
6824,48066,9947,36.05329132,43.39328766,53.29994583,63.89995193,75.98661804,77.73995972,70.42995453,67.57994843,59.63995743,48.44328308,36.55995178,31.98661995
6825,48067,9948,35.38995361,42.38329315,52.6399498,62.89328384,75.22994995,76.41994476,69.72995758,66.63661957,58.86994934,47.5832901,35.92995071,31.69662285
6826,48068,9949,35.38995361,42.38329315,52.6399498,62.89328384,75.22994995,76.41994476,69.72995758,66.63661957,58.86994934,47.5832901,35.92995071,31.69662285
6827,48069,9950,34.5999527,41.39661407,51.76661301,61.49662018,73.9332962,75.23661804,68.47328949,65.25661469,58.10995102,47.1266098,35.13661957,31.15328407
6828,48070,9951,34.5999527,41.39661407,51.76661301,61.49662018,73.9332962,75.23661804,68.47328949,65.25661469,58.10995102,47.1266098,35.13661957,31.15328407
6829,48071,9952,33.67995071,40.43328857,50.67662048,59.75328445,72.08328247,74.233284,66.71994781,63.42661667,57.33327866,47.03995895,34.18328476,30.3266201
6830,48072,9953,33.67995071,40.43328857,50.67662048,59.75328445,72.08328247,74.233284,66.71994781,63.42661667,57.33327866,47.03995895,34.18328476,30.3266201
6831,48073,9954,32.61328506,40.15995026,51.3332901,60.26329041,71.98329163,75.0666275,66.27328491,63.06662369,58.50661469,47.46995163,33.60328293,28.94661903
6832,48075,9955,32.92328262,40.5232811,51.82661438,60.08661652,70.29662323,73.54994965,65.19662476,62.12327957,58.39995956,47.64994812,33.53661728,28.7099514
6833,48076,9956,32.92328262,40.5232811,51.82661438,60.08661652,70.29662323,73.54994965,65.19662476,62.12327957,58.39995956,47.64994812,33.53661728,28.7099514
6834,48077,9957,34.56328964,41.48994827,52.14661789,59.16662598,67.00995636,69.71994781,63.4666214,60.61662292,57.03662109,47.54328918,33.96661758,29.59995079
6835,48078,9958,34.56328964,41.48994827,52.14661789,59.16662598,67.00995636,69.71994781,63.4666214,60.61662292,57.03662109,47.54328918,33.96661758,29.59995079
6836,48079,9959,35.23661804,44.11328506,54.86995316,61.87662125,69.08995056,70.63661957,64.12661743,62.08662033,59.17662811,48.26661682,34.84328461,30.21661949
6837,48080,9960,35.23661804,44.11328506,54.86995316,61.87662125,69.08995056,70.63661957,64.12661743,62.08662033,59.17662811,48.26661682,34.84328461,30.21661949
6838,48081,9961,35.60661697,46.05661392,56.59994888,64.12328339,71.00327301,71.76661682,64.52996063,63.10661697,60.59994888,48.88328552,35.92662048,30.93994713
6839,48082,9962,35.6232872,47.31328583,57.36328125,65.92995453,72.79328918,73.16661835,64.67995453,63.68661118,61.3166275,49.33661652,37.14995193,31.71994781
6840,48083,9963,35.6232872,47.31328583,57.36328125,65.92995453,72.79328918,73.16661835,64.67995453,63.68661118,61.3166275,49.33661652,37.14995193,31.71994781
6841,48084,9964,35.41661835,46.98662567,56.98662186,65.61994934,71.4499588,71.1799469,62.87328339,61.73661804,59.61328888,48.69661713,36.81328964,32.00328445
6842,48085,9965,35.41661835,46.98662567,56.98662186,65.61994934,71.4499588,71.1799469,62.87328339,61.73661804,59.61328888,48.69661713,36.81328964,32.00328445
6843,48086,9966,34.31328583,45.69661331,56.59328461,65.32995605,70.60995483,69.51662445,60.85328293,59.4432869,58.02329254,47.92995453,36.32661819,31.49662018
6844,48087,9967,34.31328583,45.69661331,56.59328461,65.32995605,70.60995483,69.51662445,60.85328293,59.4432869,58.02329254,47.92995453,36.32661819,31.49662018
6845,48088,9968,32.31328583,43.43660736,56.16662216,65.06328583,70.26661682,68.09661865,58.53662491,56.74328613,56.57994461,46.98661804,35.69329071,30.24661636
6846,48099,9969,39.3732872,47.69661331,57.029953,67.56661987,70.69661713,66.72328186,57.42662048,53.93328476,53.18994904,46.94661331,39.19995117,35.72328949
6847,48100,9970,39.3732872,47.69661331,57.029953,67.56661987,70.69661713,66.72328186,57.42662048,53.93328476,53.18994904,46.94661331,39.19995117,35.72328949
6848,48101,9971,43.27995682,52.36662674,63.62662506,73.96328735,76.07662201,71.96994781,61.65661621,57.86662674,55.05327988,50.0999527,43.17328262,38.92328262
6849,48102,9972,43.27995682,52.36662674,63.62662506,73.96328735,76.07662201,71.96994781,61.65661621,57.86662674,55.05327988,50.0999527,43.17328262,38.92328262
6850,48103,9973,44.64661789,53.95994949,65.45328522,76.16661072,78.59327698,75.77328491,64.93328094,60.56995392,55.83995056,51.38662338,44.62995529,40.11661911
6851,48104,9974,44.64661789,53.95994949,65.45328522,76.16661072,78.59327698,75.77328491,64.93328094,60.56995392,55.83995056,51.38662338,44.62995529,40.11661911
6852,48105,9975,43.49328613,52.46995544,62.52329254,74.17995453,78.21994781,78.13328552,67.22995758,62.07328796,55.53662109,50.80328369,43.59994888,39.27661896
6853,48106,9976,43.49328613,52.46995544,62.52329254,74.17995453,78.21994781,78.13328552,67.22995758,62.07328796,55.53662109,50.80328369,43.59994888,39.27661896
6854,48107,9977,41.2566185,49.96662521,59.80661774,71.28994751,77.51329041,75.57994843,63.41327667,58.06328583,53.10995102,47.53662491,41.54994965,36.95995331
6855,48110,9978,38.39661789,46.57661819,55.90661621,67.40661621,74.50661469,72.16662598,60.9666214,55.94994736,51.46327972,44.98994446,38.98994827,34.38661957
6856,48111,9979,34.89995193,42.32328415,50.78662109,62.57661057,69.18662262,67.89661407,59.91329575,55.75995255,50.55327988,43.15328217,35.92995071,31.58328629
6857,48112,9980,37.34329605,44.05662537,53.76995087,66.31328583,73.40995026,70.34661102,60.96329117,56.26661682,52.96661758,45.04661942,35.79662323,33.40662003
6858,48113,9981,37.34329605,44.05662537,53.76995087,66.31328583,73.40995026,70.34661102,60.96329117,56.26661682,52.96661758,45.04661942,35.79662323,33.40662003
6859,48114,9982,38.99328232,45.45995331,55.75994873,68.94661713,75.66995239,71.62995148,61.779953,56.67328644,54.39328384,46.4099617,35.93994904,34.31661606
6860,48115,9983,38.99328232,45.45995331,55.75994873,68.94661713,75.66995239,71.62995148,61.779953,56.67328644,54.39328384,46.4099617,35.93994904,34.31661606
6861,48116,9984,39.83327866,46.53995132,56.75328445,70.44328308,75.9666214,71.73995972,62.37994766,56.97328186,54.80995178,47.26328278,36.37995148,34.30995178
6862,48117,9985,39.83327866,46.53995132,56.75328445,70.44328308,75.9666214,71.73995972,62.37994766,56.97328186,54.80995178,47.26328278,36.37995148,34.30995178
6863,48118,9986,39.80328751,47.13328552,57.51995087,71.86328888,75.80661011,70.97660828,61.51329041,56.5599556,54.62662125,47.21995163,36.49662018,33.86661911
6864,48119,9987,39.80328751,47.13328552,57.51995087,71.86328888,75.80661011,70.97660828,61.51329041,56.5599556,54.62662125,47.21995163,36.49662018,33.86661911
6865,48120,9988,39.08995438,47.29995346,58.41328049,73.40328979,76.9299469,70.97327423,61.40995407,56.57661819,54.81662369,47.67661667,36.39995193,33.27662277
6866,48121,9989,39.08995438,47.29995346,58.41328049,73.40328979,76.9299469,70.97327423,61.40995407,56.57661819,54.81662369,47.67661667,36.39995193,33.27662277
6867,48122,9990,37.71329117,47.01661301,59.4266243,75.03662872,79.3666153,71.65661621,62.11662292,57.02994156,55.37662125,48.69328308,36.09995651,32.52661896
6868,48123,9991,37.71329117,47.01661301,59.4266243,75.03662872,79.3666153,71.65661621,62.11662292,57.02994156,55.37662125,48.69328308,36.09995651,32.52661896
6869,48124,9992,36.90995407,45.81661606,58.13995743,72.77994537,76.95661926,69.74996185,61.25662613,56.25328445,54.50328445,47.38328171,35.36328506,31.94994926
6870,48125,9993,36.90995407,45.81661606,58.13995743,72.77994537,76.95661926,69.74996185,61.25662613,56.25328445,54.50328445,47.38328171,35.36328506,31.94994926
6871,48126,9994,36.36661911,45.31329346,57.5999527,70.73995209,74.95995331,67.98995972,60.24328232,55.57994843,53.7699585,46.50662613,34.72328186,31.40995216
6872,48127,9995,36.04994965,45.45661926,57.78327942,68.90328979,73.33662415,66.38661194,59.08661652,54.96995544,53.17995071,46.05661774,34.1399498,30.92995071
6873,48128,9996,36.04994965,45.45661926,57.78327942,68.90328979,73.33662415,66.38661194,59.08661652,54.96995544,53.17995071,46.05661774,34.1399498,30.92995071
6874,48129,9997,38.92328644,51.49328613,65.04328156,73.4932785,76.11994934,68.77994537,60.5066185,56.15328598,55.12662888,48.96329117,37.13662338,33.56995392
6875,48130,9998,38.92328644,51.49328613,65.04328156,73.4932785,76.11994934,68.77994537,60.5066185,56.15328598,55.12662888,48.96329117,37.13662338,33.56995392
6876,48131,9999,40.87995148,55.78995132,70.99662018,78.56996155,80.44994354,71.30662537,62.43994904,57.41661835,56.82328796,51.71996307,40.28995514,35.97995758
6877,48132,10000,40.87995148,55.78995132,70.99662018,78.56996155,80.44994354,71.30662537,62.43994904,57.41661835,56.82328796,51.71996307,40.28995514,35.97995758
6878,48133,10001,41.94661331,58.33995819,75.64328766,84.10662079,86.30327606,73.71996307,64.87328339,58.71995163,58.28328323,54.30994797,43.55994797,38.16329193
6879,48134,10002,41.94661331,58.33995819,75.64328766,84.10662079,86.30327606,73.71996307,64.87328339,58.71995163,58.28328323,54.30994797,43.55994797,38.16329193
6880,48135,10003,41.19661713,56.59994888,74.10995483,84.08661652,87.78662109,76.34996033,67.46327972,59.97661209,58.98661804,54.74662018,44.3332901,38.51661301
6881,48136,10004,41.19661713,56.59994888,74.10995483,84.08661652,87.78662109,76.34996033,67.46327972,59.97661209,58.98661804,54.74662018,44.3332901,38.51661301
6882,48137,10005,41.27662277,56.51661682,74.06661224,83.6166153,88.8666153,79.00328827,70.74996185,62.75329208,60.51329422,54.7966156,44.8099556,38.76328659
6883,48138,10006,41.27662277,56.51661682,74.06661224,83.6166153,88.8666153,79.00328827,70.74996185,62.75329208,60.51329422,54.7966156,44.8099556,38.76328659
6884,48139,10007,42.19995499,58.02995682,75.47328949,82.68994904,89.53995514,81.65995789,74.62661743,67.08995819,62.8732872,54.45662689,44.98328781,38.96329117
6885,48140,10008,42.19995499,58.02995682,75.47328949,82.68994904,89.53995514,81.65995789,74.62661743,67.08995819,62.8732872,54.45662689,44.98328781,38.96329117
6886,48141,10009,40.57995224,54.30994797,72.74662018,83.40328217,88.63661194,80.91995239,74.88329315,66.78328705,61.45661545,53.06327438,42.68994904,37.71995163
6887,48142,10010,39.44328308,51.99662781,69.07661438,82.19662476,86.21326447,79.4132843,73.11328888,65.04328156,59.02328873,51.46661758,41.1466217,36.79661942
6888,48143,10011,39.44328308,51.99662781,69.07661438,82.19662476,86.21326447,79.4132843,73.11328888,65.04328156,59.02328873,51.46661758,41.1466217,36.79661942
6889,48144,10012,38.73994827,51.09329605,64.50994873,79.10995483,82.31994629,77.18994904,69.30327606,61.82328415,55.6266098,49.64995575,40.35328674,36.19328308
6890,48145,10013,38.73994827,51.09329605,64.50994873,79.10995483,82.31994629,77.18994904,69.30327606,61.82328415,55.6266098,49.64995575,40.35328674,36.19328308
6891,48146,10014,38.97995758,50.96995544,62.87329102,76.3866272,83.18327332,81.26662445,71.48995972,62.64662933,55.8966217,49.23328781,40.22661972,36.25328827
6892,48147,10015,38.97995758,50.96995544,62.87329102,76.3866272,83.18327332,81.26662445,71.48995972,62.64662933,55.8966217,49.23328781,40.22661972,36.25328827
6893,48148,10016,38.63328552,49.90994644,60.68661118,73.45995331,82.80661774,83.48994446,73.10328674,63.50661469,56.02329254,48.4266243,39.61662674,35.42328644
6894,48149,10017,38.63328552,49.90994644,60.68661118,73.45995331,82.80661774,83.48994446,73.10328674,63.50661469,56.02329254,48.4266243,39.61662674,35.42328644
6895,48150,10018,37.61994934,47.88663101,57.95329285,70.33995056,81.1799469,83.82662964,74.14328003,64.40662384,56.02661514,47.2966156,38.54661942,33.72994995
6896,48151,10019,37.61994934,47.88663101,57.95329285,70.33995056,81.1799469,83.82662964,74.14328003,64.40662384,56.02661514,47.2966156,38.54661942,33.72994995
6897,48152,10020,38.24995041,46.75995255,56.34328461,68.73661804,78.17328644,81.91995239,73.97995758,64.62662506,55.56661606,46.35662079,37.47995758,33.57328796
6898,48153,10021,38.24995041,46.75995255,56.34328461,68.73661804,78.17328644,81.91995239,73.97995758,64.62662506,55.56661606,46.35662079,37.47995758,33.57328796
6899,48154,10022,38.21995163,45.529953,55.10662079,68.04328156,77.25996399,82.46996307,74.983284,65.60995483,55.92328644,45.88661957,36.69995499,33.03995132
6900,48155,10023,38.21995163,45.529953,55.10662079,68.04328156,77.25996399,82.46996307,74.983284,65.60995483,55.92328644,45.88661957,36.69995499,33.03995132
6901,48156,10024,37.55661774,44.24662399,54.20994568,68.25328064,78.39328003,85.42662048,77.14329529,67.36329651,57.07995987,45.85662079,36.22328186,32.14994812
6902,48157,10025,37.80661774,44.68994904,54.82328033,68.84663391,77.99993134,85.08662415,76.33995056,67.32662201,57.4366188,46.20661545,36.39995956,32.11995316
6903,48158,10026,37.80661774,44.68994904,54.82328033,68.84663391,77.99993134,85.08662415,76.33995056,67.32662201,57.4366188,46.20661545,36.39995956,32.11995316
6904,48159,10027,37.52661896,44.68994904,55.07329178,69.01995087,77.82662201,84.89994049,75.65328979,67.02994537,57.78328705,46.35328293,36.17995071,31.96661568
6905,48160,10028,37.52661896,44.68994904,55.07329178,69.01995087,77.82662201,84.89994049,75.65328979,67.02994537,57.78328705,46.35328293,36.17995071,31.96661568
6906,48161,10029,36.70995712,44.30995178,54.99995041,68.77328491,77.87995911,84.8166275,75.10995483,66.49662018,58.10994339,46.34662247,35.55994797,31.61662102
6907,48162,10030,36.70995712,44.30995178,54.99995041,68.77328491,77.87995911,84.8166275,75.10995483,66.49662018,58.10994339,46.34662247,35.55994797,31.61662102
6908,48163,10031,36.0832901,42.48995209,53.90328217,67.99328613,77.66995239,84.42327118,76.22663116,68.09328461,59.26662445,45.64328384,34.48995209,31.06328583
6909,48164,10032,36.0832901,42.48995209,53.90328217,67.99328613,77.66995239,84.42327118,76.22663116,68.09328461,59.26662445,45.64328384,34.48995209,31.06328583
6910,48165,10033,35.05328751,40.81328201,52.85995102,67.21994781,76.70662689,83.1199646,76.88328552,68.90328217,59.68660736,44.95995712,33.41328812,30.07328224
6911,48166,10034,35.05328751,40.81328201,52.85995102,67.21994781,76.70662689,83.1199646,76.88328552,68.90328217,59.68660736,44.95995712,33.41328812,30.07328224
6912,48167,10035,33.62327957,39.30328751,51.84994888,66.35328674,75.00662231,80.8966217,77.08995819,68.91329193,59.36994553,44.3199501,32.36661911,28.64662361
6913,48168,10036,33.62327957,39.30328751,51.84994888,66.35328674,75.00662231,80.8966217,77.08995819,68.91329193,59.36994553,44.3199501,32.36661911,28.64662361
6914,48169,10037,34.50995636,41.3499527,53.72994614,66.1632843,75.32328033,81.45661926,76.18662262,68.50995636,59.31995773,44.70995331,32.84328461,29.51662064
6915,48170,10038,34.50995636,41.3499527,53.72994614,66.1632843,75.32328033,81.45661926,76.18662262,68.50995636,59.31995773,44.70995331,32.84328461,29.51662064
6916,48171,10039,35.27661896,43.279953,55.18995285,65.82995605,75.83995819,82.20662689,76.40328217,68.70662689,59.50994873,45.0666275,33.36661911,29.9666214
