OID,Id,ORIG_FID,nbdsf1,nbdsf2,nbdsf3,nbdsf4,nbdsf5,nbdsf6,nbdsf7,nbdsf8,nbdsf9,nbdsf10,nbdsf11,nbdsf12
11364,35376,4543,71.11995697,78.80994415,83.22660828,78.12661743,63.17995453,56.93996048,55.44327927,57.62994766,57.79327774,58.63329315,62.07994843,63.59995651
11365,35377,4544,67.87995911,74.99662018,79.1799469,75.68663025,64.14328766,60.14995193,58.80329132,61.71661758,61.51995087,58.26661301,57.63328934,60.25661469
11366,35378,4545,67.87995911,74.99662018,79.1799469,75.68663025,64.14328766,60.14995193,58.80329132,61.71661758,61.51995087,58.26661301,57.63328934,60.25661469
11367,35379,4546,66.70661926,74.23995209,79.14661407,77.54328918,68.3132782,64.36329651,63.43328857,66.48661804,65.7999649,60.1632843,56.49662018,58.56995392
11368,35380,4547,66.70661926,74.23995209,79.14661407,77.54328918,68.3132782,64.36329651,63.43328857,66.48661804,65.7999649,60.1632843,56.49662018,58.56995392
11369,35381,4548,67.51663208,76.47328949,83.12995911,83.63993835,75.69995117,69.55329132,69.37329865,71.9699707,70.63996124,64.29995728,58.66995621,58.54995346
11370,35382,4549,67.51663208,76.47328949,83.12995911,83.63993835,75.69995117,69.55329132,69.37329865,71.9699707,70.63996124,64.29995728,58.66995621,58.54995346
11371,35383,4550,67.44662476,71.82327271,72.68663025,70.13661194,65.10328674,63.73661804,65.49994659,66.51995087,64.72994995,60.30329132,56.97328949,59.50328445
11372,35384,4551,67.44662476,71.82327271,72.68663025,70.13661194,65.10328674,63.73661804,65.49994659,66.51995087,64.72994995,60.30329132,56.97328949,59.50328445
11373,35385,4552,69.58328247,70.49328613,67.55662537,63.26328278,61.61994553,63.57328796,67.81328583,67.58661652,63.8966217,60.30328369,58.41996002,62.72661209
11374,35386,4553,69.58328247,70.49328613,67.55662537,63.26328278,61.61994553,63.57328796,67.81328583,67.58661652,63.8966217,60.30328369,58.41996002,62.72661209
11375,35387,4554,74.02662659,72.42995453,67.75661469,63.0699501,65.23662567,69.1099472,76.27661896,75.14661407,68.15660858,64.30995941,63.07329559,68.21994781
11376,35388,4555,74.02662659,72.42995453,67.75661469,63.0699501,65.23662567,69.1099472,76.27661896,75.14661407,68.15660858,64.30995941,63.07329559,68.21994781
11377,35389,4556,76.43995667,73.65995789,69.79994965,62.43994904,64.8332901,67.93328094,74.40994263,74.63660431,69.24662018,65.18661499,63.58662033,68.93995667
11378,35390,4557,76.43995667,73.65995789,69.79994965,62.43994904,64.8332901,67.93328094,74.40994263,74.63660431,69.24662018,65.18661499,63.58662033,68.93995667
11379,35391,4558,76.95996094,74.529953,71.93995667,61.92661667,64.0632782,66.22996521,72.20995331,72.37995911,68.72328186,64.30995941,62.89661026,69.029953
11380,35392,4559,75.59329224,75.05327606,74.12329102,61.53995514,62.89994812,63.93994522,69.6632843,68.41661835,66.57328796,61.71661758,60.97661972,68.52661896
11381,35393,4560,75.59329224,75.05327606,74.12329102,61.53995514,62.89994812,63.93994522,69.6632843,68.41661835,66.57328796,61.71661758,60.97661972,68.52661896
11382,35394,4561,77.68328094,79.2966156,81.22994995,71.23996735,73.20327759,74.48661804,77.33328247,77.23995209,75.32328033,70.73995209,67.51995087,71.27661896
11383,35395,4562,77.68328094,79.2966156,81.22994995,71.23996735,73.20327759,74.48661804,77.33328247,77.23995209,75.32328033,70.73995209,67.51995087,71.27661896
11384,35396,4563,77.93660736,81.70995331,85.76661682,78.49662018,79.78662109,79.1799469,80.3666153,81.24994659,80.97660828,76.47328949,70.70995331,71.97995758
11385,35397,4564,77.93660736,81.70995331,85.76661682,78.49662018,79.78662109,79.1799469,80.3666153,81.24994659,80.97660828,76.47328949,70.70995331,71.97995758
11386,35398,4565,76.32328796,82.28329468,87.69327545,83.32662201,82.65330505,77.99662018,78.71995544,80.50328827,83.58662415,78.85995483,70.58995819,70.60996246
11387,35399,4566,76.32328796,82.28329468,87.69327545,83.32662201,82.65330505,77.99662018,78.71995544,80.50328827,83.58662415,78.85995483,70.58995819,70.60996246
11388,35400,4567,71.62329102,78.60662079,84.90662384,80.16994476,77.21996307,70.80327606,75.35327911,79.9666214,80.50662231,73.11662292,63.60328293,64.01328278
11389,35446,4568,94.79994965,106.8399582,113.3132858,102.3899384,88.57662201,76.26994324,68.20329285,67.38994598,74.85661316,80.96327972,82.23995972,79.21662903
11390,35447,4569,92.20662689,100.9332733,103.6166077,92.5632782,81.1366272,73.13661957,67.71995544,66.55995178,72.18662262,76.02994537,78.21328735,77.84327698
11391,35448,4570,92.20662689,100.9332733,103.6166077,92.5632782,81.1366272,73.13661957,67.71995544,66.55995178,72.18662262,76.02994537,78.21328735,77.84327698
11392,35449,4571,91.15995789,95.27330017,94.05995178,84.41996002,74.69327545,68.69995117,67.32662201,66.70328522,69.83662415,70.44661713,73.97328949,77.41662598
11393,35450,4572,91.15995789,95.27330017,94.05995178,84.41996002,74.69327545,68.69995117,67.32662201,66.70328522,69.83662415,70.44661713,73.97328949,77.41662598
11394,35451,4573,89.87661743,93.89994812,88.46328735,79.07661438,74.65328217,70.26328278,64.33662415,62.10995102,64.50662231,68.27994537,73.64328766,78.19995117
11395,35452,4574,91.32661438,95.67662048,87.68662262,78.28659821,76.73327637,72.44996643,62.49662399,59.11662674,61.46995544,67.48662567,74.27328491,79.73661804
11396,35453,4575,91.32661438,95.67662048,87.68662262,78.28659821,76.73327637,72.44996643,62.49662399,59.11662674,61.46995544,67.48662567,74.27328491,79.73661804
11397,35454,4576,95.50996399,100.6166,91.68661499,82.06661987,80.93661499,75.2432785,61.80662155,57.71327972,60.69661331,67.99995422,75.80994415,81.99662781
11398,35455,4577,95.50996399,100.6166,91.68661499,82.06661987,80.93661499,75.2432785,61.80662155,57.71327972,60.69661331,67.99995422,75.80994415,81.99662781
11399,35456,4578,94.52993774,99.17661285,90.04328918,80.92996216,82.13329315,76.97661591,62.11994171,57.46995926,60.10661697,67.15327454,74.87995148,81.52996063
11400,35457,4579,94.52993774,99.17661285,90.04328918,80.92996216,82.13329315,76.97661591,62.11994171,57.46995926,60.10661697,67.15327454,74.87995148,81.52996063
11401,35458,4580,93.49662018,97.48327637,88.15328217,78.77328491,82.07661438,77.41995239,62.14662552,57.31328201,59.74995422,66.65995789,73.41329193,80.56661987
11402,35459,4581,93.49662018,97.48327637,88.15328217,78.77328491,82.07661438,77.41995239,62.14662552,57.31328201,59.74995422,66.65995789,73.41329193,80.56661987
11403,35460,4582,92.39995575,95.49662781,85.98995972,75.6266098,80.78663635,76.59328461,61.87995148,57.28661346,59.61328888,66.529953,71.409935,79.10328674
11404,35461,4583,92.39995575,95.49662781,85.98995972,75.6266098,80.78663635,76.59328461,61.87995148,57.28661346,59.61328888,66.529953,71.409935,79.10328674
11405,35462,4584,91.56995392,94.58995819,83.79328918,75.31996155,80.87661743,76.25327301,62.65662003,57.02662659,59.61995316,67.4666214,73.93661499,80.21662903
11406,35463,4585,91.56995392,94.58995819,83.79328918,75.31996155,80.87661743,76.25327301,62.65662003,57.02662659,59.61995316,67.4666214,73.93661499,80.21662903
11407,35464,4586,91.57328796,94.40662384,83.17328644,75.62995911,80.92996216,75.78328705,63.13663101,56.78661728,59.20661926,67.09660339,75.45996094,81.00995636
11408,35465,4587,91.57328796,94.40662384,83.17328644,75.62995911,80.92996216,75.78328705,63.13663101,56.78661728,59.20661926,67.09660339,75.45996094,81.00995636
11409,35466,4588,92.39995575,94.91996765,84.12661743,76.66661835,81.03995514,75.17662811,63.34328461,56.65993881,58.37662888,65.43995667,75.92662048,81.52327728
11410,35467,4589,94.96662903,98.35327148,86.6166153,79.06328583,82.24995422,76.14662933,65.54995728,60.20661926,61.27995682,66.04995728,77.17996216,85.19663239
11411,35468,4590,94.96662903,98.35327148,86.6166153,79.06328583,82.24995422,76.14662933,65.54995728,60.20661926,61.27995682,66.04995728,77.17996216,85.19663239
11412,35469,4591,98.70996857,102.4332733,90.48659515,81.39994812,84.21327972,78.2166214,67.70661926,62.80662155,64.94328308,68.16329193,78.95995331,88.87995911
11413,35470,4592,98.70996857,102.4332733,90.48659515,81.39994812,84.21327972,78.2166214,67.70661926,62.80662155,64.94328308,68.16329193,78.95995331,88.87995911
11414,35471,4593,103.5433044,107.1166153,95.76995087,83.70329285,86.91661835,81.37661743,69.79328918,64.42662811,69.42662048,71.779953,81.28662872,92.55329132
11415,35472,4594,103.5433044,107.1166153,95.76995087,83.70329285,86.91661835,81.37661743,69.79328918,64.42662811,69.42662048,71.779953,81.28662872,92.55329132
11416,35473,4595,100.9732895,104.2266006,92.74661255,83.19995117,86.52329254,79.84661102,68.8666153,66.52661896,71.43328094,73.93994904,79.43661499,89.06996155
11417,35474,4596,100.9732895,104.2266006,92.74661255,83.19995117,86.52329254,79.84661102,68.8666153,66.52661896,71.43328094,73.93994904,79.43661499,89.06996155
11418,35475,4597,100.6266251,103.4099426,91.05327606,83.73662567,86.69328308,78.84329224,68.54328156,68.01995087,72.79994202,76.68662262,80.26995087,88.00328064
11419,35476,4598,100.6266251,103.4099426,91.05327606,83.73662567,86.69328308,78.84329224,68.54328156,68.01995087,72.79994202,76.68662262,80.26995087,88.00328064
11420,35477,4599,102.4865952,104.6799393,90.70661926,85.22661591,87.46659851,78.33662415,68.76328278,68.86995697,73.51329041,80.00328827,83.82994843,89.38328552
11421,35478,4600,102.4865952,104.6799393,90.70661926,85.22661591,87.46659851,78.33662415,68.76328278,68.86995697,73.51329041,80.00328827,83.82994843,89.38328552
11422,35479,4601,98.28329468,99.34663391,87.21995544,82.08662415,83.86328888,74.15327454,65.45328522,65.55995941,70.81994629,75.35995483,80.48995209,86.55329895
11423,35480,4602,98.28329468,99.34663391,87.21995544,82.08662415,83.86328888,74.15327454,65.45328522,65.55995941,70.81994629,75.35995483,80.48995209,86.55329895
11424,35481,4603,96.45662689,97.49994659,86.93994141,81.68994141,82.63661957,73.34329224,64.6166153,64.96995544,70.68328094,73.41996002,78.87329102,85.87327576
11425,35482,4604,97.04328918,99.10662079,89.83995819,84.05329132,83.74994659,75.94994354,66.26329041,67.10328674,73.09328461,74.24328613,79.01329041,87.40662384
11426,35483,4605,97.04328918,99.10662079,89.83995819,84.05329132,83.74994659,75.94994354,66.26329041,67.10328674,73.09328461,74.24328613,79.01329041,87.40662384
11427,35484,4606,99.00996399,101.823288,93.99994659,85.92663574,84.08327484,75.25995636,66.37661743,67.85328674,74.24996185,76.1466217,81.21327972,89.14660645
11428,35485,4607,99.00996399,101.823288,93.99994659,85.92663574,84.08327484,75.25995636,66.37661743,67.85328674,74.24996185,76.1466217,81.21327972,89.14660645
11429,35486,4608,100.2099686,102.5099564,95.49995422,87.25660706,83.79663086,74.56330109,66.74995422,68.26328278,75.19661713,77.68661499,83.51661682,90.91662598
11430,35487,4609,100.2099686,102.5099564,95.49995422,87.25660706,83.79663086,74.56330109,66.74995422,68.26328278,75.19661713,77.68661499,83.51661682,90.91662598
11431,35488,4610,100.5866394,101.2166214,94.33996582,88.04660797,82.85328674,73.82328796,67.37995911,68.30329132,75.95995331,78.87995148,85.92329407,92.74661255
11432,35489,4611,100.5866394,101.2166214,94.33996582,88.04660797,82.85328674,73.82328796,67.37995911,68.30329132,75.95995331,78.87995148,85.92329407,92.74661255
11433,35490,4612,89.27661896,88.67995453,83.75328064,79.029953,74.88994598,68.85662079,68.19329071,72.02328491,79.68663025,78.17661285,79.78662109,82.3666153
11434,35491,4613,89.27661896,88.67995453,83.75328064,79.029953,74.88994598,68.85662079,68.19329071,72.02328491,79.68663025,78.17661285,79.78662109,82.3666153
11435,35492,4614,81.40328979,79.98327637,76.78994751,74.72329712,71.92328644,68.28661346,69.67327118,75.78328705,81.33995819,75.53329468,73.41996002,75.25661469
11436,35493,4615,81.40328979,79.98327637,76.78994751,74.72329712,71.92328644,68.28661346,69.67327118,75.78328705,81.33995819,75.53329468,73.41996002,75.25661469
11437,35494,4616,76.97329712,75.12661743,73.43327332,75.10328674,73.93663025,72.10661316,71.79328918,79.57662964,80.89328003,70.94328308,66.86327362,71.38328552
11438,35495,4617,76.97329712,75.12661743,73.43327332,75.10328674,73.93663025,72.10661316,71.79328918,79.57662964,80.89328003,70.94328308,66.86327362,71.38328552
11439,35496,4618,74.54328918,75.45995331,78.80662537,78.07994843,79.31996155,70.22995758,63.15328598,70.48995972,79.30996704,81.12995911,76.79663086,73.98329926
11440,35497,4619,80.07662201,81.54662323,85.17328644,83.48329163,83.91996002,66.49995422,55.36661911,61.0466156,74.84327698,87.59662628,88.82661438,83.43996429
11441,35498,4620,80.07662201,81.54662323,85.17328644,83.48329163,83.91996002,66.49995422,55.36661911,61.0466156,74.84327698,87.59662628,88.82661438,83.43996429
11442,35499,4621,93.56330109,93.34660339,92.57328796,91.3332901,87.73661041,60.91661835,48.43994904,51.31328583,67.52330017,90.33662415,102.97995,99.78327179
11443,35500,4622,93.56330109,93.34660339,92.57328796,91.3332901,87.73661041,60.91661835,48.43994904,51.31328583,67.52330017,90.33662415,102.97995,99.78327179
11444,35501,4623,97.38660431,101.966629,101.1732941,99.72327423,99.1632843,72.94995117,56.6632843,65.3499527,83.36328888,93.46327209,97.88994598,96.26660919
11445,35502,4624,97.38660431,101.966629,101.1732941,99.72327423,99.1632843,72.94995117,56.6632843,65.3499527,83.36328888,93.46327209,97.88994598,96.26660919
11446,35503,4625,100.7666168,108.4166183,106.8166199,100.1666183,97.54995728,74.72994995,56.28661728,67.8766098,83.57328796,90.52328491,93.87330627,95.279953
11447,35504,4626,100.7666168,108.4166183,106.8166199,100.1666183,97.54995728,74.72994995,56.28661728,67.8766098,83.57328796,90.52328491,93.87330627,95.279953
11448,35505,4627,103.7099609,112.70327,109.4866104,92.65328217,82.9466095,66.26329041,47.33994293,58.82329178,68.19328308,81.52328491,90.98329163,96.76994324
11449,35506,4628,103.7099609,112.70327,109.4866104,92.65328217,82.9466095,66.26329041,47.33994293,58.82329178,68.19328308,81.52328491,90.98329163,96.76994324
11450,35507,4629,102.8332672,114.1799622,118.3466263,103.2499619,86.89994049,68.59327698,49.483284,60.17329407,72.73995209,89.47996521,94.03994751,95.779953
11451,35508,4630,102.8332672,114.1799622,118.3466263,103.2499619,86.89994049,68.59327698,49.483284,60.17329407,72.73995209,89.47996521,94.03994751,95.779953
11452,35509,4631,96.13328552,107.3199539,120.4866409,112.1333008,89.20327759,66.05994415,50.10329056,58.60329056,75.07662201,95.20994568,95.18996429,91.27994537
11453,35510,4632,96.13328552,107.3199539,120.4866409,112.1333008,89.20327759,66.05994415,50.10329056,58.60329056,75.07662201,95.20994568,95.18996429,91.27994537
11454,35536,4633,85.87995148,101.9032898,105.963295,95.45996094,79.35995483,65.36662292,57.91995621,55.65995407,69.82995605,77.47660828,72.94328308,74.98995209
11455,35537,4634,84.66329193,101.2966156,105.4099503,94.20661163,79.86660767,66.52329254,57.86328888,56.00328064,68.77996063,75.80662537,72.0099411,74.88328552
11456,35538,4635,84.66329193,101.2966156,105.4099503,94.20661163,79.86660767,66.52329254,57.86328888,56.00328064,68.77996063,75.80662537,72.0099411,74.88328552
11457,35539,4636,81.53993988,100.7499542,104.5199432,91.97328186,80.47661591,63.5199585,52.00328445,52.58995438,65.39328766,72.11662292,69.28662109,73.36328888
11458,35540,4637,81.53993988,100.7499542,104.5199432,91.97328186,80.47661591,63.5199585,52.00328445,52.58995438,65.39328766,72.11662292,69.28662109,73.36328888
11459,35541,4638,73.16662598,93.84662628,106.6466141,96.9466095,82.39328766,57.17995071,48.84662247,49.3966217,61.68328094,69.95661926,64.9666214,66.8966217
11460,35553,4639,67.01328278,76.85661316,88.57328796,84.73996735,71.61328125,63.89995575,64.84662628,66.69661713,69.47328186,67.99328613,62.39662552,60.68662262
11461,35558,4640,75.63994598,83.78328705,87.96328735,84.0999527,74.51661682,69.22328186,68.68994904,68.7166214,70.52661133,69.77661896,66.47994995,67.28662109
11462,35559,4641,76.14995575,85.45327759,88.88328552,84.34993744,75.34327698,70.23995972,70.28661346,69.53995514,70.74662018,69.10995483,65.233284,67.36328888
11463,35560,4642,76.14995575,85.45327759,88.88328552,84.34993744,75.34327698,70.23995972,70.28661346,69.53995514,70.74662018,69.10995483,65.233284,67.36328888
11464,35564,4643,67.9332962,78.59329224,88.08995819,86.90995789,75.44327545,67.02329254,66.86328888,64.37662506,64.98995209,65.66329193,64.15328217,61.06662369
11465,35565,4644,67.81996155,78.40328217,89.88993835,90.26661682,74.80327606,65.72328949,64.78994751,62.5832901,63.5066185,65.07328033,66.14994812,61.81662369
11466,35566,4645,67.81996155,78.40328217,89.88993835,90.26661682,74.80327606,65.72328949,64.78994751,62.5832901,63.5066185,65.07328033,66.14994812,61.81662369
11467,35576,4646,68.00328064,78.86328125,88.26329041,89.49995422,78.33328247,72.20328522,69.77996063,69.65662384,69.99661255,67.79662323,64.90995026,62.18995285
11468,35577,4647,68.00328064,78.86328125,88.26329041,89.49995422,78.33328247,72.20328522,69.77996063,69.65662384,69.99661255,67.79662323,64.90995026,62.18995285
11469,35578,4648,65.81328583,76.03994751,85.30329132,89.96662903,79.56995392,73.67329407,70.84996033,70.59329224,70.98995972,67.77662659,64.18328094,61.36328506
11470,35582,4649,63.9432869,68.74661255,80.70328522,91.33995056,83.53327942,72.25328064,66.45661926,67.08995819,66.94661713,67.03328705,65.72994995,63.92995453
11471,35583,4650,63.9432869,68.74661255,80.70328522,91.33995056,83.53327942,72.25328064,66.45661926,67.08995819,66.94661713,67.03328705,65.72994995,63.92995453
11472,35584,4651,58.74661636,61.32329559,74.21662903,85.0999527,81.63661194,69.01328278,62.29994965,60.8899498,62.8499527,64.27994537,62.08995438,59.02328873
11473,35585,4652,58.74661636,61.32329559,74.21662903,85.0999527,81.63661194,69.01328278,62.29994965,60.8899498,62.8499527,64.27994537,62.08995438,59.02328873
11474,35586,4653,59.22661972,64.53328705,73.93662262,81.15661621,78.4299469,67.41996002,63.47661591,62.57661438,65.53994751,65.51995087,59.38661957,56.43328476
11475,35734,4654,72.73661041,81.27329254,83.60995483,80.5099411,69.25328827,65.73661041,64.8666153,65.91329193,64.51328278,64.15995026,63.05994797,65.99662018
11476,35735,4655,72.73661041,81.27329254,83.60995483,80.5099411,69.25328827,65.73661041,64.8666153,65.91329193,64.51328278,64.15995026,63.05994797,65.99662018
11477,35736,4656,71.11995697,78.80994415,83.22660828,78.12661743,63.17995453,56.93996048,55.44327927,57.62994766,57.79327774,58.63329315,62.07994843,63.59995651
11478,35737,4657,67.87995911,74.99662018,79.1799469,75.68663025,64.14328766,60.14995193,58.80329132,61.71661758,61.51995087,58.26661301,57.63328934,60.25661469
11479,35738,4658,67.87995911,74.99662018,79.1799469,75.68663025,64.14328766,60.14995193,58.80329132,61.71661758,61.51995087,58.26661301,57.63328934,60.25661469
11480,35739,4659,66.70661926,74.23995209,79.14661407,77.54328918,68.3132782,64.36329651,63.43328857,66.48661804,65.7999649,60.1632843,56.49662018,58.56995392
11481,35740,4660,66.70661926,74.23995209,79.14661407,77.54328918,68.3132782,64.36329651,63.43328857,66.48661804,65.7999649,60.1632843,56.49662018,58.56995392
11482,35741,4661,67.51663208,76.47328949,83.12995911,83.63993835,75.69995117,69.55329132,69.37329865,71.9699707,70.63996124,64.29995728,58.66995621,58.54995346
11483,35742,4662,67.51663208,76.47328949,83.12995911,83.63993835,75.69995117,69.55329132,69.37329865,71.9699707,70.63996124,64.29995728,58.66995621,58.54995346
11484,35743,4663,67.44662476,71.82327271,72.68663025,70.13661194,65.10328674,63.73661804,65.49994659,66.51995087,64.72994995,60.30329132,56.97328949,59.50328445
11485,35744,4664,67.44662476,71.82327271,72.68663025,70.13661194,65.10328674,63.73661804,65.49994659,66.51995087,64.72994995,60.30329132,56.97328949,59.50328445
11486,35745,4665,69.58328247,70.49328613,67.55662537,63.26328278,61.61994553,63.57328796,67.81328583,67.58661652,63.8966217,60.30328369,58.41996002,62.72661209
11487,35746,4666,69.58328247,70.49328613,67.55662537,63.26328278,61.61994553,63.57328796,67.81328583,67.58661652,63.8966217,60.30328369,58.41996002,62.72661209
11488,35747,4667,74.02662659,72.42995453,67.75661469,63.0699501,65.23662567,69.1099472,76.27661896,75.14661407,68.15660858,64.30995941,63.07329559,68.21994781
11489,35748,4668,74.02662659,72.42995453,67.75661469,63.0699501,65.23662567,69.1099472,76.27661896,75.14661407,68.15660858,64.30995941,63.07329559,68.21994781
11490,35749,4669,76.43995667,73.65995789,69.79994965,62.43994904,64.8332901,67.93328094,74.40994263,74.63660431,69.24662018,65.18661499,63.58662033,68.93995667
11491,35750,4670,76.43995667,73.65995789,69.79994965,62.43994904,64.8332901,67.93328094,74.40994263,74.63660431,69.24662018,65.18661499,63.58662033,68.93995667
11492,35751,4671,76.95996094,74.529953,71.93995667,61.92661667,64.0632782,66.22996521,72.20995331,72.37995911,68.72328186,64.30995941,62.89661026,69.029953
11493,35752,4672,75.59329224,75.05327606,74.12329102,61.53995514,62.89994812,63.93994522,69.6632843,68.41661835,66.57328796,61.71661758,60.97661972,68.52661896
11494,35753,4673,75.59329224,75.05327606,74.12329102,61.53995514,62.89994812,63.93994522,69.6632843,68.41661835,66.57328796,61.71661758,60.97661972,68.52661896
11495,35754,4674,77.68328094,79.2966156,81.22994995,71.23996735,73.20327759,74.48661804,77.33328247,77.23995209,75.32328033,70.73995209,67.51995087,71.27661896
11496,35755,4675,77.68328094,79.2966156,81.22994995,71.23996735,73.20327759,74.48661804,77.33328247,77.23995209,75.32328033,70.73995209,67.51995087,71.27661896
11497,35756,4676,77.93660736,81.70995331,85.76661682,78.49662018,79.78662109,79.1799469,80.3666153,81.24994659,80.97660828,76.47328949,70.70995331,71.97995758
11498,35757,4677,77.93660736,81.70995331,85.76661682,78.49662018,79.78662109,79.1799469,80.3666153,81.24994659,80.97660828,76.47328949,70.70995331,71.97995758
11499,35758,4678,76.32328796,82.28329468,87.69327545,83.32662201,82.65330505,77.99662018,78.71995544,80.50328827,83.58662415,78.85995483,70.58995819,70.60996246
11500,35759,4679,76.32328796,82.28329468,87.69327545,83.32662201,82.65330505,77.99662018,78.71995544,80.50328827,83.58662415,78.85995483,70.58995819,70.60996246
11501,35805,4680,94.79994965,106.8399582,113.3132858,102.3899384,88.57662201,76.26994324,68.20329285,67.38994598,74.85661316,80.96327972,82.23995972,79.21662903
11502,35806,4681,94.79994965,106.8399582,113.3132858,102.3899384,88.57662201,76.26994324,68.20329285,67.38994598,74.85661316,80.96327972,82.23995972,79.21662903
11503,35807,4682,92.20662689,100.9332733,103.6166077,92.5632782,81.1366272,73.13661957,67.71995544,66.55995178,72.18662262,76.02994537,78.21328735,77.84327698
11504,35808,4683,92.20662689,100.9332733,103.6166077,92.5632782,81.1366272,73.13661957,67.71995544,66.55995178,72.18662262,76.02994537,78.21328735,77.84327698
11505,35809,4684,91.15995789,95.27330017,94.05995178,84.41996002,74.69327545,68.69995117,67.32662201,66.70328522,69.83662415,70.44661713,73.97328949,77.41662598
11506,35810,4685,91.15995789,95.27330017,94.05995178,84.41996002,74.69327545,68.69995117,67.32662201,66.70328522,69.83662415,70.44661713,73.97328949,77.41662598
11507,35811,4686,89.87661743,93.89994812,88.46328735,79.07661438,74.65328217,70.26328278,64.33662415,62.10995102,64.50662231,68.27994537,73.64328766,78.19995117
11508,35812,4687,91.32661438,95.67662048,87.68662262,78.28659821,76.73327637,72.44996643,62.49662399,59.11662674,61.46995544,67.48662567,74.27328491,79.73661804
11509,35813,4688,91.32661438,95.67662048,87.68662262,78.28659821,76.73327637,72.44996643,62.49662399,59.11662674,61.46995544,67.48662567,74.27328491,79.73661804
11510,35814,4689,95.50996399,100.6166,91.68661499,82.06661987,80.93661499,75.2432785,61.80662155,57.71327972,60.69661331,67.99995422,75.80994415,81.99662781
11511,35815,4690,95.50996399,100.6166,91.68661499,82.06661987,80.93661499,75.2432785,61.80662155,57.71327972,60.69661331,67.99995422,75.80994415,81.99662781
11512,35816,4691,94.52993774,99.17661285,90.04328918,80.92996216,82.13329315,76.97661591,62.11994171,57.46995926,60.10661697,67.15327454,74.87995148,81.52996063
11513,35817,4692,94.52993774,99.17661285,90.04328918,80.92996216,82.13329315,76.97661591,62.11994171,57.46995926,60.10661697,67.15327454,74.87995148,81.52996063
11514,35818,4693,93.49662018,97.48327637,88.15328217,78.77328491,82.07661438,77.41995239,62.14662552,57.31328201,59.74995422,66.65995789,73.41329193,80.56661987
11515,35819,4694,93.49662018,97.48327637,88.15328217,78.77328491,82.07661438,77.41995239,62.14662552,57.31328201,59.74995422,66.65995789,73.41329193,80.56661987
11516,35820,4695,92.39995575,95.49662781,85.98995972,75.6266098,80.78663635,76.59328461,61.87995148,57.28661346,59.61328888,66.529953,71.409935,79.10328674
11517,35821,4696,92.39995575,95.49662781,85.98995972,75.6266098,80.78663635,76.59328461,61.87995148,57.28661346,59.61328888,66.529953,71.409935,79.10328674
11518,35822,4697,91.56995392,94.58995819,83.79328918,75.31996155,80.87661743,76.25327301,62.65662003,57.02662659,59.61995316,67.4666214,73.93661499,80.21662903
11519,35823,4698,91.56995392,94.58995819,83.79328918,75.31996155,80.87661743,76.25327301,62.65662003,57.02662659,59.61995316,67.4666214,73.93661499,80.21662903
11520,35824,4699,91.57328796,94.40662384,83.17328644,75.62995911,80.92996216,75.78328705,63.13663101,56.78661728,59.20661926,67.09660339,75.45996094,81.00995636
11521,35825,4700,91.57328796,94.40662384,83.17328644,75.62995911,80.92996216,75.78328705,63.13663101,56.78661728,59.20661926,67.09660339,75.45996094,81.00995636
11522,35826,4701,92.39995575,94.91996765,84.12661743,76.66661835,81.03995514,75.17662811,63.34328461,56.65993881,58.37662888,65.43995667,75.92662048,81.52327728
11523,35827,4702,94.96662903,98.35327148,86.6166153,79.06328583,82.24995422,76.14662933,65.54995728,60.20661926,61.27995682,66.04995728,77.17996216,85.19663239
11524,35828,4703,94.96662903,98.35327148,86.6166153,79.06328583,82.24995422,76.14662933,65.54995728,60.20661926,61.27995682,66.04995728,77.17996216,85.19663239
11525,35829,4704,98.70996857,102.4332733,90.48659515,81.39994812,84.21327972,78.2166214,67.70661926,62.80662155,64.94328308,68.16329193,78.95995331,88.87995911
11526,35830,4705,98.70996857,102.4332733,90.48659515,81.39994812,84.21327972,78.2166214,67.70661926,62.80662155,64.94328308,68.16329193,78.95995331,88.87995911
11527,35831,4706,103.5433044,107.1166153,95.76995087,83.70329285,86.91661835,81.37661743,69.79328918,64.42662811,69.42662048,71.779953,81.28662872,92.55329132
11528,35832,4707,103.5433044,107.1166153,95.76995087,83.70329285,86.91661835,81.37661743,69.79328918,64.42662811,69.42662048,71.779953,81.28662872,92.55329132
11529,35833,4708,100.9732895,104.2266006,92.74661255,83.19995117,86.52329254,79.84661102,68.8666153,66.52661896,71.43328094,73.93994904,79.43661499,89.06996155
11530,35834,4709,100.9732895,104.2266006,92.74661255,83.19995117,86.52329254,79.84661102,68.8666153,66.52661896,71.43328094,73.93994904,79.43661499,89.06996155
11531,35835,4710,100.6266251,103.4099426,91.05327606,83.73662567,86.69328308,78.84329224,68.54328156,68.01995087,72.79994202,76.68662262,80.26995087,88.00328064
11532,35836,4711,100.6266251,103.4099426,91.05327606,83.73662567,86.69328308,78.84329224,68.54328156,68.01995087,72.79994202,76.68662262,80.26995087,88.00328064
11533,35837,4712,102.4865952,104.6799393,90.70661926,85.22661591,87.46659851,78.33662415,68.76328278,68.86995697,73.51329041,80.00328827,83.82994843,89.38328552
11534,35838,4713,102.4865952,104.6799393,90.70661926,85.22661591,87.46659851,78.33662415,68.76328278,68.86995697,73.51329041,80.00328827,83.82994843,89.38328552
11535,35839,4714,98.28329468,99.34663391,87.21995544,82.08662415,83.86328888,74.15327454,65.45328522,65.55995941,70.81994629,75.35995483,80.48995209,86.55329895
