OID,Id,ORIG_FID,nddsf1,nddsf2,nddsf3,nddsf4,nddsf5,nddsf6,nddsf7,nddsf8,nddsf9,nddsf10,nddsf11,nddsf12
9649,52504,12772,10.48328686,16.77328682,27.34661675,35.72328186,37.36994553,38.25662613,34.16328049,28.09328461,23.20328522,18.95328712,12.97662067,8.659954071
9650,52505,12773,10.48328686,16.77328682,27.34661675,35.72328186,37.36994553,38.25662613,34.16328049,28.09328461,23.20328522,18.95328712,12.97662067,8.659954071
9651,52506,12774,11.19995117,17.98995399,28.78662109,36.61328506,38.07661819,36.24661636,33.27995682,28.19995117,22.79662132,18.98662186,13.79661751,9.353285789
9652,52507,12775,11.20661736,18.07995224,29.10328865,37.60328674,39.36995316,35.52328873,33.21661758,28.38328743,22.82995605,19.20995331,14.13995075,9.433286667
9653,52508,12776,11.20661736,18.07995224,29.10328865,37.60328674,39.36995316,35.52328873,33.21661758,28.38328743,22.82995605,19.20995331,14.13995075,9.433286667
9654,52509,12777,10.51661968,17.04328537,28.2499485,38.67662048,41.24995422,36.01328278,33.97995377,28.67995071,23.30328751,19.58328438,14.023283,8.896618843
9655,52510,12778,10.51661968,17.04328537,28.2499485,38.67662048,41.24995422,36.01328278,33.97995377,28.67995071,23.30328751,19.58328438,14.023283,8.896618843
9656,52511,12779,10.09995365,16.41328621,27.38661957,40.94328308,44.03328705,37.25662613,34.91661835,29.6299572,23.67995644,20.58661652,13.74328613,8.399952888
9657,52512,12780,10.09995365,16.41328621,27.38661957,40.94328308,44.03328705,37.25662613,34.91661835,29.6299572,23.67995644,20.58661652,13.74328613,8.399952888
9658,52513,12781,9.936617851,16.33662033,26.89995193,42.49994659,45.9299469,38.20328903,35.9132843,30.39328766,23.45328712,20.70328522,13.35661793,8.033286095
9659,52514,12782,9.936617851,16.33662033,26.89995193,42.49994659,45.9299469,38.20328903,35.9132843,30.39328766,23.45328712,20.70328522,13.35661793,8.033286095
9660,52515,12783,10.0099535,16.78328705,26.78662109,43.32995987,46.95661545,38.78995132,36.93328094,30.96328735,22.61328506,19.94995308,12.82328415,7.843286037
9661,52516,12784,10.0099535,16.78328705,26.78662109,43.32995987,46.95661545,38.78995132,36.93328094,30.96328735,22.61328506,19.94995308,12.82328415,7.843286037
9662,52517,12785,10.44328594,18.14995193,27.73661423,42.28662109,47.77661896,38.58662033,36.09662247,29.80995369,21.48662186,18.37661934,12.58662033,7.979953289
9663,52518,12786,10.44328594,18.14995193,27.73661423,42.28662109,47.77661896,38.58662033,36.09662247,29.80995369,21.48662186,18.37661934,12.58662033,7.979953289
9664,52535,12787,9.833285332,16.59328461,26.6466198,33.68328476,34.96328354,35.15328217,33.16994858,26.93328476,21.9832859,15.99661827,9.883285522,8.033286095
9665,52536,12788,9.293287277,15.59661865,26.27661896,35.19995499,37.67995071,36.47661591,33.90661621,27.81995201,22.28662109,16.64995193,10.12995434,7.816620827
9666,52537,12789,8.716619492,14.59661961,26.25328445,38.20328903,42.43995285,39.10328674,36.10995102,28.93995285,22.33995247,17.46328545,10.5566206,7.473286629
9667,52538,12790,8.716619492,14.59661961,26.25328445,38.20328903,42.43995285,39.10328674,36.10995102,28.93995285,22.33995247,17.46328545,10.5566206,7.473286629
9668,52539,12791,8.019952774,13.31995201,23.72328758,34.529953,38.84329605,37.40662384,34.44329071,28.41995049,21.74995232,15.84995079,9.119953156,6.723287582
9669,52540,12792,8.019952774,13.31995201,23.72328758,34.529953,38.84329605,37.40662384,34.44329071,28.41995049,21.74995232,15.84995079,9.119953156,6.723287582
9670,52541,12793,8.153286934,13.63328648,23.25995255,32.79661942,36.43328857,36.49662018,33.30328751,27.98661995,21.27661896,15.03661823,8.546619415,6.616620064
9671,52542,12794,8.153286934,13.63328648,23.25995255,32.79661942,36.43328857,36.49662018,33.30328751,27.98661995,21.27661896,15.03661823,8.546619415,6.616620064
9672,52545,12795,8.829953194,15.18328571,24.32662201,32.47328568,34.81329346,34.97661591,32.13328552,26.72661972,20.6866188,14.85328579,9.103286743,7.119952679
9673,52546,12796,8.829953194,15.18328571,24.32662201,32.47328568,34.81329346,34.97661591,32.13328552,26.72661972,20.6866188,14.85328579,9.103286743,7.119952679
9674,52570,12797,6.413285732,11.35995102,17.97328758,26.56995201,28.81328583,29.00329018,28.94661713,24.81661987,16.86661911,11.35995293,6.403286934,4.409952641
9675,52579,12798,6.543286324,11.04328728,18.60328293,24.4832859,28.94995499,29.12995338,29.46328545,26.35995293,17.6866169,11.26661778,6.473287106,5.056619644
9676,52580,12799,6.543286324,11.04328728,18.60328293,24.4832859,28.94995499,29.12995338,29.46328545,26.35995293,17.6866169,11.26661778,6.473287106,5.056619644
9677,52581,12800,6.629953384,10.81661987,18.90661621,24.29661942,28.83995247,29.3032856,29.233284,25.88661575,17.69995117,11.28995037,6.553285599,5.126620293
9678,52582,12801,6.839952469,10.80995274,19.24661827,24.35328102,28.55328369,29.49662018,28.67662239,25.10328293,17.88328171,11.52328682,6.753285885,5.266620159
9679,52583,12802,6.839952469,10.80995274,19.24661827,24.35328102,28.55328369,29.49662018,28.67662239,25.10328293,17.88328171,11.52328682,6.753285885,5.266620159
9680,52585,12803,6.939951897,10.79328632,19.27661896,24.45328331,28.09661675,29.4832859,28.45662308,24.98661995,17.85661888,11.52995205,6.826620579,5.333286762
9681,52586,12804,6.803285599,10.6899519,18.9366169,24.60662079,27.8732872,29.4666214,28.06995201,24.733284,18.04995346,11.63328648,6.823286057,5.373286247
9682,52604,12805,6.889953613,11.81328487,17.32995224,24.25662231,27.82662201,30.32661819,28.4832859,24.90662003,18.28661919,12.35661983,7.476620197,5.053286076
9683,52605,12806,7.053286552,12.2332859,17.87995148,24.25662041,27.72661972,30.55661964,28.96661758,25.32995224,18.82328415,12.74995136,7.74995327,5.256619453
9684,52606,12807,7.053286552,12.2332859,17.87995148,24.25662041,27.72661972,30.55661964,28.96661758,25.32995224,18.82328415,12.74995136,7.74995327,5.256619453
9685,52607,12808,8.459954262,15.11661816,23.35662079,30.64995384,33.29994965,33.82995224,30.63328743,26.74661636,20.77328491,15.14995193,9.383286476,6.166620731
9686,52608,12809,8.459954262,15.11661816,23.35662079,30.64995384,33.29994965,33.82995224,30.63328743,26.74661636,20.77328491,15.14995193,9.383286476,6.166620731
9687,52609,12810,9.673285484,17.36995316,27.4366188,35.31328583,37.54328156,36.21661377,32.87661362,28.80661392,23.38328934,17.84661865,11.08328533,7.069953918
9688,52610,12811,9.673285484,17.36995316,27.4366188,35.31328583,37.54328156,36.21661377,32.87661362,28.80661392,23.38328934,17.84661865,11.08328533,7.069953918
9689,52611,12812,10.73995304,18.99662209,30.09662247,38.28661728,40.42995071,37.69328308,35.69995499,31.55662346,26.59994888,20.79328346,12.86995316,8.063286781
9690,52612,12813,9.846619606,17.17995262,26.94662285,34.72661972,38.80662155,37.8566246,33.97995377,29.31661797,25.22661972,19.59328651,12.10995483,7.526619434
9691,52613,12814,9.846619606,17.17995262,26.94662285,34.72661972,38.80662155,37.8566246,33.97995377,29.31661797,25.22661972,19.59328651,12.10995483,7.526619434
9692,52614,12815,9.516619682,16.49995041,25.61995316,33.25328445,37.1632843,37.02994919,31.97662163,27.69995308,24.20995331,18.54328537,11.65328503,7.24995327
9693,52615,12816,9.516619682,16.49995041,25.61995316,33.25328445,37.1632843,37.02994919,31.97662163,27.69995308,24.20995331,18.54328537,11.65328503,7.24995327
9694,52616,12817,9.726618767,17.00328445,26.11328697,33.83328629,35.49328995,35.25328445,29.75328827,26.6866188,23.5766201,17.67661858,11.46995258,7.246619701
9695,52617,12818,9.726618767,17.00328445,26.11328697,33.83328629,35.49328995,35.25328445,29.75328827,26.6866188,23.5766201,17.67661858,11.46995258,7.246619701
9696,52618,12819,10.2132864,17.72661781,27.74328613,33.14661789,34.77328873,33.66661835,29.16662216,26.39995384,23.35328102,16.96328735,11.55328465,7.42661953
9697,52619,12820,10.2132864,17.72661781,27.74328613,33.14661789,34.77328873,33.66661835,29.16662216,26.39995384,23.35328102,16.96328735,11.55328465,7.42661953
9698,52620,12821,10.17995167,17.65328407,27.98995399,32.3899498,33.92662048,33.1166153,29.20328522,26.31328392,22.733284,16.11662102,11.19661999,7.403286934
9699,52621,12822,10.17995167,17.65328407,27.98995399,32.3899498,33.92662048,33.1166153,29.20328522,26.31328392,22.733284,16.11662102,11.19661999,7.403286934
9700,52622,12823,9.616620064,16.79995155,26.8666172,31.5699501,32.92328644,33.61995316,29.89995193,26.42661667,21.6699543,15.16995239,10.42328548,7.163286686
9701,52623,12824,9.616620064,16.79995155,26.8666172,31.5699501,32.92328644,33.61995316,29.89995193,26.42661667,21.6699543,15.16995239,10.42328548,7.163286686
9702,52624,12825,8.936618805,15.74995327,25.50995445,30.2799511,32.0466156,33.53328323,29.66662025,26.11328316,21.82995033,14.77662086,9.763284683,6.879952908
9703,52625,12826,8.936618805,15.74995327,25.50995445,30.2799511,32.0466156,33.53328323,29.66662025,26.11328316,21.82995033,14.77662086,9.763284683,6.879952908
9704,52626,12827,8.5066185,15.17662048,24.76328468,29.60661888,31.51661491,33.28995132,29.62328911,25.58994865,21.60662079,14.526618,9.363286018,6.756620884
9705,52627,12828,8.329953194,15.09328556,24.60328293,29.57328606,31.3499527,32.87661743,29.78328514,24.89995193,21.10328293,14.42661953,9.223286629,6.806620121
9706,52628,12829,8.329953194,15.09328556,24.60328293,29.57328606,31.3499527,32.87661743,29.78328514,24.89995193,21.10328293,14.42661953,9.223286629,6.806620121
9707,52629,12830,7.993287086,14.42328453,24.09329033,30.4366169,31.02328873,32.9132843,30.01662254,24.79995728,20.69995308,14.45661831,9.109951973,6.446620464
9708,52630,12831,7.993287086,14.42328453,24.09329033,30.4366169,31.02328873,32.9132843,30.01662254,24.79995728,20.69995308,14.45661831,9.109951973,6.446620464
9709,52631,12832,7.616620064,13.73995304,23.33661842,30.90995026,30.64995384,33.04994965,30.09995079,24.59995079,20.39328575,14.18328762,8.873286247,6.0432868
9710,52632,12833,7.616620064,13.73995304,23.33661842,30.90995026,30.64995384,33.04994965,30.09995079,24.59995079,20.39328575,14.18328762,8.873286247,6.0432868
9711,52633,12834,7.229952335,12.9832859,22.34328461,30.97995186,30.21661949,33.2966156,30.02994919,24.28328705,20.18328857,13.62328434,8.549953461,5.629953384
9712,52634,12835,7.229952335,12.9832859,22.34328461,30.97995186,30.21661949,33.2966156,30.02994919,24.28328705,20.18328857,13.62328434,8.549953461,5.629953384
9713,52635,12836,7.259953022,13.27661991,22.40662003,30.32995415,29.90328789,32.31328583,29.03994942,24.11328316,19.78661537,13.29995251,8.786619186,5.596619606
9714,52636,12837,7.259953022,13.27661991,22.40662003,30.32995415,29.90328789,32.31328583,29.03994942,24.11328316,19.78661537,13.29995251,8.786619186,5.596619606
9715,52637,12838,7.453287125,13.64328384,22.96994972,29.78995514,29.61995125,31.51995659,28.29661942,23.88328362,19.39328384,13.17328453,8.866621017,5.663285732
9716,52638,12839,7.453287125,13.64328384,22.96994972,29.78995514,29.61995125,31.51995659,28.29661942,23.88328362,19.39328384,13.17328453,8.866621017,5.663285732
9717,52639,12840,7.809953213,14.08328724,24.06661797,29.35328102,29.39328766,30.86995125,27.83328247,23.66661835,19.01995277,13.20995235,8.776620865,5.789953709
9718,52640,12841,7.809953213,14.08328724,24.06661797,29.35328102,29.39328766,30.86995125,27.83328247,23.66661835,19.01995277,13.20995235,8.776620865,5.789953709
9719,52641,12842,7.319952965,13.06328392,22.77661705,28.67661667,29.00995064,29.94995308,27.84994888,23.42328644,18.10661697,13.09995174,8.546620369,5.326619625
9720,52642,12843,6.659952164,11.92328548,21.19995499,27.85661888,28.31661606,29.18995476,27.7332859,23.21661758,17.24328613,12.74328423,8.103286743,4.906619549
9721,52643,12844,6.659952164,11.92328548,21.19995499,27.85661888,28.31661606,29.18995476,27.7332859,23.21661758,17.24328613,12.74328423,8.103286743,4.906619549
9722,52644,12845,5.836619377,10.66995144,19.30661964,26.87662125,27.29328346,28.59995651,27.45995331,23.01328278,16.43328476,12.08662033,7.463285923,4.513286114
9723,52645,12846,5.836619377,10.66995144,19.30661964,26.87662125,27.29328346,28.59995651,27.45995331,23.01328278,16.43328476,12.08662033,7.463285923,4.513286114
9724,52646,12847,5.986619473,11.11661911,19.35328484,27.36661911,27.99995232,28.523283,27.23661995,23.32328606,17.09328651,12.4432869,7.759953499,4.473286152
9725,52647,12848,5.986619473,11.11661911,19.35328484,27.36661911,27.99995232,28.523283,27.23661995,23.32328606,17.09328651,12.4432869,7.759953499,4.473286152
9726,52648,12849,6.673287392,12.44328594,20.77661705,28.91995239,29.27994919,29.10995102,27.5932827,23.81661797,17.72995186,13.10328674,8.293287277,4.823286533
9727,52649,12850,6.673287392,12.44328594,20.77661705,28.91995239,29.27994919,29.10995102,27.5932827,23.81661797,17.72995186,13.10328674,8.293287277,4.823286533
9728,52650,12851,7.889953136,14.69995117,23.58662033,31.50995445,31.15995216,30.36328697,28.50328636,24.47994995,18.33661652,14.03661919,9.079953194,5.583285809
9729,52651,12852,7.889953136,14.69995117,23.58662033,31.50995445,31.15995216,30.36328697,28.50328636,24.47994995,18.33661652,14.03661919,9.079953194,5.583285809
9730,52652,12853,8.316620827,15.14328671,24.08328629,32.51328278,34.10995102,35.41994858,30.24328804,24.31661987,17.63661957,13.49661732,8.413287163,5.49995327
9731,52659,12854,9.393284798,16.13328362,25.70995331,34.19661713,33.95661926,33.733284,28.43328667,25.31995201,19.79995346,13.6899538,8.063287735,6.153286457
9732,52660,12855,9.393284798,16.13328362,25.70995331,34.19661713,33.95661926,33.733284,28.43328667,25.31995201,19.79995346,13.6899538,8.063287735,6.153286457
9733,52661,12856,9.429953575,16.82995224,25.9432869,33.84995651,33.97995377,33.0699501,27.9366169,25.69328499,20.27662086,13.78995228,8.206620216,6.303285599
9734,52662,12857,9.429953575,16.82995224,25.9432869,33.84995651,33.97995377,33.0699501,27.9366169,25.69328499,20.27662086,13.78995228,8.206620216,6.303285599
9735,52663,12858,8.526619911,15.34328556,24.04995728,31.25995064,33.97995377,32.35995102,27.14995193,24.55662346,19.19662094,14.20328331,9.089953423,6.186620712
9736,52664,12859,8.526619911,15.34328556,24.04995728,31.25995064,33.97995377,32.35995102,27.14995193,24.55662346,19.19662094,14.20328331,9.089953423,6.186620712
9737,52665,12860,8.316618919,15.03328609,23.89995193,30.29328537,34.29661942,31.9599514,27.10661697,24.27328491,19.01995277,14.77995205,9.749952316,6.289953232
9738,52666,12861,8.316618919,15.03328609,23.89995193,30.29328537,34.29661942,31.9599514,27.10661697,24.27328491,19.01995277,14.77995205,9.749952316,6.289953232
9739,52667,12862,8.793286324,15.87328243,25.483284,30.96995163,34.93328857,31.87328529,27.8032856,24.82328606,19.70995331,15.49328518,10.18661976,6.649952888
9740,52668,12863,8.793286324,15.87328243,25.483284,30.96995163,34.93328857,31.87328529,27.8032856,24.82328606,19.70995331,15.49328518,10.18661976,6.649952888
9741,52669,12864,9.636620522,17.17995644,26.9666214,33.75661469,36.55661392,33.45328522,27.94995499,24.59662056,19.53328514,15.44328308,10.3066206,7.196621418
9742,52670,12865,9.636620522,17.17995644,26.9666214,33.75661469,36.55661392,33.45328522,27.94995499,24.59662056,19.53328514,15.44328308,10.3066206,7.196621418
9743,52671,12866,10.05328465,17.58661842,27.76328659,35.21661758,37.37995148,34.90328217,28.03661919,24.56661797,19.5766201,15.26661778,10.13661861,7.423286915
9744,52672,12867,10.00328445,17.13328743,27.91662216,35.31661606,37.42328644,36.20661163,28.03995132,24.76995468,19.81995201,14.91995239,9.679952621,7.336619377
9745,52673,12868,10.00328445,17.13328743,27.91662216,35.31661606,37.42328644,36.20661163,28.03995132,24.76995468,19.81995201,14.91995239,9.679952621,7.336619377
9746,52674,12869,9.816620827,15.94661903,27.02661705,34.42661285,37.50328445,37.28995514,29.26995277,24.65661812,19.17328262,15.08328629,9.366620064,6.986619473
9747,52675,12870,9.816620827,15.94661903,27.02661705,34.42661285,37.50328445,37.28995514,29.26995277,24.65661812,19.17328262,15.08328629,9.366620064,6.986619473
9748,52676,12871,9.389953613,15.07661629,26.00994682,32.98994827,36.08662033,36.029953,29.61995316,24.44995117,18.60995102,14.72328663,8.906619072,6.616620541
9749,52677,12872,9.389953613,15.07661629,26.00994682,32.98994827,36.08662033,36.029953,29.61995316,24.44995117,18.60995102,14.72328663,8.906619072,6.616620541
9750,52678,12873,8.763286591,14.5732851,24.82328415,31.02661896,33.17328262,32.48661804,29.12661934,24.1332798,18.13995361,13.85328579,8.336620331,6.199953556
9751,52679,12874,8.763286591,14.5732851,24.82328415,31.02661896,33.17328262,32.48661804,29.12661934,24.1332798,18.13995361,13.85328579,8.336620331,6.199953556
9752,52732,12875,5.703286648,9.90328598,16.47995377,21.09328461,24.92995262,28.85995293,26.94995308,23.80661774,17.92661667,11.13661861,6.559952736,4.286619186
9753,52733,12876,5.703286648,9.90328598,16.47995377,21.09328461,24.92995262,28.85995293,26.94995308,23.80661774,17.92661667,11.13661861,6.559952736,4.286619186
9754,52734,12877,5.086619377,9.406620026,15.83328533,21.16329002,23.38662148,27.8099556,25.89328957,23.7566185,17.36661911,11.00661945,6.103286743,3.706619024
9755,52735,12878,5.086619377,9.406620026,15.83328533,21.16329002,23.38662148,27.8099556,25.89328957,23.7566185,17.36661911,11.00661945,6.103286743,3.706619024
9756,52736,12879,4.996620178,9.209951401,15.06661987,20.50662041,22.8732872,27.18328857,25.3499527,23.79661369,17.12661934,10.9366188,6.086619377,3.679953337
9757,52737,12880,4.996620178,9.209951401,15.06661987,20.50662041,22.8732872,27.18328857,25.3499527,23.79661369,17.12661934,10.9366188,6.086619377,3.679953337
9758,52748,12881,5.903286457,10.75995064,17.08661842,23.40995216,27.75662231,30.47994995,28.50995445,26.75328445,20.04328346,12.26661873,6.629952908,4.403286457
9759,52749,12882,5.856619835,10.88661671,17.13328362,23.51662254,27.89995766,30.01662254,28.83328247,26.94662094,20.35995483,12.42661953,6.636619568,4.53662014
9760,52750,12883,5.856619835,10.88661671,17.13328362,23.51662254,27.89995766,30.01662254,28.83328247,26.94662094,20.35995483,12.42661953,6.636619568,4.53662014
9761,52751,12884,6.246619701,11.29328728,16.78995132,22.59328461,26.51328659,28.84995461,28.23995209,25.45328331,19.71328926,12.44661903,6.926620007,5.026619911
9762,52752,12885,6.246619701,11.29328728,16.78995132,22.59328461,26.51328659,28.84995461,28.23995209,25.45328331,19.71328926,12.44661903,6.926620007,5.026619911
9763,52753,12886,5.613286495,10.52995205,16.06995201,21.72995186,26.29995537,30.16328812,29.58995438,26.7499485,20.42995262,11.84661961,6.569953918,4.473286629
9764,52754,12887,5.613286495,10.52995205,16.06995201,21.72995186,26.29995537,30.16328812,29.58995438,26.7499485,20.42995262,11.84661961,6.569953918,4.473286629
9765,52755,12888,5.699953079,10.48995399,16.06661987,21.06328583,25.20995522,29.36328697,28.81995773,25.78328514,20.07328606,11.73328686,6.583286762,4.513286114
9766,52756,12889,5.699953079,10.48995399,16.06661987,21.06328583,25.20995522,29.36328697,28.81995773,25.78328514,20.07328606,11.73328686,6.583286762,4.513286114
9767,52758,12890,6.469954491,11.15995312,16.79661942,20.56328583,23.27329063,26.43995285,25.93995285,22.58328629,18.62661934,12.06661987,6.993286133,5.106619835
9768,52760,12891,6.729952335,11.34661961,17.01661873,20.6766243,23.81995201,26.52328682,25.88328743,22.60995102,18.29662132,12.17995644,6.973285198,5.309952736
9769,52761,12892,6.879953861,11.42328453,17.1699543,20.97661781,24.57662201,27.80661774,27.2332859,24.06995583,18.64661789,12.236619,7.093286991,5.416620255
9770,52762,12893,6.883285999,11.41995239,17.26662254,21.47995377,25.52995491,30.25662041,29.96995735,26.9899559,19.67328453,12.21328449,7.333287239,5.439952374
9771,52763,12894,6.883285999,11.41995239,17.26662254,21.47995377,25.52995491,30.25662041,29.96995735,26.9899559,19.67328453,12.21328449,7.333287239,5.439952374
9772,52764,12895,7.236619949,11.56995106,18.22995186,22.53661919,26.63662148,31.22661781,30.88995361,27.77661514,20.53995323,12.74661922,7.543287277,5.686619282
9773,52765,12896,7.236619949,11.56995106,18.22995186,22.53661919,26.63662148,31.22661781,30.88995361,27.77661514,20.53995323,12.74661922,7.543287277,5.686619282
9774,52766,12897,7.649952888,12.30995369,19.45661736,23.70662117,27.90995216,31.85661888,31.42328453,28.28328705,21.12995529,13.34328651,7.916620255,6.003287315
9775,52767,12898,7.649952888,12.30995369,19.45661736,23.70662117,27.90995216,31.85661888,31.42328453,28.28328705,21.12995529,13.34328651,7.916620255,6.003287315
9776,52768,12899,8.133286476,13.5966177,20.97995186,24.9432869,29.32995415,32.14328384,31.62328529,28.52994919,21.43328857,14.02661991,8.419953346,6.376620293
9777,52769,12900,8.133286476,13.5966177,20.97995186,24.9432869,29.32995415,32.14328384,31.62328529,28.52994919,21.43328857,14.02661991,8.419953346,6.376620293
9778,52770,12901,8.526619911,14.68995476,22.06995392,25.75662041,29.47328568,32.72994995,31.71661949,28.68994904,21.28661919,14.55661678,8.643286705,6.663286686
9779,52771,12902,8.526619911,14.68995476,22.06995392,25.75662041,29.47328568,32.72994995,31.71661949,28.68994904,21.28661919,14.55661678,8.643286705,6.663286686
9780,52772,12903,8.586619377,15.12328625,22.25995255,25.99995041,29.01662064,32.6166153,31.56328011,28.4999485,21.06328392,14.82661915,8.759952545,6.646619797
9781,52773,12904,8.586619377,15.12328625,22.25995255,25.99995041,29.01662064,32.6166153,31.56328011,28.4999485,21.06328392,14.82661915,8.759952545,6.646619797
9782,52774,12905,8.383286476,14.87328529,21.54328537,25.63662148,27.95661736,31.77995491,31.12328529,27.96328735,20.81328774,14.80995178,8.773285866,6.339952946
9783,52775,12906,8.383286476,14.87328529,21.54328537,25.63662148,27.95661736,31.77995491,31.12328529,27.96328735,20.81328774,14.80995178,8.773285866,6.339952946
9784,52776,12907,8.38328743,14.89661884,21.3499527,25.61995316,27.72328377,30.92661858,30.19329071,27.33662033,20.82328415,14.62995434,9.186618805,6.279953003
9785,52777,12908,8.796620369,15.8232851,22.08995438,26.2499485,27.91995239,30.19328499,28.96995354,26.51328468,20.89995193,14.67328453,9.759951591,6.439953804
9786,52778,12909,8.796620369,15.8232851,22.08995438,26.2499485,27.91995239,30.19328499,28.96995354,26.51328468,20.89995193,14.67328453,9.759951591,6.439953804
9787,52779,12910,9.599951744,17.66662025,23.74328804,27.54661942,28.53329086,29.60328293,27.43995094,25.47661781,21.03661728,14.92328453,10.50995255,6.809953213
9788,52780,12911,9.599951744,17.66662025,23.74328804,27.54661942,28.53329086,29.60328293,27.43995094,25.47661781,21.03661728,14.92328453,10.50995255,6.809953213
9789,52781,12912,9.983285904,18.19661713,24.99661827,28.78661919,28.82995415,30.07328415,27.89995193,25.53328896,21.05328369,15.34661961,10.63328457,7.033287048
9790,52782,12913,9.983285904,18.19661713,24.99661827,28.78661919,28.82995415,30.07328415,27.89995193,25.53328896,21.05328369,15.34661961,10.63328457,7.033287048
9791,52783,12914,9.973286629,18.08661842,25.05328369,28.80661774,28.76661491,30.01328659,27.9532814,25.6699543,20.983284,15.48995304,10.53661823,6.986619949
9792,52784,12915,9.973286629,18.08661842,25.05328369,28.80661774,28.76661491,30.01328659,27.9532814,25.6699543,20.983284,15.48995304,10.53661823,6.986619949
9793,52785,12916,9.616620064,17.32995415,23.94661903,27.56328392,28.3099575,29.35995483,27.62661552,25.8732872,20.82662201,15.35995293,10.19328403,6.679952621
9794,52786,12917,9.616620064,17.32995415,23.94661903,27.56328392,28.3099575,29.35995483,27.62661552,25.8732872,20.82662201,15.35995293,10.19328403,6.679952621
9795,52787,12918,9.266619682,16.69995308,23.23662186,26.90995216,28.41995049,29.49662209,27.21328735,25.93328667,20.55995369,15.15328503,10.19328594,6.469952583
9796,52788,12919,9.266619682,16.69995308,23.23662186,26.90995216,28.41995049,29.49662209,27.21328735,25.93328667,20.55995369,15.15328503,10.19328594,6.469952583
9797,52789,12920,9.22661972,16.67995262,23.20328522,26.89661598,28.50328827,29.54328537,27.0066185,25.76995468,20.61328316,15.23328495,10.35661888,6.453286171
9798,52790,12921,9.22661972,16.67995262,23.20328522,26.89661598,28.50328827,29.54328537,27.0066185,25.76995468,20.61328316,15.23328495,10.35661888,6.453286171
9799,52791,12922,9.476618767,17.24662018,23.79995346,27.55661964,28.52995491,29.52328491,26.95662117,25.3566227,20.96661758,15.59328651,10.66995239,6.726621151
9800,52792,12923,9.989954948,17.84328651,24.51662064,29.00328636,29.20662117,29.79662132,26.94662094,25.60995293,21.70328522,16.18995285,11.06661987,7.25661993
9801,52793,12924,9.989954948,17.84328651,24.51662064,29.00328636,29.20662117,29.79662132,26.94662094,25.60995293,21.70328522,16.18995285,11.06661987,7.25661993
9802,52794,12925,10.20995235,18.02995491,24.92661667,29.89328575,29.78995132,30.01995087,27.08662224,25.58995247,22.08662033,16.60995102,11.18328667,7.559954643
9803,52795,12926,10.20995235,18.02995491,24.92661667,29.89328575,29.78995132,30.01995087,27.08662224,25.58995247,22.08662033,16.60995102,11.18328667,7.559954643
9804,52796,12927,10.12995338,17.75328445,25.02662277,30.21661949,30.23995399,30.25328636,27.39328766,25.33661842,22.15328598,16.84328461,10.99995232,7.643286228
9805,52797,12928,10.12995338,17.75328445,25.02662277,30.21661949,30.23995399,30.25328636,27.39328766,25.33661842,22.15328598,16.84328461,10.99995232,7.643286228
9806,52798,12929,9.619952202,16.83995247,24.33995438,29.13328171,29.16995621,29.86661911,27.41995239,25.45995331,21.57328606,16.51661682,10.19995213,7.526620388
9807,52799,12930,9.619952202,16.83995247,24.33995438,29.13328171,29.16995621,29.86661911,27.41995239,25.45995331,21.57328606,16.51661682,10.19995213,7.526620388
9808,52800,12931,9.413286209,16.33995438,23.96995354,28.20328331,28.51662254,29.71329117,27.53328896,25.42995453,21.24328613,16.14995193,9.723285675,7.496621132
9809,52801,12932,9.413286209,16.33995438,23.96995354,28.20328331,28.51662254,29.71329117,27.53328896,25.42995453,21.24328613,16.14995193,9.723285675,7.496621132
9810,52802,12933,9.486619949,16.29995155,23.86995316,27.41328621,28.22995377,29.81328392,27.71328545,25.24995613,21.2399559,15.76995468,9.539951324,7.556620121
9811,52803,12934,9.486619949,16.29995155,23.86995316,27.41328621,28.22995377,29.81328392,27.71328545,25.24995613,21.2399559,15.76995468,9.539951324,7.556620121
9812,52804,12935,9.899952888,16.63995171,24.54995155,28.47662163,29.42328453,31.02661705,28.07661629,25.5066185,21.8666172,16.27661896,10.08328533,7.836619377
9813,52805,12936,9.899952888,16.63995171,24.54995155,28.47662163,29.42328453,31.02661705,28.07661629,25.5066185,21.8666172,16.27661896,10.08328533,7.836619377
9814,52806,12937,9.92661953,16.33995247,24.77662086,28.97995377,30.483284,32.01328278,28.42328644,25.53662109,22.48661613,16.63328362,10.33328629,7.893285275
9815,52807,12938,9.536619186,15.42995262,24.54328728,28.90994835,31.40328598,32.78329086,28.74328423,25.36995506,23.04662323,16.83328438,10.2599535,7.693286419
9816,52808,12939,9.536619186,15.42995262,24.54328728,28.90994835,31.40328598,32.78329086,28.74328423,25.36995506,23.04662323,16.83328438,10.2599535,7.693286419
9817,52809,12940,9.179952621,15.12995338,24.06661987,28.49995232,30.96995354,31.8499527,28.69995117,24.77661514,22.35328484,16.5299511,10.17328739,7.509953976
9818,52810,12941,9.179952621,15.12995338,24.06661987,28.49995232,30.96995354,31.8499527,28.69995117,24.77661514,22.35328484,16.5299511,10.17328739,7.509953976
9819,52811,12942,9.376620293,15.57661819,24.50328445,28.86995316,30.74995613,31.3032856,28.52661705,24.53661728,21.71328354,16.53661919,10.4432869,7.643287182
9820,52812,12943,9.376620293,15.57661819,24.50328445,28.86995316,30.74995613,31.3032856,28.52661705,24.53661728,21.71328354,16.53661919,10.4432869,7.643287182
