FID,Id,ORIG_FID,k26_30_1,k26_30_2,k26_30_3,k26_30_4,k26_30_5,k26_30_6,k26_30_7,k26_30_8,k26_30_9,k26_30_10,k26_30_11,k26_30_12
4479,43744,7771,128.473999,168.4100037,210.6679993,242.3500061,257.3080139,256.5419922,262.2460022,241.6589966,202.6660004,169.7369995,138.6320038,117.1060028
4480,43745,7772,129.348999,169.3419952,211.4559937,241.6190033,257.006012,257.6090088,265.1380005,244.1959991,205.1849976,170.3190002,139.621994,117.4589996
4481,43746,7773,129.9839935,169.8580017,212.0420074,240.9400024,256.7210083,258.8250122,268.223999,247.0180054,207.4360046,170.845993,140.2059937,117.7559967
4482,43747,7774,130.5769958,170.2559967,212.6840057,240.6340027,256.6910095,259.6260071,270.4909973,250.2769928,208.9149933,171.3970032,140.2890015,118.288002
4483,43748,7775,131.0839996,170.451004,212.8410034,240.3059998,256.6820068,260.2090149,272.1560059,252.7969971,210.2129974,171.5330048,140.3329926,118.439003
4484,43749,7776,130.3600006,169.6519928,211.9940033,239.2599945,255.9810028,260.1149902,273.2869873,254.651001,210.9210052,171.2720032,139.5650024,117.9560013
4485,43750,7777,128.5780029,167.5700073,209.8880005,236.6399994,253.6419983,259.2780151,273.5769958,254.9779968,209.9490051,169.3659973,137.1210022,116.6019974
4486,43751,7778,126.112999,164.3600006,207.4290009,234.0910034,250.6170044,258.5,274.3900146,255.0780029,208.5099945,166.8070068,134.0590057,114.9100037
4487,43752,7779,124.1620026,161.6459961,204.5559998,231.0970001,248.0279999,257.6719971,274.9100037,255.227005,207.4810028,164.3240051,131.5099945,113.5360031
4488,43753,7780,122.5719986,159.2100067,201.3569946,228.029007,245.5269928,257.1499939,275.1940002,255.3430023,206.4859924,162.1040039,129.1940002,112.0879974
4489,43754,7781,121.072998,157.1289978,198.654007,225.8730011,243.5769958,257.4519958,275.4899902,255.7700043,206.076004,160.5639954,127.512001,110.788002
4490,43755,7782,118.9759979,154.875,196.2769928,224.3159943,242.0110016,258.322998,276.0379944,255.8329926,205.723999,158.8600006,125.362999,109.1679993
4491,43756,7783,117.2720032,153.2619934,194.2230072,222.4539948,240.3139954,258.723999,276.0599976,255.3950043,205.5,157.4680023,123.5540009,107.9079971
4492,43757,7784,115.336998,151.8179932,192.7180023,221.3070068,239.897995,259.8890076,276.447998,255.173996,205.7740021,156.2949982,121.8880005,106.2639999
4493,43759,7785,110.8150024,148.0079956,189.3630066,218.4799957,239.0090027,262.5119934,276.1409912,254.9290009,206.8209991,156.6439972,119.1070023,102.4049988
4494,43760,7786,112.5100021,149.326004,191.7819977,220.4649963,242.7100067,267.3380127,279.105011,258.3580017,211.0930023,160.5639954,121.1750031,103.7509995
4495,43761,7787,115.026001,151.423996,194.3009949,222.4170074,246.0390015,271.7420044,281.901001,261.7090149,215.2200012,164.3789978,123.4980011,105.7549973
4496,43762,7788,116.2409973,152.3200073,195.2680054,222.6519928,247.401001,274.3370056,283.6799927,264.0150146,218.1999969,166.6699982,124.4219971,106.5899963
4497,43763,7789,116.8339996,153.154007,195.5709991,223.0720062,248.3999939,276.2709961,285.1549988,265.7770081,220.4519958,168.0919952,124.9980011,107.1529999
4498,43764,7790,116.9820023,153.8820038,195.2839966,223.8300018,249.3150024,277.651001,286.1090088,266.7290039,221.8849945,168.6840057,125.223999,107.4570007
4499,43765,7791,116.3600006,153.427002,194.496994,224.9049988,250.5039978,279.3139954,286.4830017,266.9509888,222.8359985,168.3690033,124.8779984,106.9789963
4500,43766,7792,116.8379974,154.1849976,195.4660034,226.7319946,252.5240021,281.1499939,286.5929871,266.9779968,224.098999,169.1710052,125.9710007,107.4209976
4501,43767,7793,117.0490036,154.8470001,195.951004,227.7290039,253.3119965,281.8370056,285.8859863,265.8450012,224.5339966,169.5839996,126.7969971,107.9560013
4502,43768,7794,116.336998,154.2259979,195.298996,227.6589966,252.8529968,281.8059998,284.6570129,264.1690063,224.3869934,169.4069977,126.6740036,107.7269974
4503,43769,7795,114.7919998,153.2929993,193.9409943,227.3249969,252.5480042,281.1289978,283.2179871,262.3649902,223.6000061,168.7299957,126.5859985,106.9889984
4504,43770,7796,113.5749969,152.6679993,192.9940033,227.1459961,252.4499969,280.7349854,282.1629944,260.8529968,222.9810028,168.3910065,126.7929993,106.4869995
4505,43771,7797,113.7870026,153.2859955,193.4920044,228.2899933,253.6430054,281.3850098,282.519989,260.6530151,223.2369995,169.378006,128.1029968,107.0759964
4506,43772,7798,114.0660019,153.4060059,194.1380005,229.6170044,256.1629944,284.5820007,285.2630005,261.7909851,223.6569977,170.5220032,129.3289948,107.5780029
4507,43773,7799,114.4300003,153.6040039,195.0899963,231.0429993,259.1019897,288.3500061,288.9299927,263.7420044,224.5500031,171.7619934,130.6699982,108.1429977
4508,43774,7800,115.3079987,154.3580017,196.5540009,232.845993,262.0270081,292.1730042,292.8250122,266.1499939,225.9539948,173.1679993,132.2669983,108.935997
4509,43775,7801,117.4280014,156.451004,199.0549927,235.147995,264.0419922,294.4320068,295.0979919,267.7609863,227.2680054,174.4129944,134.2890015,110.6149979
4510,43776,7802,119.4250031,158.970993,201.4369965,237.4360046,265.2980042,295.8989868,297.3380127,269.5350037,228.1860046,174.9689941,135.8470001,112.1559982
4511,43777,7803,120.9649963,160.246994,202.4060059,237.8110046,263.8609924,294.1119995,296.7130127,268.7770081,226.9929962,174.5269928,136.0279999,113.0490036
4512,43778,7804,123.1500015,162.0070038,203.2890015,237.8600006,261.7290039,291.0650024,295.1229858,267.3850098,225.0820007,173.7839966,135.8950043,114.3600006
4513,43779,7805,125.4509964,164.0630035,203.8739929,237.7599945,259.4899902,287.8649902,293.3859863,266.5849915,223.3549957,172.6629944,135.7120056,115.4609985
4514,43780,7806,127.6660004,166.1000061,204.4279938,237.7769928,258.3540039,285.7550049,292.0889893,266.822998,222.9470062,172.4190063,136.2089996,116.9860001
4515,43781,7807,129.0130005,166.904007,204.0650024,236.697998,256.4670105,283.5499878,290.32901,266.6040039,222.2420044,171.5,136.0390015,117.8909988
4516,43782,7808,130.1589966,167.2920074,204,236.0950012,254.4680023,282.7680054,289.5759888,266.9360046,222.3580017,170.4459991,136.1759949,118.6640015
4517,43783,7809,130.6549988,167.095993,203.0700073,234.6150055,251.7050018,282.9840088,289.4729919,267.401001,223.2890015,169.3670044,135.8739929,119.1800003
4518,43784,7810,130.4219971,166.2350006,201.4190063,232.3809967,248.9869995,282.9670105,288.9389954,267.2770081,224.2120056,168.5429993,134.9360046,119.0979996
4519,43785,7811,128.8569946,163.8679962,197.9429932,228.1450043,244.7129974,281.0429993,286.4150085,265.4630127,223.9620056,166.5540009,132.3849945,117.6839981
4520,43786,7812,127.6930008,161.9649963,194.7969971,225.1970062,242.7819977,279.9389954,284.2409973,263.9129944,224.401001,167.3880005,130.8139954,116.4830017
4521,43787,7813,127.9380035,161.7510071,193.647995,223.9230042,243.5110016,281.8760071,284.3150024,264.5069885,226.9889984,169.8480072,130.8840027,116.8600006
4522,43788,7814,128.8650055,162.5130005,194.0050049,224.3209991,246.5950012,285.1950073,285.6099854,266.1260071,230.6239929,173.5249939,132.0650024,117.862999
4523,43789,7815,129.5509949,163.7250061,195.2619934,225.8739929,250.798996,288.5280151,287.7950134,268.4490051,234.4490051,177.6820068,133.3959961,118.572998
4524,43790,7816,128.7180023,163.3609924,194.3240051,224.5390015,251.7940063,290.6000061,289.7489929,270.6409912,236.9859924,178.9069977,132.9170074,117.4889984
4525,43791,7817,128.9369965,163.9579926,193.8549957,223.4700012,252.0460052,291.2810059,290.6069946,272.3089905,238.6759949,179.3000031,132.8789978,116.9670029
4526,43792,7818,129.201004,164.3880005,192.8639984,221.7720032,250.2359924,288.2430115,287.8880005,271.2510071,238.2519989,178.3589935,132.3710022,116.0930023
4527,43793,7819,129.8760071,165.1959991,193.272995,222.2599945,250.6049957,285.5610046,285.2420044,269.3940125,237.6239929,179.0780029,132.3320007,115.5599976
4528,43794,7820,130.470993,165.6089935,193.4329987,222.6230011,251.4850006,283.5039978,283.5119934,268.3240051,237.1170044,180.3399963,132.5610046,115.7129974
4529,43795,7821,129.4129944,164.1269989,191.5540009,221.3569946,250.8959961,281.5679932,282.3479919,268.0029907,236.6329956,181,132.1230011,115.2610016
4530,43796,7822,127.7340012,161.2290039,188.2460022,219.822998,249.7489929,279.5910034,281.3330078,268.0329895,236.0469971,181.2899933,131.3190002,114.4369965
4531,43797,7823,128.048996,161.0140076,188.8320007,221.2709961,251.7850037,280.5759888,280.5289917,267.506012,236.3609924,183.048996,132.3800049,115.1119995
4532,43798,7824,129.0870056,161.6210022,190.6260071,223.8809967,254.8040009,282.5270081,279.5969849,266.5350037,236.8410034,185.2940063,134.1670074,116.314003
4533,43799,7825,129.6109924,161.7420044,192.0079956,226.1349945,257.5780029,284.4590149,278.7250061,265.553009,237.1360016,187.0460052,135.7689972,117.3840027
4534,43800,7826,129.1950073,161.3699951,192.9360046,228.0070038,260.8340149,287.2529907,280.3250122,266.5610046,238.3650055,188.9349976,136.9550018,117.6029968
4535,43801,7827,129.4889984,162.6629944,195.5379944,231.727005,265.9140015,291.5360107,283.7900085,268.9679871,240.4909973,191.6990051,139.2940063,118.6470032
4536,43802,7828,130.8209991,164.6300049,198.8970032,235.9669952,270.95401,295.4330139,287.45401,271.5140076,242.8339996,194.647995,142.378006,120.5469971
4537,43803,7829,132.5119934,166.279007,202.0780029,239.7910004,275.3510132,299.07901,289.9370117,273.2749939,245.0870056,197.3580017,144.8619995,122.0279999
4538,43804,7830,134.0279999,167.7680054,204.8059998,242.7890015,279.269989,301.5830078,291.6470032,274.3190002,247.1869965,199.5350037,146.9779968,123.2689972
4539,43805,7831,135.8269958,169.9830017,207.923996,245.128006,282.6140137,303.6300049,292.5939941,274.3160095,249.154007,201.470993,149.0119934,124.5780029
4540,43806,7832,137.7879944,172.5370026,210.6640015,247.0879974,284.6019897,302.9349976,289.7449951,270.8370056,248.3220062,201.9049988,150.5709991,125.7210007
4541,43807,7833,137.8890076,172.0399933,209.2140045,244.2799988,280.0280151,296.2080078,281.1910095,262.6180115,243.0119934,198.8970032,149.4179993,125.2190018
4542,43808,7834,137.1410065,170.4409943,206.8110046,240.7180023,273.6480103,287.7690125,271.8299866,252.9250031,235.201004,194.0839996,147.2350006,124.0360031
4543,43809,7835,135.6829987,168.4869995,204.4799957,237.5410004,267.4849854,279.1279907,262.3429871,242.3280029,225.5399933,188.2299957,144.8690033,122.5459976
4544,43810,7836,133.8009949,167.2850037,203.2120056,236.3029938,265.3330078,273.3580017,254.0090027,232.875,216.9920044,183.5130005,143.0899963,121.0930023
4545,43811,7837,131.2769928,165.3950043,201.0240021,234.9100037,262.6470032,267.6870117,245.9230042,224.2369995,210.0359955,179.1000061,140.6920013,118.8089981
4546,43812,7838,130.1750031,164.2429962,200.4109955,234.5930023,261.4920044,263.5320129,239.1609955,217.4140015,205.6809998,176.4750061,139.2149963,117.2860031
4547,43813,7839,130.201004,164.1959991,201.0079956,235.3209991,261.7250061,260.4909973,233.8659973,211.8070068,203.1829987,175.5939941,138.6970062,116.5680008
4548,43814,7840,130.0410004,164.3569946,201.9380035,235.3769989,262.9530029,257.7349854,225.3679962,202.8430023,200.5059967,174.9960022,138.5590057,115.9779968
4549,43815,7841,129.5910034,164.3869934,202.6340027,235.7799988,264.2539978,255.3529968,217.397995,193.3450012,198.2460022,174.3410034,138.0359955,115.2080002
4550,43816,7842,130.2519989,165.2700043,203.5679932,236.2140045,266.7919922,256.0220032,211.7879944,185.1049957,197.9779968,175.4730072,138.522995,115.5
4551,43817,7843,133.9190063,169.1730042,206.7149963,238.7839966,270.9119873,261.1400146,211.878006,182.9730072,198.8390045,176.5630035,139.6920013,117.5660019
4552,43818,7844,138.7200012,175.121994,212.4720001,245.1119995,276.5490112,268.3609924,215.1560059,182.8269958,199.7649994,177.2610016,141.25,121.151001
4553,43819,7845,144.1470032,182.227005,219.9960022,254.3049927,285.1679993,277.5809937,220.8390045,185.4539948,202.1069946,178.826004,144.0319977,125.9169998
4554,43820,7846,148.7700043,187.897995,227.0119934,263.7749939,297.2630005,287.178009,225.4539948,188.1549988,203.9230042,182.0749969,149.0449982,130.4850006
4555,43821,7847,154.2769928,194.6929932,237.2310028,277.1109924,309.7680054,295.5559998,227.8970032,187.4909973,204.8200073,186.0070038,155.1869965,135.7680054
4556,43822,7848,158.2850037,199.4129944,243.4490051,287.1289978,317.3779907,300.5849915,230.5299988,187.1360016,205.5279999,189.2409973,159.5870056,140.0809937
4557,43823,7849,162.7680054,204.2409973,248.9160004,292.6889954,320.5769958,302.9689941,233.8009949,187.0919952,206.5599976,192.9669952,163.9730072,144.7599945
4558,43824,7850,166.6840057,208.3339996,252.9420013,293.7489929,318.1440125,303.0409851,234.4100037,188.4210052,207.4219971,196.1069946,167.6719971,149.0200043
4559,43825,7851,168.8789978,210.4490051,254.4570007,293.0310059,314.3070068,297.6700134,231.529007,186.8329926,205.3419952,196.5330048,169.4669952,151.3999939
4560,43826,7852,170.576004,212.0809937,254.9589996,291.3479919,311.4830017,291.0289917,228.3280029,185.3099976,202.4589996,196.0789948,170.5540009,153.2700043
4561,43827,7853,171.5780029,212.8919983,255.1069946,290.7630005,309.6000061,285.9769897,226.6269989,183.8840027,200.1759949,194.8899994,171.4120026,154.602005
4562,43828,7854,172.0500031,213.0279999,254.7870026,290.2019958,307.4440002,279.6059875,221.0339966,181.5800018,196.7539978,192.2039948,171.5610046,155.2810059
4563,43829,7855,172.2489929,212.6210022,253.6519928,288.9379883,303.7229919,271.2590027,212.7109985,177.9720001,191.4360046,189.2189941,171.3170013,155.7489929
4564,43830,7856,172.1569977,211.8659973,251.5460052,286.3500061,298.8210144,262.4450073,201.9279938,173.0829926,184.6849976,186.5160065,171.2200012,156.1600037
4565,43831,7857,171.9080048,211.0299988,250.1390076,282.5669861,292.1600037,250.5110016,190.5690002,165.9559937,174.9750061,181.2350006,169.4589996,156.2079926
4566,43832,7858,171.4230042,209.8690033,248.7030029,277.6019897,283.9909973,236.6730042,176.1829987,157.0200043,163.4839935,174.0590057,167.1900024,156.052002
4567,43833,7859,170.0749969,207.7539978,246.6139984,271.8330078,273.1400146,222.3209991,163.5870056,148.9179993,152.2369995,165.397995,163.8099976,155.0939941
4568,43834,7860,167.6119995,204.6889954,243.2380066,265.6950073,259.1130066,206.2429962,154.0370026,141.2640076,140.5610046,155.1730042,159.345993,152.8529968
4569,43835,7861,164.9940033,202.1150055,240.7640076,262.6679993,247.9539948,192.5890045,148.9190063,138.4669952,132.3509979,145.9900055,155.1049957,150.3849945
4570,43836,7862,162.4250031,199.3470001,237.8760071,260.1369934,240.9109955,184.5169983,147.8840027,139.2859955,129.7680054,139.9660034,151.7920074,148.1860046
4571,43837,7863,160.5399933,197.0110016,235.326004,258.82901,238.0480042,178.8760071,149.0119934,141.7749939,130.8190002,137.1190033,149.7160034,146.548996
4572,43838,7864,159.4100037,194.8670044,231.9889984,255.3589935,234.8549957,173.1589966,147.1600037,140.9450073,131.3650055,136.2640076,148.9250031,145.6139984
4573,43839,7865,158.095993,191.7079926,225.4499969,244.904007,226.7709961,167.753006,144.875,139.1779938,128.5769958,133.7180023,147.2100067,144.6809998
4574,43840,7866,155.9790039,187.9920044,218.7460022,233.6970062,213.6390076,160.7089996,142.2489929,136.6340027,122.8440018,127.375,143.1230011,142.9029999
4575,43841,7867,152.9519958,183.223999,211.3580017,221.404007,198.7610016,150.2389984,139.7089996,132.6159973,110.8600006,116.0279999,137.272995,139.5200043
4576,43842,7868,143.1829987,171.4490051,194.7740021,201.5679932,182.1529999,143.0859985,140.9400024,132.6609955,101.4520035,101.5849991,123.7470016,128.7259979
4577,43843,7869,128.2559967,153.8639984,170.9450073,176.8609924,163.5110016,137.6369934,142.8099976,134.2510071,92.0562973,83.82810211,104.4509964,113.4420013
4578,43844,7870,111.5459976,134.3670044,147.6699982,155.1889954,149.595993,138.3959961,146.8300018,138.8580017,87.50669861,71.46160126,86.89620209,98.60310364
4579,43845,7871,99.09259796,119.4540024,133.3690033,145.9349976,147.4960022,147.1159973,155.7109985,146.3249969,93.01529694,70.38549805,79.68240356,88.18499756
4580,43846,7872,90.63580322,107.2080002,121.5459976,138.1190033,147.0110016,154.7799988,162.0930023,153.197998,101.1579971,72.27829742,75.86139679,81.39980316
4581,43847,7873,87.50900269,100.8450012,115.0709991,133.5809937,147.2440033,159.798996,164.3580017,157.7220001,108.7060013,75.6384964,75.0861969,79.03250122
4582,43848,7874,90.19869995,102.2590027,113.8909988,131.9680023,145.871994,161.1710052,161.9299927,158.3079987,112.6989975,80.97270203,78.14839935,82.21970367
4583,43849,7875,92.56790161,102.5849991,112.3679962,128.6309967,142.4660034,159.8730011,157.6759949,155.8179932,113.7089996,84.69619751,80.38800049,84.88990021
4584,43850,7876,94.57920074,102.3359985,110.4410019,124.2600021,137.6130066,158.9980011,153.4349976,152.9700012,115.0810013,87.25099945,82.19860077,86.7881012
4585,43851,7877,95.85749817,102.2669983,109.0059967,121.6439972,137.5919952,161.0189972,154.4830017,155.4149933,118.3980026,90.75009918,84.28179932,87.81880188
4586,43852,7878,98.27809906,104.4700012,110.7630005,124.026001,144.4409943,167.9450073,161.9530029,163.2129974,126.9899979,97.88480377,87.88529968,90.31919861
4587,43853,7879,100.8180008,106.8539963,113.072998,127.1350021,151.1840057,173.7910004,168.0390015,169.4980011,134.5529938,104.9369965,91.11009979,92.70610046
4588,43854,7880,102.5770035,108.447998,114.538002,129.0879974,155.4819946,176.5350037,170.779007,172.2910004,139.026001,110.1719971,93.05380249,94.14320374
4589,43855,7881,103.2020035,109.2009964,114.4309998,128.9869995,156.4839935,174.8939972,170.3509979,171.6190033,140.7709961,113.3990021,94.03070068,94.36969757
4590,43856,7882,104.0199966,110.0889969,114.5579987,128.8159943,155.6549988,171.529007,168.9250031,169.8509979,140.6849976,115.163002,94.54509735,94.60279846
4591,43857,7883,104.2890015,110.7450027,114.7829971,128.6069946,153.9230042,167.2570038,166.6779938,167.8430023,140.628006,116.1269989,94.2990036,94.14990234
4592,43858,7884,103.9680023,111.0709991,114.8539963,128.1450043,152.1679993,162.9179993,164.3359985,165.3220062,139.8990021,116.7480011,93.80390167,93.55139923
4593,43859,7885,103.5179977,111.4280014,115.75,128.5879974,151.3959961,160.0740051,164.0330048,165.1640015,140.5890045,117.5920029,93.09600067,92.3608017
4594,43860,7886,103.7129974,112.7590027,117.3619995,129.7910004,152.5480042,159.3119965,166.0350037,166.8809967,142.1569977,118.9810028,93.51879883,91.91950226
4595,43861,7887,103.2170029,114.4680023,120.4550018,132.9830017,156.4759979,162.0189972,172.3639984,172.3139954,146.279007,120.151001,93.7161026,90.76490021
4596,43869,7888,76.80539703,100.7949982,128.0639954,144.1199951,156.4349976,152.5529938,176.9649963,174.1069946,148.1880035,126.6380005,90.83940125,72.50109863
4597,43870,7889,77.45349884,101.2030029,127.6340027,144.3509979,154.9440002,149.7590027,174.0429993,172.5469971,147.0850067,126.0309982,91.3022995,73.10500336
4598,43871,7890,79.27809906,102.6490021,127.7509995,144.7480011,153.6159973,147.1959991,171.2929993,171.973999,146.8809967,125.3789978,91.79180145,74.7111969
4599,43981,7891,107.0329971,135.7590027,183.9799957,229.0039978,258.2709961,264.4960022,249.0059967,227.3990021,206.0540009,168.8540039,124.0270004,102.2440033
4600,43982,7892,108.6669998,138.151001,187.3959961,233.8079987,265.9419861,275.9530029,260.4760132,237.4250031,212.0099945,171.2870026,125.5429993,103.3270035
4601,43983,7893,110.7129974,139.9380035,189.6600037,238.4669952,275.2070007,288.6099854,272.9490051,246.7230072,215.4660034,172.8269958,126.9929962,104.6389999
4602,43984,7894,112.0559998,141.4149933,191.1620026,242.1190033,282.1520081,296.5169983,278.3699951,249.576004,215.8600006,173.326004,128.048996,105.6480026
4603,43985,7895,113.1969986,142.7709961,191.6329956,243.576004,286.1390076,300.8710022,279.9819946,249.7129974,214.9730072,172.4120026,128.2079926,106.25
4604,43986,7896,113.1240005,142.9459991,190.4080048,242.5500031,284.6589966,298.5549927,275.1799927,244.8500061,211.7879944,170.3580017,127.0790024,105.5889969
4605,43987,7897,112.8330002,142.6329956,188.7369995,242.0460052,283.9519958,296.5140076,269.098999,239.3829956,208.3609924,168.746994,125.8059998,104.9649963
4606,43988,7898,112.4329987,142.0169983,187.1820068,241.072998,282.7999878,293.8909912,263.5929871,235.1199951,204.5930023,166.6109924,124.4550018,104.3440018
4607,43989,7899,111.6169968,140.9250031,185.4859924,238.8919983,280.4549866,290.1180115,258.5969849,231.8970032,200.1560059,163.503006,122.7630005,103.3430023
4608,43990,7900,110.2470016,139.3359985,183.4940033,236.0749969,277.0750122,285.7690125,254.5980072,229.7380066,194.996994,160.0010071,120.5930023,101.3919983
4609,43991,7901,109.4459991,138.9609985,183.2420044,235.147995,274.3150024,282.5859985,254.3200073,229.602005,192.147995,156.253006,118.6389999,100.1080017
4610,43992,7902,109.4059982,138.8289948,183.1750031,233.727005,270.1579895,278.072998,255.0209961,230.9279938,189.8529968,151.3399963,116.7590027,99.11170197
4611,43993,7903,109.064003,138.1670074,182.147995,231.4689941,265.6159973,273.9790039,256.2250061,232.4720001,188.6309967,146.473999,114.5960007,98.3234024
4612,43994,7904,109.3710022,137.7420044,180.4889984,227.9160004,259.8320007,269.3080139,255.552002,232.0809937,186.4250031,142.5590057,113.2529984,98.09529877
4613,43995,7905,111.1009979,138.9259949,181.1089935,227.0970001,255.9839935,266.276001,256.5599976,232.9199982,185.3580017,140.9530029,113.7839966,99.29720306
4614,43996,7906,112.4100037,139.5189972,181.6300049,226.1580048,250.8540039,262.0960083,256.5490112,232.7220001,183.8630066,140.522995,114.7170029,100.2480011
4615,43997,7907,112.5080032,138.3820038,179.5390015,221.9900055,244.0390015,257.5870056,255.5200043,232.102005,182.5200043,140.3410034,114.5250015,100.3339996
4616,43998,7908,111.788002,136.7449951,176.2590027,216.125,236.8009949,253.1119995,252.8560028,231.0769958,181.0500031,139.9949951,113.3779984,100.0009995
4617,43999,7909,110.4680023,134.8769989,172.6199951,209.4700012,229.1799927,248.5659943,249.5,230.0910034,180.1230011,139.6790009,111.7669983,99.1473999
4618,44000,7910,108.697998,133.2669983,169.3159943,203.8679962,222.9329987,245.8399963,247.7429962,229.7920074,181.4349976,139.8000031,110.5479965,97.45469666
4619,44001,7911,106.1719971,130.9960022,165.1970062,197.4230042,217.0870056,242.8289948,247.4369965,229.2109985,182.7389984,140.1390076,108.9120026,95.30529785
4620,44002,7912,104.1839981,129.2279968,162.4219971,193.3130035,214.3439941,241.0180054,246.8840027,228.8609924,184.1799927,141.4349976,108.0940018,93.57679749
4621,44003,7913,102.1999969,127.6380005,159.4290009,190.121994,212.6589966,240.1849976,246.0339966,228.5650024,185.4149933,143.3930054,107.560997,91.89880371
4622,44004,7914,100.4820023,126.1159973,157.4309998,187.9559937,211.947998,238.7519989,244.279007,227.0809937,185.2420044,145.1080017,107.1569977,90.37999725
4623,44005,7915,98.30989838,123.913002,154.9190063,185.1490021,209.2740021,236.4940033,241.1679993,224.3289948,183.0269928,145.1069946,106.0660019,88.32389832
4624,44006,7916,96.1147995,121.7809982,152.8000031,182.5939941,206.3549957,233.6340027,237.2879944,220.8190002,180.0549927,144.5299988,104.9049988,86.26959991
4625,44007,7917,94.41819763,121.0459976,151.3710022,181.7160034,205.7680054,231.3439941,233.9649963,218.2250061,178.0440063,144.7089996,104.5930023,84.74320221
4626,44008,7918,93.5510025,121.086998,150.772995,181.4759979,205.9420013,229.7830048,230.8000031,215.8739929,177.3560028,145.1490021,104.2850037,84.00540161
4627,44009,7919,92.88829803,121.1439972,150.3480072,180.8540039,205.5209961,227.348999,227.026001,213.0679932,176.4429932,145.2799988,103.651001,83.73049927
4628,44010,7920,91.87390137,120.3270035,149.0449982,178.9680023,203.0829926,223.0200043,221.973999,208.4949951,174.6170044,144.7079926,102.5749969,83.22190094
4629,44011,7921,91.26889801,119.8399963,149.1809998,178.1529999,202.2380066,219.4839935,216.9589996,204.572998,172.6549988,144.6900024,102.2679977,82.63069916
4630,44012,7922,90.48739624,118.9950027,149.2960052,177.6950073,201.7960052,216.4589996,211.496994,201.0200043,170.6210022,144.2039948,101.6849976,82.13749695
4631,44013,7923,89.51200104,117.7699966,149.0279999,177.1529999,201.1999969,213.423996,206.5119934,197.7890015,168.6649933,142.9889984,101.0920029,81.57019806
4632,44014,7924,88.86640167,116.4380035,149.3059998,178.0440063,201.6679993,211.0549927,202.7039948,194.8739929,167.5939941,141.6920013,100.8310013,81.11229706
4633,44015,7925,88.13559723,115.5220032,149.0870056,179.2180023,201.9049988,208.9129944,199.4299927,191.776001,166.3150024,140.5500031,100.8990021,80.64969635
4634,44016,7926,87.92389679,115.3420029,149.1750031,180.7480011,202.4400024,207.5110016,197.7129974,189.128006,165.0549927,139.0820007,100.8550034,80.37380219
4635,44017,7927,88.59519958,116.2659988,150.1340027,182.6679993,203.4380035,207.3359985,197.1419983,187.3130035,164.1170044,137.348999,100.689003,80.79759979
4636,44018,7928,89.57630157,117.4250031,151.7109985,185.3209991,205.7720032,210.1880035,198.8910065,187.904007,164.2810059,135.6109924,100.6439972,81.30110168
4637,44019,7929,89.92279816,118.3259964,154.1320038,188.9989929,210.3209991,215.0749969,203.6860046,190.2929993,165.8659973,133.9620056,100.5510025,81.06159973
4638,44020,7930,89.27580261,118.552002,156.4880066,193.2200012,216.0449982,220.7359924,210.1340027,194.628006,167.4660034,132.4609985,100.1080017,80.12969971
4639,44035,7931,79.05780029,105.7839966,142.6549988,183.0500031,197.3630066,199.3339996,206.651001,192.1210022,157.927002,117.3310013,87.86419678,71.32730103
4640,44082,7932,94.43489838,126.7730026,171.4889984,210.8540039,230.4869995,229.2579956,219.5910034,199.6170044,175.5339966,139.1860046,103.5569992,85.97609711
4641,44083,7933,94.83239746,127.3359985,171.8079987,212.2599945,232.5390015,229.1929932,219.9819946,199.4389954,174.7339935,140.5850067,104.413002,87.0007019
4642,44090,7934,107.3079987,141.1730042,186.3999939,230.9190063,260.5310059,267.3009949,254.9340057,232.6060028,200.3480072,157.8589935,118.3720016,98.6812973
4643,44091,7935,108.8180008,143.0339966,188.1380005,233.2100067,265.5509949,275.1019897,263.9609985,237.272995,202.7579956,159.2279968,119.6009979,99.41829681
4644,44092,7936,109.2679977,143.7030029,189.3540039,233.9620056,266.9429932,276.7650146,265.0679932,236.3529968,201.4889984,159.3099976,120.0619965,99.65080261
4645,44093,7937,109.9729996,144.9989929,191.727005,235.1230011,266.4240112,274.9169922,261.723999,231.7680054,198.0480042,159.4779968,120.8830032,100.0510025
4646,44094,7938,110.5059967,146.25,193.3670044,235.1410065,264.0039978,270.07901,255.6889954,225.3540039,192.8509979,158.7899933,121.4349976,100.6620026
4647,44095,7939,111.6080017,148.2859955,195.0709991,235.9420013,262.2160034,266.0750122,252.1529999,222.5590057,189.5480042,158.753006,122.5179977,101.7559967
4648,44096,7940,113.4540024,151.3500061,197.2570038,237.4089966,261.5119934,263.0150146,250.6909943,221.9909973,187.8880005,159.3699951,123.9660034,103.3929977
4649,44097,7941,115.3639984,154.6710052,199.5249939,239.5630035,261.9790039,262.447998,251.6089935,222.9980011,188.0209961,160.6230011,125.3889999,104.9889984
4650,44098,7942,116.6399994,154.1929932,197.6260071,233.3580017,254.7769928,245.7299957,233.8079987,207.470993,179.7449951,155.2559967,122.086998,104.2939987
4651,44099,7943,0,0,0,0,0,0,0,0,0,0,0,0
4652,44100,7944,119.5469971,163.4609985,209.8379974,249.8910065,270.4079895,272.5939941,266.0249939,235.7489929,196.6450043,168.9680023,132.4759979,109.2929993
