FID,Id,ORIG_FID,k26_40_1,k26_40_2,k26_40_3,k26_40_4,k26_40_5,k26_40_6,k26_40_7,k26_40_8,k26_40_9,k26_40_10,k26_40_11,k26_40_12
3129,58401,16850,0.042573001,8.379300117,58.11539841,144.2660065,206.8390045,196.4530029,151.7940063,81.64330292,37.45000076,11.39519978,0.450165004,0
3130,58402,16851,0.043210998,8.475549698,58.68009949,145.9440002,209.5619965,199.2279968,154.1549988,82.27010345,37.45220184,11.26599979,0.442223996,0
3131,58403,16852,0.043353599,8.561889648,59.22040176,147.5420074,212.470993,202.3569946,158.0709991,83.4131012,37.68809891,11.17420006,0.442265004,0
3132,58404,16853,0.043297201,8.627470016,59.5542984,148.7669983,214.8480072,205.2689972,158.6239929,83.85540009,37.79719925,11.07359982,0.442853987,0
3133,58405,16854,0.042015798,8.504670143,58.67079926,146.6589966,211.9019928,201.3990021,154.3450012,82.35929871,37.30469894,11.16779995,0.45054701,0
3134,58406,16855,0.040114,8.276619911,57.18320084,142.7850037,205.9909973,193.4810028,149.4620056,80.77030182,36.64479828,11.32460022,0.465142012,0
3135,58407,16856,0.040094901,8.398530006,57.96559906,144.5800018,209.276001,196.7100067,153.5429993,83.25959778,37.32220078,11.30430031,0.456288993,0
3136,58408,16857,0.0415354,8.658909798,59.48789978,148.4360046,216,204.6009979,157.7960052,86.25279999,38.22629929,11.15380001,0.435808986,0
3137,58410,16858,0.042135,8.733099937,60.00870132,149.9889984,220.026001,209.2039948,158.776001,88.66739655,38.49980164,11.08520031,0.423281014,0
3138,58411,16859,0.0405907,8.482959747,58.56000137,145.9029999,213.7279968,201.8090057,153.8809967,87.29119873,38.58300018,11.40799999,0.452648997,0
3139,58412,16860,0.039246298,8.294179916,57.35810089,142.5469971,208.0650024,195.1799927,150.322998,86.35079956,38.94839859,11.89799976,0.483110994,0
3140,58413,16861,0.038435601,8.287400246,57.15919876,141.8679962,205.9429932,193.2610016,148.7050018,85.68659973,39.33869934,12.17000008,0.49268499,0
3141,58414,16862,0.037592102,8.289400101,56.99860001,141.4830017,204.9360046,192.223999,146.2899933,84.39289856,39.70159912,12.36030006,0.493925005,0
3142,58415,16863,0.036890302,8.268349648,56.76029968,141.326004,204.9179993,193.227005,144.2519989,83.24210358,39.85029984,12.4375,0.492498994,0
3143,58416,16864,0.036960799,8.25135994,56.56140137,141.1430054,204.9190063,193.526001,142.970993,82.68900299,40.0177002,12.46850014,0.490161002,0
3144,58417,16865,0.038247,8.259039879,56.49259949,141.0169983,204.647995,192.4819946,141.6239929,82.1792984,40.40930176,12.5532999,0.48823899,0
3145,58418,16866,0.0395706,8.259440422,56.50669861,141.022995,204.4349976,191.8399963,140.6799927,81.81610107,40.59809875,12.62530041,0.487664014,0
3146,58419,16867,0.040243398,8.262049675,56.57550049,141.1210022,204.9550018,192.5820007,140.4369965,81.90740204,40.7641983,12.75279999,0.488133013,0
3147,58420,16868,0.040350899,8.265660286,56.77130127,141.5330048,206.1829987,194.7299957,141.9839935,83.03150177,41.46149826,12.93080044,0.487857997,0
3148,58421,16869,0.040332001,8.25467968,56.7743988,141.4589996,206.4799957,194.746994,141.7799988,82.94529724,41.53129959,13.01049995,0.484645993,0
3149,58422,16870,0.040026899,8.244859695,56.77410126,141.3099976,206.1750031,195.0970001,140.2400055,81.38040161,40.97000122,12.88630009,0.480782986,0
3150,58423,16871,0.039606199,8.237059593,56.86489868,141.3099976,205.8659973,196.0650024,138.951004,79.59970093,40.43230057,12.68080044,0.478035003,0
3151,58424,16872,0.039826501,8.263890266,57.40639877,143.5180054,209.9810028,203.1600037,144.2910004,82.86160278,42.21060181,12.79650021,0.483837008,0
3152,58425,16873,0.040712301,8.336500168,58.12450027,146.4140015,215.826004,212.2440033,150.5330048,88.48269653,44.92200089,13.03390026,0.489650011,0
3153,58551,16874,0.0236961,5.685619831,40.61610031,106.6549988,155.022995,161.5359955,127.3960037,70.23600006,31.0991993,8.569149971,0.301064014,0
3154,58552,16875,0.0238283,5.906169891,42.02550125,109.4520035,159.0839996,164.9920044,127.098999,69.98459625,31.1508007,8.786729813,0.320995986,0
3155,58553,16876,0.023997899,6.055699825,43.11560059,111.7689972,163.9290009,169.272995,126.9520035,69.50749969,30.99440002,8.974399567,0.338698,0
3156,58554,16877,0.0244509,6.145939827,43.87659836,113.7580032,168.8639984,173.7449951,128.0769958,69.00209808,30.61689949,9.11166954,0.352557003,0
3157,58555,16878,0.025316499,6.186649799,44.3742981,115.4860001,173.6499939,178.6999969,132.1609955,70.45629883,31.05970001,9.223329544,0.355006993,0
3158,58556,16879,0.0263744,6.188419819,44.65439987,116.7969971,179.2819977,184.3249969,140.3829956,73.98660278,32.27299881,9.302330017,0.351164013,0
3159,58568,16880,0.027299,6.847660065,50.12409973,126.9860001,187.0549927,186.9149933,147.9320068,78.08750153,32.60400009,10.15849972,0.424861997,0
3160,58569,16881,0.0293737,6.922009945,50.21900177,127.1309967,186.4170074,182.1889954,144.2830048,76.67259979,32.0326004,10.37230015,0.448913991,0
3161,58570,16882,0.031265002,6.946219921,50.12340164,126.4830017,183.8619995,179.8339996,143.0570068,76.21389771,31.58569908,10.42039967,0.460005999,0
3162,58571,16883,0.0318879,6.955800056,50.03129959,125.9800034,181.4369965,178.7940063,143.3999939,76.41149902,31.46360016,10.32979965,0.461252987,0
3163,58572,16884,0.0320062,6.982749939,50.30920029,126.8779984,182.0529938,179.9089966,144.9880066,77.40920258,31.66010094,10.19559956,0.464551002,0
3164,58574,16885,0.0319665,7.067120075,50.8227005,129.0659943,184.3679962,182.8379974,147.6450043,79.16850281,32.28099823,10.09920025,0.47192201,0
3165,58575,16886,0.031808998,7.082129955,50.74440002,128.5599976,182.6580048,182.7120056,148.552002,79.54720306,32.35990143,10.22410011,0.472043008,0
3166,58576,16887,0.0323456,7.106329918,50.69169998,128.3619995,181.7299957,182.4909973,149.6860046,80.20149994,32.50080109,10.44270039,0.47289601,0
3167,58577,16888,0.0329687,7.139080048,50.81430054,128.9029999,182.4850006,183.1560059,151.654007,81.39510345,32.97579956,10.61209965,0.475412011,0
3168,58578,16889,0.0332046,7.155900002,50.84669876,129.378006,182.8800049,183.3639984,152.651001,81.95230103,33.34949875,10.68529987,0.477627009,0
3169,58579,16890,0.033178501,7.166259766,50.85319901,129.7120056,183.026001,183.1029968,153.0579987,82.12509918,33.52700043,10.77670002,0.480648011,0
3170,58580,16891,0.0324133,7.168019772,50.84120178,129.6139984,182.5200043,181.9389954,152.5480042,81.90850067,33.38079834,10.94040012,0.486243993,0
3171,58581,16892,0.031633899,7.182579994,50.83430099,129.6000061,182.3970032,181.4689941,152.3710022,82.30919647,33.42200089,11.11260033,0.493360013,0
3172,58582,16893,0.031711299,7.20167017,50.9280014,129.7689972,182.6940002,181.0700073,151.572998,82.71340179,33.53879929,11.24300003,0.500877976,0
3173,58583,16894,0.0329029,7.223959923,51.06610107,130.1649933,183.3690033,181.2559967,150.7969971,83.23970032,33.75090027,11.40429974,0.508316994,0
3174,58584,16895,0.033987802,7.239190102,51.20460129,130.4869995,184.0619965,180.9949951,149.7879944,83.66439819,33.98740005,11.57499981,0.514496982,0
3175,58585,16896,0.034006398,7.242879868,51.25839996,130.227005,184.1210022,180.1239929,149.4940033,83.98619843,34.14070129,11.76480007,0.516219974,0
3176,58586,16897,0.033498298,7.251279831,51.34749985,130,184.0950012,179.1600037,149.3910065,84.09519958,34.17340088,11.93130016,0.518028021,0
3177,58587,16898,0.033092301,7.249040127,51.37689972,130.2250061,184.2680054,178.7380066,149.298996,84.18840027,34.15950012,12.01519966,0.521039009,0
3178,58588,16899,0.033727299,7.241439819,51.35739899,130.5950012,184.6109924,178.6230011,148.9680023,84.1894989,34.12189865,12.13430023,0.523459017,0
3179,58589,16900,0.0346356,7.231249809,51.40879822,130.9149933,185.0659943,178.4660034,148.1029968,84.11009979,34.1697998,12.29269981,0.523362994,0
3180,58590,16901,0.035602,7.231170177,51.54880142,131.4210052,185.8040009,178.5050049,147.4179993,83.98439789,34.29230118,12.53660011,0.523564994,0
3181,58591,16902,0.034693699,7.258729935,51.67610168,132.0220032,186.1660004,177.7980042,146.3480072,83.49680328,34.56470108,12.72229958,0.524047017,0
3182,58592,16903,0.033884302,7.27809,51.75759888,132.0970001,186.298996,176.7330017,145.2819977,82.96829987,34.81629944,12.79419994,0.522876024,0
3183,58593,16904,0.033024501,7.289289951,51.76509857,131.8439941,186.2420044,175.4309998,144.2070007,82.43389893,35.00429916,12.8192997,0.523046017,0
3184,58594,16905,0.032781601,7.313230038,51.77980042,131.6150055,185.9750061,174.496994,143.0740051,82.4838028,35.26340103,12.87010002,0.524384975,0
3185,58595,16906,0.032617498,7.342810154,51.92079926,131.8869934,185.6880035,174.0970001,142.4170074,82.65779877,35.47510147,13.01130009,0.529120028,0
3186,58596,16907,0.032057799,7.37018013,52.10350037,132.2019958,185.4669952,173.6549988,141.8580017,82.6536026,35.58089828,13.1232996,0.532773018,0
3187,58597,16908,0.030830201,7.405109882,52.25279999,132.5670013,185.8659973,173.4859924,141.4329987,82.58260345,35.4742012,13.11849976,0.532733023,0
3188,58598,16909,0.0296576,7.413169861,52.39160156,133.0269928,186.6269989,173.5279999,140.9570007,82.40950012,35.19760132,13.07079983,0.533311009,0
3189,58599,16910,0.0303271,7.420569897,52.6344986,133.4219971,187.6560059,174.3200073,141.2079926,82.39969635,34.92259979,13.03919983,0.535372019,0
3190,58600,16911,0.0324804,7.425350189,52.85979843,133.6410065,188.0829926,174.923996,141.5130005,82.43669891,34.72449875,13.02579975,0.534726024,0
3191,58601,16912,0.034692299,7.423759937,52.99530029,133.7929993,188.4259949,174.9559937,141.0670013,82.16840363,34.67890167,13.03899956,0.530951023,0
3192,58602,16913,0.035226502,7.426370144,53.00659943,133.4960022,187.6699982,174.9530029,141.2890015,82.4865036,34.88430023,13.07839966,0.530569971,0
3193,58603,16914,0.0352026,7.437399864,53.00719833,133.0820007,186.625,174.8090057,141.5359955,82.97039795,35.23789978,13.13510036,0.53202498,0
3194,58604,16915,0.035397202,7.452950001,53.0992012,132.8990021,186.3410034,174.5970001,142.0460052,83.60649872,35.6094017,13.20020008,0.53362602,0
3195,58605,16916,0.035448398,7.479310036,53.2784996,133.397995,187.4839935,175.3930054,142.8789978,83.89779663,35.74110031,13.1019001,0.53600198,0
3196,58606,16917,0.035517801,7.493279934,53.45970154,134.1450043,188.8119965,175.9929962,143.3560028,84.08509827,35.81150055,13.05169964,0.541938007,0
3197,58607,16918,0.035632499,7.498740196,53.52470016,134.4920044,189.3070068,175.9680023,143.8099976,84.3187027,35.81650162,13.05130005,0.548708022,0
3198,58608,16919,0.0355197,7.519390106,53.53450012,134.4980011,188.9660034,175.5339966,143.5420074,84.22319794,35.75429916,13.05430031,0.551872015,0
3199,58609,16920,0.035353601,7.504620075,53.42229843,134.2489929,188.0110016,174.0449982,143.0209961,83.98059845,35.48899841,12.97239971,0.551416993,0
3200,58610,16921,0.0345117,7.465939999,53.29320145,133.5549927,186.2830048,171.9940033,142.4660034,83.68039703,35.30540085,12.88259983,0.547928989,0
3201,58611,16922,0.032468501,7.425079823,53.1330986,132.8890076,184.5269928,170.0769958,142.3679962,83.56629944,35.17079926,12.80910015,0.542892992,0
3202,58612,16923,0.030705299,7.434130192,53.17890167,133.0829926,183.9279938,169.5930023,143.1490021,84.00810242,35.14979935,12.86559963,0.543107986,0
3203,58613,16924,0.0308671,7.458040237,53.32369995,133.4420013,183.7019958,170.2160034,144.3070068,84.7621994,35.21920013,12.94089985,0.545405984,0
3204,58614,16925,0.032894,7.486410141,53.53820038,133.7859955,183.5509949,171.7070007,145.7350006,85.71109772,35.29249954,12.94849968,0.547904015,0
3205,58615,16926,0.035026699,7.512770176,53.78580093,134.3769989,183.6869965,173.6809998,147.5319977,86.8187027,35.31689835,12.79839993,0.547192991,0
3206,58616,16927,0.036182199,7.535270214,53.92819977,134.8549957,183.8769989,174.3240051,149.4880066,87.58370209,35.24150085,12.66740036,0.544875026,0
3207,58617,16928,0.036615301,7.561830044,54.07699966,135.2230072,184.1560059,174.4819946,150.9400024,87.97779846,35.14369965,12.53120041,0.546205997,0
3208,58618,16929,0.036856402,7.568480015,54.06029892,135.3569946,184.3200073,174.5829926,151.9349976,88.021698,34.97370148,12.4151001,0.546884,0
3209,58619,16930,0.036748901,7.562469959,54.08330154,135.6300049,184.4559937,175.276001,152.2550049,87.91400146,34.90530014,12.35079956,0.545462012,0
3210,58620,16931,0.036650401,7.571949959,54.07830048,136.0469971,184.5149994,176.2230072,152.4909973,87.88279724,34.91350174,12.35400009,0.545526028,0
3211,58621,16932,0.036522899,7.558420181,54.18019867,136.4499969,184.8139954,177.451004,152.1880035,87.75050354,34.92350006,12.39220047,0.548367023,0
3212,58622,16933,0.035816301,7.542880058,54.28020096,136.8309937,185.7709961,178.4409943,151.2129974,87.44059753,34.92710114,12.41170025,0.550961018,0
3213,58623,16934,0.0351361,7.538060188,54.26029968,137.3789978,186.7319946,178.7779999,150.3679962,86.85230255,34.86989975,12.45950031,0.549049973,0
3214,58624,16935,0.0342681,7.526760101,54.20090103,137.6260071,186.8639984,178.4960022,149.6119995,86.19809723,34.78860092,12.51029968,0.546368003,0
3215,58625,16936,0.033031601,7.524730206,54.08800125,136.8999939,185.1860046,177.1369934,148.2230072,85.58760071,34.78319931,12.53590012,0.542802989,0
3216,58626,16937,0.0318847,7.544250011,54.04410172,136.5189972,184.1750031,177.4620056,148.246994,85.32839966,34.88840103,12.51869965,0.53996098,0
3217,58627,16938,0.031273901,7.557400227,54.20259857,137.0910034,185.7489929,179.4400024,148.6360016,85.61579895,35.07509995,12.59230042,0.538424015,0
3218,58628,16939,0.0310599,7.559470177,54.3409996,137.9129944,187.9279938,181.1889954,148.9600067,85.78900146,35.42279816,12.76119995,0.535220981,0
3219,58629,16940,0.0309027,7.572140217,54.56420135,138.6210022,190.1009979,184.7440033,150.0169983,85.9865036,35.4856987,12.7208004,0.535633981,0
3220,58639,16941,0.0339568,7.679299831,55.14810181,139.1580048,193.5700073,192.4660034,152.5659943,88.97360229,35.69530106,11.39080048,0.471067995,0
3221,58640,16942,0.032010701,7.618500233,54.58599854,137.4940033,189.9759979,184.6320038,150.0599976,88.36090088,35.89020157,11.97789955,0.496351004,0
3222,58641,16943,0.0304306,7.591710091,54.28179932,136.7510071,188.7050018,181.2890015,148.7929993,88.04730225,36.09769821,12.46889973,0.515352011,0
3223,58642,16944,0.029387901,7.623449802,54.3451004,137.128006,189.4989929,183.0950012,149.0859985,88.12650299,35.95589828,12.60060024,0.518269002,0
3224,58643,16945,0.028347701,7.669589996,54.48410034,137.4960022,190.5,184.4329987,149.2290039,88.07689667,35.77159882,12.70289993,0.522108018,0
3225,58644,16946,0.0283811,7.69051981,54.58620071,137.7019958,191.4369965,185.7420044,149.5690002,88.09850311,35.62220001,12.68000031,0.524287999,0
3226,58645,16947,0.029189199,7.694479942,54.56200027,137.7169952,191.9929962,187.1210022,150.4069977,88.19889832,35.59260178,12.58170033,0.524914026,0
3227,58646,16948,0.030055299,7.69080019,54.53269958,137.4279938,192.1529999,189.0059967,151.3800049,88.34829712,35.72850037,12.45549965,0.523519993,0
3228,58647,16949,0.0304286,7.656119823,54.43149948,136.9129944,191.7570038,190.1230011,151.9259949,88.35310364,35.99330139,12.36480045,0.517961979,0
3229,58648,16950,0.030630499,7.624770164,54.35850143,136.5330048,191.5540009,191.0650024,152.1439972,88.01609802,36.13830185,12.24940014,0.511461973,0
3230,58649,16951,0.0310732,7.643499851,54.6271019,137.602005,194.7720032,196.272995,154.1990051,88.38909912,36.2804985,11.81849957,0.495483011,0
3231,58735,16952,0.0213225,6.117710114,52.21920013,134.3549957,196.4029999,206.6399994,150.2409973,79.66770172,35.7533989,8.917920113,0.192343995,0
3232,58736,16953,0.020728899,6.064990044,51.75379944,133.4029999,195.8820038,199.5679932,146.9730072,78.38300323,36.21630096,9.58905983,0.214018002,0
3233,58737,16954,0.0204523,6.061789989,51.61610031,133.2819977,196.6880035,200.0449982,145.8950043,77.63960266,36.06370163,9.874560356,0.220248997,0
3234,58738,16955,0.020206301,6.063640118,51.56290054,133.2850037,197.3580017,202.3009949,145.5659943,77.27909851,35.66839981,9.966759682,0.220163003,0
3235,58739,16956,0.020141199,6.07626009,51.61460114,133.5570068,197.9759979,203.8869934,145.7940063,77.23239899,35.44940186,10.00129986,0.221866995,0
3236,58740,16957,0.0212004,6.118090153,51.77709961,134.0740051,198.6450043,202.826004,145.8800049,77.51629639,35.68209839,10.01500034,0.227485001,0
3237,58741,16958,0.021968899,6.130660057,51.71139908,133.996994,198.4830017,201.7899933,146.5200043,78.01719666,35.92649841,9.994580269,0.228954002,0
3238,58742,16959,0.022622701,6.1448102,51.74119949,134.1779938,199.3950043,202.3200073,147.9830017,78.47170258,35.93980026,9.940239906,0.230306998,0
3239,58743,16960,0.0221672,6.216050148,52.27130127,135.9559937,202.927002,206.9069977,151.973999,79.86789703,36.09379959,9.82242012,0.231125996,0
3240,58744,16961,0.021710601,6.277810097,52.71300125,137.4089966,205.8419952,210.5370026,155.4570007,80.97370148,36.25,9.765919685,0.232135996,0
3241,58745,16962,0.0211369,6.306819916,52.80089951,137.7160034,205.8540039,210.279007,156.2709961,81.05599976,36.53419876,9.838009834,0.233759001,0
3242,58746,16963,0.0205395,6.32667017,52.90739822,137.9309998,205.9049988,209.7940063,157.0970001,81.37550354,36.79959869,9.86316967,0.233559996,0
3243,58751,16964,0.0198892,6.354450226,53.54629898,139.6109924,207.8090057,206.9210052,156.8860016,81.29460144,37.26139832,9.905420303,0.235909,0
3244,58752,16965,0.020589899,6.346509933,53.5340004,139.4929962,207.7929993,205.9859924,155.1029968,80.8993988,37.08769989,10.00419998,0.237267002,0
3245,58753,16966,0.021200201,6.330430031,53.52700043,139.4499969,207.7510071,204.852005,153.779007,80.59269714,36.58850098,10.02130032,0.238034993,0
3246,58754,16967,0.021686999,6.369729996,53.80810165,140.3990021,208.9100037,206.1459961,154.8009949,81.07910156,36.34080124,9.906020164,0.232380003,0
3247,58755,16968,0.0221928,6.426020145,54.27700043,141.8589935,210.697998,208.6640015,156.9700012,81.57109833,36.56560135,9.847249985,0.226596996,0
3248,58757,16969,0.0235165,6.581689835,55.22040176,144.7680054,214.3309937,213.7879944,161.8150024,84.03910065,37.0489006,9.72562027,0.220772997,0
3249,58758,16970,0.0241217,6.589550018,55.25970078,144.9750061,214.7169952,213.0330048,161.0019989,83.95210266,36.95869827,9.780420303,0.219578996,0
3250,58759,16971,0.0244318,6.554560184,54.99020004,144.2899933,213.6390076,210.052002,157.4190063,82.63179779,36.89690018,9.982549667,0.221594006,0
3251,58760,16972,0.023879999,6.400829792,53.83959961,140.9730072,208.0910034,200.8150024,147.6790009,78.46880341,36.30830002,10.3494997,0.231178999,0
3252,58761,16973,0.023768,6.329589844,53.26990128,139.4689941,205.5429993,196.3899994,144.2960052,76.83380127,35.85749817,10.55760002,0.235350996,0
3253,58762,16974,0.0241383,6.430019855,54.00180054,141.7230072,209.102005,201.2610016,148.6049957,78.33439636,36.15570068,10.38290024,0.229457006,0
3254,58763,16975,0.0241728,6.497409821,54.542099,143.3619995,211.8849945,204.5039978,153.5579987,79.978302,36.66540146,10.24400043,0.227662995,0
3255,58764,16976,0.0241256,6.520430088,54.68289948,143.8999939,213.1040039,205.5570068,154.5630035,80.43789673,36.90930176,10.15369987,0.227136999,0
3256,58765,16977,0.0234056,6.426370144,53.93510056,141.9340057,210.8220062,201.4140015,151.3910065,79.25350189,36.5802002,10.24580002,0.231013998,0
3257,58766,16978,0.022356899,6.267799854,52.77299881,138.7250061,206.4779968,194.1690063,147.2429962,77.95120239,36.04059982,10.38490009,0.238427997,0
3258,58767,16979,0.022353999,6.321670055,53.18780136,139.5720062,208.1690063,195.6900024,150.1690063,80.09919739,36.63370132,10.41230011,0.235375002,0
3259,58768,16980,0.023215599,6.462550163,54.11119843,141.8890076,212.0249939,200.8820038,153.6990051,82.75550079,37.44630051,10.36279964,0.226944998,0
3260,58769,16981,0.0235052,6.514210224,54.50170135,143.1150055,214.4210052,204.4340057,155.2619934,84.33129883,37.96210098,10.34049988,0.222773001,0
3261,58770,16982,0.023700699,6.541319847,54.7038002,144.1470032,217.1399994,208.6569977,155.9750061,85.23239899,37.74219894,10.17720032,0.217453003,0
3262,58771,16983,0.022748699,6.427030087,53.9394989,142.3300018,214.322998,206.4909973,154.9459991,84.94650269,37.78659821,10.24020004,0.229075,0
3263,58772,16984,0.021879699,6.346690178,53.32559967,140.7940063,210.8540039,203.2689972,154.3430023,85.08049774,38.33869934,10.46790028,0.242324993,0
3264,58773,16985,0.021325201,6.333479881,53.01879883,139.5769958,207.1390076,198.2779999,152.7559967,84.55149841,38.82979965,10.71679974,0.249386996,0
3265,58774,16986,0.0207312,6.329559803,52.84130096,139.0269928,205.4440002,195.9859924,150.3619995,83.76499939,39.15800095,10.88479996,0.251408011,0
3266,58775,16987,0.020202501,6.320740223,52.80170059,139.7160034,207.1300049,200.5469971,149.0310059,83.25679779,39.04410172,10.77880001,0.248772994,0
3267,58776,16988,0.020187801,6.310060024,52.6548996,139.6560059,207.5529938,201.7339935,146.6889954,82.16719818,38.69749832,10.72420025,0.246895999,0
3268,58777,16989,0.021035301,6.32020998,52.50970078,138.6640015,205.5010071,196.8840027,143.4649963,80.65830231,38.72740173,10.82369995,0.246145993,0
3269,58778,16990,0.0219297,6.324339867,52.57040024,138.7749939,205.2649994,195.7649994,142.5659943,80.50679779,38.98590088,10.8451004,0.244716004,0
3270,58779,16991,0.022358401,6.329909801,52.80459976,139.8930054,207.5310059,199.9089966,143.6799927,81.36190033,39.36349869,10.83530045,0.242900997,0
3271,58780,16992,0.0224104,6.333529949,53.12269974,140.7929993,209.7290039,204.4499969,145.6170044,82.59069824,39.97600174,10.93939972,0.242969006,0
3272,58781,16993,0.022404799,6.337530136,53.23899841,141.125,210.6620026,206.3580017,146.6809998,83.28690338,40.22240067,11.03579998,0.242148995,0
3273,58782,16994,0.022202499,6.319680214,53.11389923,140.720993,209.595993,204.151001,143.3130035,81.52739716,39.46640015,10.82549953,0.239818007,0
3274,58783,16995,0.0219463,6.296760082,52.95240021,140.1959991,208.0160065,200.4470062,139.0850067,79.13050079,38.3465004,10.44740009,0.237472996,0
3275,58913,16996,0.0126704,4.347280025,37.59730148,104.401001,157.4219971,161.4660034,122.3539963,63.25960159,28.40399933,7.462329865,0.173344001,0
3276,58914,16997,0.0128851,4.524139881,39.03540039,108.1100006,163.8280029,167.1929932,123.8069992,62.48379898,28.09449959,7.651400089,0.181324005,0
3277,58915,16998,0.0133953,4.662000179,40.19599915,111.4140015,171.6569977,176,128.6230011,64.81210327,29.16690063,7.909580231,0.185417995,0
3278,58916,16999,0.0140269,4.686739922,40.60079956,112.8960037,178.147995,183.9420013,136.9900055,69.63569641,31.09760094,8.108590126,0.185634002,0
3279,58917,17000,0.0141643,4.733059883,40.81940079,112.9660034,178.7949982,183.3869934,138.322998,70.29889679,30.94510078,8.014410019,0.181474999,0
3280,58918,17001,0.0141573,4.802229881,41.09780121,112.9599991,178.0910034,180.1840057,136.8630066,69.81210327,30.20170021,7.861519814,0.176357999,0
3281,58929,17002,0.015735799,5.167200089,45.25630188,122.322998,182.5820007,182.1390076,143.1399994,73.71109772,30.25740051,8.303380013,0.217377007,0
3282,58930,17003,0.017087899,5.159100056,45.14110184,121.5690002,180.5350037,181.1849976,142.1300049,73.35690308,29.93050003,8.343859673,0.219910994,0
3283,58931,17004,0.0175582,5.145579815,44.95970154,120.7519989,178.6399994,180.5910034,142.7350006,73.44730377,29.88579941,8.289589882,0.219282001,0
3284,58934,17005,0.017637201,5.216639996,45.37939835,123.2630005,182.4100037,185.147995,147.4730072,75.62010193,30.55970001,8.194299698,0.224812001,0
3285,58935,17006,0.017571099,5.237100124,45.48490143,123.7789993,182.3970032,185.4839935,148.7109985,76.20890045,30.69960022,8.309670448,0.226025,0
3286,58936,17007,0.017900901,5.270199776,45.71039963,124.6429977,182.7870026,185.7359924,150.1759949,77.02140045,30.83119965,8.458629608,0.227348,0
3287,58939,17008,0.018374899,5.332779884,46.14160156,125.6920013,182.3139954,185.4329987,153.6929932,78.3986969,31.13220024,8.534850121,0.233564004,0
3288,58940,17009,0.0178567,5.358719826,46.32659912,125.7730026,181.5299988,184.3309937,152.1000061,77.85250092,30.70789909,8.698360443,0.236873999,0
3289,58941,17010,0.017336,5.384359837,46.48260117,126.026001,181.7279968,183.7559967,151.1490021,78.09629822,30.59180069,8.947529793,0.242430001,0
3290,58942,17011,0.0173524,5.408649921,46.51480103,125.8010025,181.8289948,182.4100037,149.2599945,78.02829742,30.71450043,9.170069695,0.248881996,0
3291,58943,17012,0.0180851,5.428549767,46.47829819,125.3550034,182.121994,181.4360046,147.8999939,78.37960052,31.08909988,9.41685009,0.255419999,0
3292,58944,17013,0.0187796,5.448420048,46.52750015,125.1320038,182.7350006,180.1730042,146.6660004,78.85520172,31.47699928,9.678790092,0.261426002,0
3293,58945,17014,0.018849101,5.473120213,46.75109863,125.6169968,183.8910065,179.9429932,146.9589996,79.86640167,31.8484993,9.898870468,0.264759004,0
3294,58946,17015,0.018560201,5.49822998,46.99060059,126.1309967,184.5509949,179.8190002,147.5390015,80.61519623,32.09680176,10.04520035,0.26680699,0
3295,58947,17016,0.018328199,5.502130032,47.14260101,126.7509995,185.0720062,179.7680054,148.4179993,81.04139709,32.22869873,10.12779999,0.268756986,0
3296,58948,17017,0.018838899,5.485650063,47.18529892,127.2559967,185.2899933,179.3840027,148.723999,81.19619751,32.24269867,10.18980026,0.269389987,0
3297,58949,17018,0.019526299,5.477479935,47.23929977,127.4889984,185.4060059,179.1529999,148.5780029,81.26039886,32.28450012,10.29409981,0.269194007,0
3298,58950,17019,0.020225201,5.476620197,47.32509995,127.5790024,185.5980072,179.3000031,148.6309967,81.56479645,32.32970047,10.52560043,0.26977101,0
3299,58951,17020,0.0195945,5.48608017,47.35400009,127.5220032,185,178.9380035,148.3899994,81.4733963,32.4396019,10.7112999,0.270132005,0
3300,58952,17021,0.018965,5.491409779,47.36149979,127.4319992,184.8690033,178.7870026,148.022995,81.39640045,32.50019836,10.72319984,0.26920101,0
3301,58953,17022,0.018340601,5.489200115,47.3246994,127.3010025,184.8760071,178.4669952,147.3170013,81.28649902,32.53639984,10.66969967,0.268768996,0
3302,58954,17023,0.0181091,5.498219967,47.36640167,127.3830032,184.8829956,178.0590057,146.401001,81.58830261,32.66669846,10.67609978,0.26929,0
3303,58955,17024,0.0179379,5.51928997,47.50329971,127.8949966,184.8639984,177.746994,146.0319977,81.86360168,32.77130127,10.85890007,0.271593988,0
3304,58956,17025,0.017488001,5.544020176,47.71979904,128.5079956,185.072998,177.4069977,145.8379974,82.15619659,32.98180008,11.04520035,0.273741007,0
3305,58957,17026,0.016576501,5.573440075,48.00849915,129.0410004,186.026001,177.5379944,145.5269928,82.45970154,33.11230087,11.05340004,0.273983002,0
3306,58958,17027,0.0156992,5.596320152,48.27159882,129.5930023,187.4140015,177.8739929,145.2400055,82.52069855,33.15610123,11.01239967,0.274417013,0
3307,58959,17028,0.016134599,5.622580051,48.52809906,130.0769958,188.9250031,178.5630035,145.4069977,82.57749939,33.21480179,10.99209976,0.275867999,0
3308,58960,17029,0.017624199,5.634119987,48.69630051,130.4329987,189.4600067,178.746994,145.4689941,82.55180359,33.25099945,10.98740005,0.276733011,0
3309,58961,17030,0.0191704,5.63161993,48.75910187,130.5130005,189.5410004,178.6990051,145.4730072,82.61499786,33.38040161,10.97630024,0.275959015,0
