OID,ID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8,VALUE_9,VALUE_10,VALUE_11,VALUE_12,VALUE_13,VALUE_14,VALUE_15,VALUE_16,VALUE_17
-1,47753,0,0,0,0,0,0,3588000000,0,0,1462000000,0,0,0,0,0,3112000000,1053000000
-1,47754,0,0,0,0,0,0,238000000,0,0,3544000000,0,0,0,0,6000000,5332000000,0
-1,47755,0,0,0,0,0,0,0,0,0,109000000,0,0,0,0,0,9106000000,0
-1,47756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000000,9010000000,0
-1,47757,0,0,0,0,0,0,0,0,0,15000000,9000000,1000000,0,0,139000000,7584000000,1467000000
-1,47758,0,0,0,0,0,0,0,0,0,3069000000,0,1122000000,94000000,0,0,4812000000,23000000
-1,47759,0,0,0,0,0,0,0,0,0,5970000000,1000000,1941000000,542000000,0,0,706000000,55000000
-1,47760,0,0,0,0,0,0,14000000,0,0,1489000000,0,460000000,35000000,0,0,7104000000,18000000
-1,47761,0,0,0,0,0,0,3000000,0,0,167000000,0,0,0,0,0,9015000000,30000000
-1,47762,0,0,0,0,0,0,1360000000,0,0,5211000000,0,0,0,0,0,2549000000,0
-1,47763,0,0,0,0,0,0,113000000,0,0,5990000000,0,0,12000000,0,0,3100000000,0
-1,47764,0,0,0,0,0,0,587000000,0,0,8406000000,0,0,0,0,0,127000000,0
-1,47765,0,0,0,0,0,0,44000000,0,0,9159000000,0,0,0,0,0,12000000,0
-1,47766,0,0,0,0,0,0,0,0,0,9110000000,0,0,0,0,0,10000000,0
-1,47767,0,0,0,0,0,0,0,0,0,9125000000,0,32000000,0,0,0,58000000,0
-1,47768,0,0,0,0,0,0,0,0,0,8596000000,5000000,364000000,46000000,0,0,64000000,45000000
-1,47769,0,0,0,0,0,0,0,0,0,7306000000,2000000,1481000000,388000000,0,0,1000000,37000000
-1,47770,0,0,0,0,0,0,0,0,3000000,7437000000,5000000,930000000,70000000,0,33000000,624000000,18000000
-1,47771,0,0,0,0,0,0,0,0,4000000,7154000000,0,889000000,226000000,0,41000000,895000000,6000000
-1,47772,0,0,0,0,0,0,0,0,4000000,7800000000,0,856000000,93000000,0,20000000,347000000,0
-1,47773,0,0,0,0,0,0,0,0,11000000,6708000000,0,1879000000,116000000,0,2000000,499000000,0
-1,47774,1000000,0,0,0,1000000,0,0,2000000,11000000,5749000000,0,1893000000,364000000,0,137000000,962000000,0
-1,47775,3000000,0,1000000,0,5000000,0,0,6000000,1000000,6764000000,1000000,1732000000,117000000,2000000,25000000,449000000,14000000
-1,47776,4000000,0,0,0,35000000,0,35000000,25000000,33000000,5958000000,17000000,176000000,64000000,0,99000000,971000000,1798000000
-1,47777,18000000,0,0,0,21000000,0,0,37000000,50000000,3567000000,32000000,305000000,138000000,0,226000000,752000000,3974000000
-1,47778,38000000,0,4000000,0,190000000,0,0,71000000,113000000,5096000000,30000000,1249000000,220000000,0,611000000,1325000000,268000000
-1,47779,6000000,0,0,0,12000000,0,0,20000000,5000000,6944000000,1000000,14000000,7000000,0,668000000,1443000000,0
-1,47780,63000000,0,1000000,0,50000000,0,30000000,120000000,19000000,3549000000,2000000,1338000000,25000000,1000000,1421000000,2589000000,7000000
-1,47781,44000000,0,1000000,0,78000000,0,0,165000000,129000000,4572000000,8000000,998000000,6000000,23000000,395000000,2701000000,0
-1,47782,29000000,0,0,0,22000000,0,0,48000000,55000000,5267000000,11000000,164000000,0,3000000,88000000,3528000000,0
-1,47783,0,0,0,0,0,0,0,0,51000000,6380000000,22000000,1000000,1000000,0,45000000,2620000000,0
-1,47784,0,0,0,0,0,0,0,0,13000000,6211000000,1000000,141000000,0,0,10000000,2839000000,0
-1,47785,0,0,0,0,0,0,0,0,0,5796000000,0,8000000,4000000,0,183000000,3129000000,0
-1,47786,0,0,0,0,0,0,0,0,0,5397000000,72000000,1202000000,83000000,0,20000000,2288000000,153000000
-1,47787,0,0,0,0,0,0,0,0,0,4230000000,2000000,161000000,21000000,0,0,4559000000,147000000
-1,47788,0,0,0,0,0,0,0,0,0,398000000,0,209000000,46000000,0,104000000,8458000000,0
-1,47789,0,0,0,0,0,0,0,0,0,741000000,0,316000000,64000000,0,95000000,7904000000,0
-1,47790,0,0,0,0,0,0,0,0,0,119000000,0,41000000,25000000,0,0,9030000000,0
-1,47791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,9117000000,0
-1,47792,0,0,0,0,0,0,0,0,0,40000000,0,2000000,0,0,44000000,9129000000,0
-1,47793,0,0,0,0,0,0,0,0,0,730000000,0,412000000,81000000,0,0,7897000000,0
-1,47794,0,0,0,0,0,0,0,0,0,1104000000,0,38000000,3000000,0,3000000,8067000000,0
-1,47795,0,0,0,0,0,0,0,0,0,43000000,0,0,0,0,0,9077000000,0
-1,47796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9215000000,0
-1,47797,0,0,0,0,0,0,0,0,0,7000000,0,0,0,0,0,9113000000,0
-1,47798,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,9214000000,0
-1,47799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9120000000,0
-1,47800,0,0,0,0,0,0,0,0,0,29000000,0,0,0,0,0,9186000000,0
-1,47801,0,0,0,0,0,0,0,0,0,335000000,13000000,0,1000000,0,0,8743000000,28000000
-1,47802,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,9214000000,0
-1,47803,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,9116000000,0
-1,47804,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,9214000000,0
-1,47805,0,0,0,0,0,0,0,0,0,7000000,0,0,3000000,0,0,9110000000,0
-1,47806,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,9195000000,0
-1,47807,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,9116000000,0
-1,47808,0,0,0,0,0,0,0,0,0,2645000000,0,0,0,0,0,6570000000,0
-1,47809,0,0,0,0,0,0,0,0,0,7233000000,0,0,0,0,0,1887000000,0
-1,47810,0,0,0,0,0,0,0,0,0,8467000000,0,0,1000000,0,0,747000000,0
-1,47811,0,0,0,0,0,0,0,0,0,8445000000,0,0,0,0,0,675000000,0
-1,47812,0,0,0,0,0,0,0,0,0,9104000000,0,0,13000000,0,0,3000000,0
-1,47813,0,0,0,0,0,0,0,0,0,9088000000,0,1000000,8000000,0,0,118000000,0
-1,47814,0,0,0,0,0,0,0,0,0,9086000000,0,2000000,3000000,0,0,27000000,2000000
-1,47815,0,0,0,0,0,0,0,0,0,9171000000,0,12000000,8000000,0,0,21000000,3000000
-1,47816,0,0,0,8000000,0,0,0,1000000,8000000,9057000000,1000000,23000000,16000000,0,0,6000000,0
-1,47817,0,0,1000000,336000000,56000000,0,0,130000000,225000000,7968000000,2000000,495000000,1000000,0,0,1000000,0
-1,47818,0,0,0,10000000,0,0,0,0,3000000,8348000000,0,639000000,119000000,0,0,1000000,0
-1,47819,0,0,0,0,0,0,7000000,0,0,7553000000,2000000,1456000000,160000000,0,0,28000000,9000000
-1,47820,0,0,0,2000000,0,0,3000000,0,1000000,7543000000,0,1532000000,39000000,0,0,0,0
-1,47821,0,0,0,0,0,0,0,0,0,6342000000,0,2713000000,158000000,0,0,2000000,0
-1,47822,0,0,0,0,0,0,0,0,0,2786000000,4000000,6190000000,109000000,0,0,0,31000000
-1,47823,0,0,0,45000000,15000000,0,0,170000000,34000000,268000000,8000000,8239000000,334000000,9000000,0,1000000,92000000
-1,47824,0,0,0,2391000000,25000000,0,0,1422000000,961000000,90000000,31000000,3832000000,187000000,164000000,0,0,17000000
-1,47825,0,0,0,1923000000,14000000,0,0,565000000,30000000,17000000,7000000,5866000000,188000000,603000000,0,0,2000000
-1,47826,0,0,0,4536000000,165000000,0,0,911000000,7000000,8000000,1000000,2980000000,157000000,355000000,0,0,0
-1,47827,1000000,0,6000000,6653000000,901000000,0,0,1240000000,2000000,39000000,1000000,149000000,101000000,121000000,0,0,1000000
-1,47828,0,0,54000000,5742000000,1932000000,0,0,477000000,7000000,171000000,0,577000000,38000000,116000000,0,0,6000000
-1,47829,2000000,0,0,5193000000,125000000,0,0,851000000,8000000,449000000,2000000,2282000000,215000000,84000000,0,0,4000000
-1,47830,3000000,0,9000000,2848000000,6000000,0,0,635000000,301000000,827000000,46000000,1224000000,130000000,12000000,0,0,3079000000
-1,47831,0,0,3000000,679000000,0,0,0,203000000,196000000,122000000,44000000,1000000,5000000,0,0,0,7962000000
-1,47832,0,0,0,761000000,0,0,0,59000000,5000000,26000000,23000000,2000000,87000000,0,0,0,8157000000
-1,47833,3000000,0,1000000,1603000000,0,0,0,49000000,1000000,67000000,12000000,23000000,28000000,0,0,0,7428000000
-1,47834,1000000,0,1000000,25000000,1000000,0,0,0,0,0,0,0,0,0,0,0,9092000000
-1,47839,1000000,0,0,759000000,21000000,2000000,0,78000000,1000000,83000000,14000000,43000000,10000000,1000000,0,0,8202000000
-1,47840,5000000,0,0,3265000000,65000000,11000000,0,937000000,48000000,995000000,17000000,102000000,121000000,6000000,0,1000000,3547000000
-1,47841,3000000,0,0,2053000000,347000000,2000000,0,409000000,72000000,162000000,16000000,632000000,335000000,104000000,0,0,5080000000
-1,47842,1000000,0,0,4323000000,1114000000,0,0,79000000,173000000,310000000,6000000,232000000,42000000,193000000,0,0,2647000000
-1,47843,1000000,0,0,2495000000,117000000,0,0,102000000,164000000,170000000,17000000,1085000000,148000000,563000000,0,0,4353000000
-1,47844,0,0,0,123000000,45000000,0,0,7000000,17000000,11000000,11000000,9000000,42000000,3000000,0,0,8852000000
-1,47845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9215000000
-1,47935,465000000,1454000000,0,9000000,209000000,0,9000000,47000000,38000000,53000000,40000000,0,88000000,0,0,7000000,6509000000
-1,47936,6384000000,907000000,0,32000000,787000000,0,0,397000000,201000000,112000000,0,58000000,138000000,0,0,0,5000000
-1,47937,7890000000,10000000,0,1000000,161000000,0,0,549000000,46000000,161000000,13000000,19000000,5000000,0,0,11000000,62000000
-1,47938,1777000000,0,0,0,0,0,0,4292000000,368000000,2452000000,1000000,35000000,4000000,0,0,54000000,38000000
-1,47939,1000000,0,0,0,0,0,0,19000000,14000000,8513000000,0,261000000,10000000,0,0,110000000,0
-1,47940,39000000,0,0,0,0,0,0,134000000,186000000,8395000000,3000000,144000000,7000000,0,2000000,64000000,47000000
-1,47941,2000000,0,0,0,0,0,0,81000000,30000000,8609000000,24000000,112000000,0,0,0,7000000,63000000
-1,47942,0,0,0,0,0,0,0,0,0,8367000000,0,556000000,9000000,0,0,89000000,0
-1,47943,43000000,0,0,0,0,0,0,54000000,160000000,5884000000,13000000,2102000000,653000000,0,0,1000000,18000000
-1,47944,119000000,0,0,0,0,0,0,205000000,1151000000,7386000000,0,122000000,28000000,0,1000000,9000000,0
-1,47945,3000000,0,0,0,0,0,0,113000000,1440000000,6791000000,1000000,411000000,14000000,0,38000000,117000000,0
-1,47946,0,0,0,0,0,0,0,0,115000000,7940000000,0,306000000,2000000,0,2000000,655000000,1000000
-1,47947,0,0,0,0,0,0,0,3000000,8000000,5755000000,7000000,3014000000,126000000,0,0,6000000,9000000
-1,47948,168000000,0,0,0,57000000,0,0,1051000000,913000000,4155000000,7000000,2507000000,89000000,19000000,0,17000000,38000000
-1,47949,130000000,0,0,0,0,0,0,2109000000,1463000000,5020000000,29000000,2000000,11000000,0,15000000,61000000,88000000
-1,47950,2000000,0,0,0,0,0,0,437000000,570000000,7433000000,6000000,21000000,0,0,54000000,498000000,0
-1,47951,0,0,0,0,0,0,0,0,11000000,8420000000,0,341000000,18000000,0,0,94000000,44000000
-1,47952,0,0,0,0,0,0,0,0,0,8881000000,0,37000000,0,0,0,10000000,0
-1,47953,2000000,0,0,0,0,0,0,0,8000000,9009000000,0,2000000,0,0,0,0,0
-1,47954,0,0,0,0,0,0,0,0,0,8928000000,0,0,0,0,0,0,0
-1,47955,6000000,0,0,0,0,0,0,34000000,118000000,8857000000,0,1000000,5000000,0,0,0,0
-1,47956,20000000,0,0,0,0,0,0,740000000,172000000,7956000000,4000000,6000000,21000000,0,0,4000000,5000000
-1,47957,0,0,0,0,0,0,0,0,0,8925000000,0,20000000,1000000,0,0,75000000,0
-1,47958,0,0,0,0,0,0,0,0,0,8767000000,0,154000000,0,0,0,7000000,0
-1,47959,0,0,0,0,0,0,0,0,0,8340000000,0,678000000,3000000,0,0,0,0
-1,47960,0,0,0,0,0,0,0,1000000,0,4270000000,54000000,4455000000,10000000,0,0,25000000,113000000
-1,47961,0,0,0,0,0,0,0,11000000,0,1451000000,76000000,7335000000,46000000,0,0,9000000,93000000
-1,47962,0,0,0,0,0,0,0,0,0,41000000,11000000,8858000000,14000000,0,0,0,4000000
-1,47963,0,0,0,3000000,0,0,0,0,0,6000000,2000000,8713000000,288000000,6000000,0,0,3000000
-1,47964,0,0,0,0,0,0,0,0,0,18000000,42000000,8735000000,102000000,0,0,1000000,30000000
-1,47965,0,0,0,0,0,0,0,0,0,12000000,21000000,8922000000,58000000,5000000,0,0,3000000
-1,47966,0,0,0,0,0,0,0,0,0,10000000,45000000,8715000000,145000000,1000000,0,0,12000000
-1,47967,0,0,0,32000000,0,0,0,19000000,6000000,0,0,8715000000,101000000,148000000,0,0,0
-1,47968,0,0,1000000,608000000,0,0,0,2283000000,232000000,53000000,165000000,4751000000,169000000,576000000,0,0,90000000
-1,47969,0,0,0,1100000000,5000000,0,0,4157000000,341000000,81000000,7000000,1854000000,69000000,1401000000,0,0,6000000
-1,47970,1000000,0,0,595000000,9000000,0,0,1964000000,1100000000,154000000,48000000,3831000000,603000000,509000000,0,0,114000000
-1,47971,0,0,0,82000000,4000000,0,0,7000000,614000000,132000000,107000000,6163000000,1093000000,563000000,0,0,256000000
-1,47972,0,0,0,13000000,0,0,0,1000000,44000000,13000000,59000000,1017000000,510000000,116000000,0,0,7155000000
-1,47973,0,0,0,1044000000,54000000,0,0,1036000000,465000000,133000000,51000000,557000000,321000000,92000000,0,12000000,5256000000
-1,47974,4000000,0,0,2185000000,106000000,0,0,2564000000,1096000000,296000000,6000000,1987000000,325000000,357000000,0,0,2000000
-1,47975,0,0,0,1189000000,12000000,0,0,1439000000,320000000,95000000,21000000,5167000000,448000000,328000000,0,0,2000000
-1,47976,0,0,0,298000000,4000000,0,0,515000000,814000000,60000000,133000000,4396000000,904000000,229000000,0,2000000,1573000000
-1,47977,0,0,0,89000000,9000000,0,0,55000000,110000000,37000000,72000000,3533000000,121000000,171000000,0,0,4824000000
-1,47978,0,0,0,56000000,11000000,0,0,7000000,26000000,43000000,23000000,6616000000,193000000,132000000,0,3000000,1818000000
-1,47979,0,0,0,65000000,30000000,0,0,124000000,847000000,52000000,12000000,6292000000,1025000000,574000000,0,0,0
-1,47980,0,0,0,69000000,20000000,0,0,90000000,620000000,33000000,23000000,1549000000,3304000000,403000000,0,0,2817000000
-1,47981,0,0,0,164000000,7000000,0,0,152000000,682000000,4000000,28000000,1012000000,1064000000,926000000,0,0,4982000000
-1,47982,0,0,0,50000000,16000000,0,0,290000000,500000000,16000000,19000000,346000000,1219000000,632000000,0,0,5840000000
-1,47983,0,0,0,971000000,53000000,0,0,1665000000,164000000,129000000,44000000,432000000,855000000,456000000,0,0,4252000000
-1,47984,18000000,0,0,4681000000,453000000,0,0,1575000000,91000000,194000000,11000000,299000000,873000000,573000000,0,0,160000000
-1,47985,99000000,0,0,6951000000,1141000000,0,0,392000000,14000000,74000000,2000000,38000000,144000000,86000000,0,0,80000000
-1,47986,27000000,0,0,4616000000,1611000000,0,0,1048000000,84000000,157000000,2000000,290000000,525000000,395000000,0,0,173000000
-1,47987,8000000,0,0,6785000000,1404000000,0,0,611000000,2000000,34000000,1000000,9000000,161000000,1000000,0,0,5000000
-1,47988,74000000,0,0,4384000000,2700000000,0,0,1155000000,3000000,41000000,48000000,0,370000000,0,0,0,153000000
-1,47989,19000000,0,1000000,1906000000,1172000000,0,0,1576000000,3000000,37000000,68000000,0,868000000,0,0,0,3278000000
-1,47990,81000000,0,0,25000000,539000000,0,0,154000000,0,0,61000000,0,79000000,0,0,0,8082000000
-1,47993,4000000,0,0,4000000,180000000,0,0,90000000,0,0,31000000,0,35000000,0,0,0,8584000000
-1,47994,64000000,0,0,62000000,2582000000,0,0,466000000,0,1000000,65000000,0,3000000,0,0,0,5778000000
-1,47995,9000000,0,0,51000000,244000000,0,0,42000000,0,0,20000000,0,0,0,0,0,8562000000
-1,48000,0,0,0,0,0,0,0,0,0,5000000,6000000,0,0,0,0,0,9010000000
-1,48050,10000000,146000000,0,0,0,0,0,167000000,54000000,2000000,14000000,0,0,0,0,0,8535000000
-1,48051,10000000,900000000,0,0,60000000,0,0,1638000000,630000000,14000000,27000000,3000000,256000000,164000000,0,1000000,5318000000
-1,48052,33000000,1737000000,0,10000000,431000000,0,0,2772000000,613000000,46000000,25000000,14000000,84000000,225000000,0,0,2938000000
-1,48053,82000000,477000000,0,194000000,487000000,0,2000000,3229000000,320000000,282000000,27000000,0,23000000,0,0,0,3898000000
-1,48054,7000000,162000000,0,536000000,138000000,0,0,2639000000,700000000,388000000,22000000,0,327000000,0,0,0,4009000000
-1,48055,4000000,83000000,0,345000000,82000000,0,0,1725000000,795000000,617000000,16000000,1000000,79000000,0,7000000,21000000,5246000000
-1,48056,12000000,505000000,0,185000000,174000000,0,0,1203000000,1218000000,255000000,25000000,68000000,214000000,10000000,0,0,5059000000
-1,48057,28000000,1162000000,0,165000000,580000000,0,0,829000000,158000000,27000000,17000000,0,327000000,0,0,0,5728000000
-1,48058,303000000,50000000,0,872000000,246000000,0,0,1742000000,1783000000,53000000,7000000,52000000,354000000,456000000,0,0,3010000000
-1,48059,21000000,0,0,438000000,194000000,0,0,1531000000,1712000000,53000000,0,1181000000,199000000,3599000000,0,0,0
-1,48060,0,0,0,315000000,117000000,0,0,405000000,955000000,46000000,4000000,5162000000,99000000,1825000000,0,0,0
-1,48061,0,0,0,189000000,114000000,0,0,495000000,602000000,99000000,3000000,6285000000,696000000,538000000,0,0,0
-1,48062,344000000,144000000,0,90000000,1521000000,0,0,1674000000,2781000000,118000000,4000000,1657000000,259000000,316000000,0,0,20000000
-1,48063,257000000,127000000,0,23000000,416000000,0,0,1661000000,1912000000,462000000,47000000,291000000,779000000,36000000,0,10000000,2907000000
-1,48064,145000000,102000000,0,0,2000000,0,0,251000000,1196000000,656000000,220000000,1038000000,866000000,148000000,0,42000000,4355000000
-1,48065,481000000,56000000,0,12000000,154000000,0,0,1936000000,2168000000,424000000,18000000,287000000,1245000000,33000000,0,2000000,2112000000
-1,48066,678000000,147000000,0,18000000,243000000,0,0,3426000000,1210000000,440000000,54000000,55000000,690000000,2000000,0,0,2058000000
-1,48067,72000000,27000000,0,146000000,224000000,0,0,1080000000,168000000,75000000,12000000,0,545000000,0,0,1000000,6578000000
-1,48068,7000000,1000000,0,5000000,10000000,0,0,55000000,6000000,0,4000000,0,54000000,0,0,0,8879000000
-1,48069,4000000,6000000,0,0,0,0,0,7000000,0,0,14000000,0,0,0,0,0,8897000000
-1,48070,60000000,501000000,0,355000000,545000000,0,0,799000000,827000000,88000000,21000000,845000000,1185000000,447000000,0,3000000,3345000000
-1,48071,58000000,146000000,0,943000000,598000000,0,0,2381000000,1685000000,85000000,8000000,1537000000,701000000,786000000,0,0,0
-1,48072,13000000,9000000,0,602000000,190000000,0,0,1725000000,2237000000,276000000,30000000,2321000000,559000000,783000000,0,1000000,275000000
-1,48073,4000000,5000000,0,59000000,39000000,0,0,182000000,239000000,117000000,13000000,2932000000,768000000,132000000,0,0,4438000000
-1,48075,66000000,13000000,0,1000000,0,0,2000000,74000000,420000000,619000000,171000000,0,43000000,0,0,7000000,7512000000
-1,48076,149000000,3000000,0,145000000,51000000,0,0,335000000,1598000000,2859000000,143000000,283000000,94000000,24000000,0,0,3337000000
-1,48077,88000000,7000000,0,827000000,394000000,0,0,1211000000,2391000000,2238000000,40000000,983000000,84000000,80000000,0,1000000,584000000
-1,48078,259000000,0,0,2312000000,606000000,0,0,2015000000,971000000,1755000000,2000000,783000000,130000000,188000000,0,0,0
-1,48079,449000000,0,1000000,1289000000,829000000,0,0,3912000000,1084000000,887000000,1000000,135000000,64000000,277000000,0,0,0
-1,48080,79000000,0,0,1738000000,305000000,0,0,3940000000,1205000000,175000000,7000000,501000000,173000000,896000000,0,0,2000000
-1,48081,0,0,0,2251000000,18000000,0,0,1902000000,1187000000,75000000,2000000,1474000000,332000000,1687000000,0,0,0
-1,48082,7000000,0,0,1733000000,33000000,0,0,2443000000,2163000000,1035000000,18000000,977000000,141000000,452000000,0,0,19000000
-1,48083,3000000,0,0,754000000,11000000,0,0,1011000000,548000000,1068000000,67000000,5100000000,241000000,27000000,0,0,98000000
-1,48084,0,0,0,362000000,0,0,0,693000000,428000000,459000000,48000000,6557000000,336000000,59000000,0,0,79000000
-1,48085,1000000,0,0,268000000,0,0,0,458000000,308000000,265000000,59000000,7012000000,358000000,88000000,0,0,111000000
-1,48086,0,0,0,1060000000,2000000,0,0,718000000,122000000,170000000,48000000,6378000000,231000000,277000000,0,0,15000000
-1,48087,0,0,0,765000000,0,0,0,625000000,107000000,359000000,6000000,6456000000,380000000,44000000,0,0,186000000
-1,48088,0,0,0,30000000,0,0,0,5000000,34000000,105000000,33000000,2925000000,141000000,9000000,0,0,5739000000
-1,48099,0,0,1000000,1852000000,23000000,0,0,140000000,23000000,53000000,1000000,0,108000000,0,0,0,6820000000
-1,48100,52000000,2000000,0,3603000000,1157000000,29000000,0,263000000,224000000,1926000000,14000000,0,59000000,0,1000000,46000000,1552000000
-1,48101,94000000,0,0,3222000000,734000000,36000000,0,538000000,525000000,2896000000,0,408000000,86000000,10000000,45000000,427000000,0
-1,48102,110000000,0,0,563000000,472000000,18000000,1000000,343000000,785000000,4282000000,2000000,1121000000,74000000,25000000,343000000,787000000,2000000
-1,48103,0,0,0,1859000000,17000000,0,0,98000000,327000000,2072000000,3000000,3884000000,343000000,28000000,84000000,305000000,1000000
-1,48104,0,0,0,829000000,0,0,0,23000000,320000000,638000000,8000000,6428000000,611000000,71000000,0,0,0
-1,48105,0,0,0,1009000000,0,0,0,40000000,210000000,5351000000,5000000,1894000000,512000000,0,0,0,0
-1,48106,0,0,0,553000000,0,0,0,309000000,441000000,6019000000,4000000,1292000000,308000000,0,0,1000000,1000000
-1,48107,0,0,0,0,0,0,0,0,378000000,4009000000,193000000,33000000,52000000,0,0,8000000,4348000000
-1,48110,0,0,0,0,0,0,2000000,0,0,17000000,0,0,0,0,0,1000000,8908000000
-1,48111,0,0,0,0,0,0,202000000,0,0,4528000000,0,0,64000000,0,19000000,1604000000,2604000000
-1,48112,0,0,0,0,0,0,26000000,0,0,4961000000,0,0,52000000,0,0,3887000000,2000000
-1,48113,0,0,0,0,0,0,202000000,0,0,6120000000,0,0,28000000,0,14000000,2644000000,13000000
-1,48114,0,0,0,0,0,0,6000000,0,0,6761000000,0,0,27000000,0,92000000,2042000000,0
-1,48115,0,0,0,0,0,0,0,0,0,2807000000,0,0,0,0,0,6214000000,0
-1,48116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8928000000,0
-1,48117,0,0,0,0,0,0,0,0,0,1000000,0,0,9000000,0,3000000,9008000000,0
-1,48118,0,0,0,0,0,0,0,0,0,2636000000,165000000,133000000,57000000,0,0,5706000000,231000000
-1,48119,0,0,0,0,0,0,0,0,0,5733000000,168000000,416000000,67000000,0,0,2533000000,104000000
-1,48120,0,0,0,0,0,0,0,0,0,1783000000,0,288000000,22000000,0,566000000,6208000000,61000000
-1,48121,0,0,0,0,0,0,0,0,0,219000000,0,0,0,0,0,8802000000,0
-1,48122,0,0,0,0,0,0,4000000,0,0,4365000000,0,0,0,0,0,4559000000,0
-1,48123,0,0,0,0,0,0,0,0,0,8266000000,0,0,0,0,0,755000000,0
-1,48124,0,0,0,0,0,0,0,0,0,8870000000,0,0,0,0,0,58000000,0
-1,48125,0,0,0,0,0,0,0,0,0,8551000000,0,0,0,0,0,470000000,0
-1,48126,0,0,0,0,0,0,0,0,0,8830000000,0,12000000,5000000,0,0,81000000,0
-1,48127,0,0,0,0,0,0,0,0,1000000,8538000000,1000000,371000000,85000000,0,0,25000000,0
-1,48128,0,0,0,0,0,0,0,0,0,8650000000,13000000,176000000,62000000,0,0,20000000,7000000
-1,48129,0,0,0,0,0,0,0,0,0,8947000000,0,7000000,14000000,0,0,44000000,9000000
-1,48130,0,0,0,0,0,0,0,0,0,8688000000,12000000,50000000,7000000,0,0,53000000,118000000
-1,48131,0,0,0,0,0,0,0,0,0,8318000000,0,697000000,6000000,0,0,0,0
-1,48132,0,0,0,0,0,0,0,0,0,8915000000,0,12000000,1000000,0,0,0,0
-1,48133,0,0,0,0,0,0,0,0,0,8441000000,1000000,466000000,84000000,0,0,0,29000000
-1,48134,0,0,0,0,0,0,0,0,0,7753000000,1000000,1125000000,46000000,0,0,0,3000000
-1,48135,0,0,0,0,0,0,0,0,0,8201000000,0,717000000,10000000,0,0,0,0
-1,48136,1000000,0,0,0,89000000,0,0,45000000,85000000,7496000000,4000000,632000000,583000000,0,0,43000000,43000000
-1,48137,24000000,0,0,0,94000000,0,0,152000000,271000000,5436000000,22000000,1020000000,175000000,3000000,161000000,516000000,1054000000
-1,48138,29000000,0,0,0,42000000,0,0,47000000,47000000,7983000000,99000000,228000000,13000000,0,0,417000000,116000000
-1,48139,21000000,0,0,0,21000000,0,0,79000000,37000000,7659000000,8000000,153000000,15000000,0,0,934000000,1000000
-1,48140,14000000,0,2000000,0,46000000,0,0,110000000,54000000,7339000000,2000000,1360000000,20000000,3000000,0,71000000,0
-1,48141,16000000,0,0,0,11000000,0,0,76000000,67000000,4884000000,1000000,3646000000,194000000,17000000,0,16000000,0
-1,48142,25000000,0,0,0,139000000,0,0,204000000,231000000,5139000000,1000000,3020000000,100000000,113000000,0,22000000,27000000
-1,48143,9000000,0,2000000,0,129000000,0,0,224000000,365000000,3984000000,0,3187000000,37000000,209000000,245000000,534000000,3000000
-1,48144,3000000,0,6000000,1000000,103000000,0,0,69000000,40000000,6289000000,4000000,242000000,1000000,6000000,283000000,1974000000,0
-1,48145,106000000,0,0,0,3000000,0,0,20000000,23000000,5633000000,41000000,18000000,1000000,0,298000000,2785000000,0
-1,48146,58000000,0,0,0,1000000,0,0,56000000,89000000,7113000000,136000000,86000000,0,0,31000000,1451000000,0
-1,48147,35000000,0,0,0,0,0,0,9000000,137000000,5688000000,130000000,258000000,449000000,0,0,2217000000,5000000
-1,48148,9000000,0,0,0,0,0,0,0,23000000,3875000000,54000000,39000000,15000000,0,25000000,4979000000,2000000
-1,48149,85000000,0,0,0,11000000,0,0,51000000,14000000,4215000000,18000000,1644000000,31000000,4000000,0,2855000000,0
-1,48150,7000000,0,0,0,3000000,0,0,10000000,34000000,4742000000,6000000,189000000,23000000,0,0,4007000000,0
-1,48151,0,0,0,0,0,0,0,0,7000000,2038000000,0,0,1000000,0,0,6882000000,0
-1,48152,0,0,0,0,0,0,0,0,10000000,2319000000,8000000,34000000,7000000,0,0,6560000000,83000000
-1,48153,10000000,0,0,0,0,0,0,0,29000000,4859000000,11000000,217000000,25000000,0,0,3777000000,0
-1,48154,0,0,0,0,0,0,0,0,0,1939000000,0,0,5000000,0,14000000,7054000000,9000000
-1,48155,0,0,0,0,0,0,0,0,0,57000000,0,0,0,0,0,8871000000,0
-1,48156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021000000,0
-1,48157,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,8923000000,0
